"","id","created_time","snippet","headline","news_desk","company_name"
"12",2,"2008-12-01T13:25:45+0000","The announcement that the recession began in December 2007 came on a day when the Dow dropped more than 7 percent.","Cheer Fades as Stocks Plunge 9%","Business","Dow"
"13",3,"2008-11-25T02:25:43+0000","The Dow climbed in the last hour of trading after giving up early gains spurred by the announcement of new government moves to ease the credit crisis. The Nasdaq and S&P were flat.","Wall Street Mixed After Credit Moves","Business","Dow"
"14",4,"2008-11-22T17:39:10+0000","A look at the hyperactive state of the Dow Jones industrial average.","Tick Tick Tick Tick Tick Tick Tick Tick","WeekInReview","Dow"
"15",5,"2008-11-21T04:54:09+0000","Wall Street surged on Friday afternoon after news reports that Timothy F. Geithner would be chosen to be secretary of the Treasury.","Stocks Soar on News of Choice for Treasury","Business","Dow"
"16",6,"2008-11-19T13:06:14+0000","As the stock market tumbled to its lowest level in nearly six years, traders and many others were asking the same question: Where is the bottom?","Shares Near 6-Year Low, With More Losses Feared","Business","Dow"
"17",7,"2008-11-20T01:57:57+0000","As a new bout of fear gripped the financial markets, stocks fell sharply again, and the credit markets seized up as confidence in the nation’s financial system ebbed.","Stocks Drop Sharply and Credit Markets Seize Up","Business","Dow"
"18",8,"2008-11-17T13:54:29+0000","Wall Street started another decline in the last hour of trading after clawing back from early losses as buyers struggled with troubling news from disparate corners of the financial world.","Markets Move Lower in Late Trading","Business","Dow"
"19",9,"2008-11-14T12:39:35+0000","After creeping into positive territory, markets did a U-turn and slid back to close down 4 percent.","Stocks Slide in Final Minutes After Seesaw Day","Business","Dow"
"20",10,"2008-11-10T05:17:39+0000","Economic jitters returned to Wall Street as American markets shaved off early gains and headed into negative territory.","Markets Swing Lower in Afternoon Trading","Business","Dow"
"21",1,"2008-11-07T10:41:02+0000","Wall Street seemed to shake off a worse-than-expected jobs report as buyers returned after two days in which the Dow fell almost 1,000 points.","Stocks Are Higher After Jobs Report","Business","Dow"
"22",2,"2008-10-28T06:28:12+0000","Markets surged on bargain-hunting, raising the question of whether stocks have fallen enough to reflect the declines in profits that would accompany a potentially long recession.","Even as Dow Soars 11%, Skeptics Lurk","Business","Dow"
"23",3,"2008-11-04T07:55:37+0000","Wall Street had its largest Election Day rally in 24 years as millions of American voters went to the polls.","Strongest Election Day Stock Rally in 24 Years","Business","Dow"
"24",4,"2008-11-03T08:47:46+0000","A momentous week for Washington began quietly on Wall Street, where stocks were mixed amid downbeat reports on the construction, manufacturing and auto industries.","Wall Street Ends Flat After Economic Data","Business","Dow"
"25",5,"2008-11-01T01:24:42+0000","The wildest month in the history of Wall Street ended on Halloween with both scary and thrilling price movements.","A Monthlong Walk on the Wildest Side of the Stock Market","Business","Dow"
"26",6,"2008-10-31T12:31:55+0000","Shares rose on the last day of October, which is on track to be the worst month for U.S. stocks since 1987.","Stocks Higher on Last Day of Tumultuous Month","Business","Dow"
"27",7,"2008-10-22T03:47:37+0000","Worries about the corporate sector sent stocks on Wall Street sharply lower again, with the Dow tumbling by more than 500 points.","Dow Drops 5.7% Despite Signs of Thawing Credit","Business","Dow"
"28",8,"2008-10-27T02:00:59+0000","Just as financial analysts competed for attention on the way up, the pundit class seems compelled to out-gloom the next guy.","Forecasters Race to Call the Bottom to the Market","Business","Dow"
"29",9,"2008-10-27T05:16:51+0000","As the day ended, the Dow industrials were down about 200 points after trading in a nearly 400-point range.","Sense of Calm Is Swept Away in the Final Minutes","Business","Dow"
"30",10,"2008-10-16T08:37:26+0000","Stocks gained 400 points in the final minutes on Thursday, despite a rash of weak reports on the health of the economy.","Dow Gains 401 Points in Day of Wild Swings","Business","Dow"
"31",1,"2008-10-23T01:59:00+0000","The day’s gyrations underscored the market’s volatility amid continued concerns of a deep recession.","Volatile Till the Close, Markets End on Upswing","Business","Dow"
"32",2,"2008-10-22T01:07:38+0000","We cannot recover from the crisis of 2008 simply by watching the Dow creep upward. To heal our wounds, we must repair the broken moral balance that let this chaos loose.","A Matter of Life and Debt","OpEd","Dow"
"33",3,"2008-10-21T04:40:02+0000","Dimming confidence in the corporate sector sent stocks sharply lower as investors digested a discouraging batch of earnings results.","Earnings Reports Drive Down Shares","Business","Dow"
"34",4,"2008-10-17T01:02:33+0000","I’ve been buying American stocks. Why? A simple rule: Be fearful when others are greedy, and be greedy when others are fearful.","Buy American. I Am.","OpEd","Dow"
"35",5,"2008-10-15T07:29:43+0000","This time of the day has become Wall Street’s scariest hour, with stock market lurches and plunges, one of the worst bear markets in postwar history.","It’s 3 P.M. on Wall Street. The Hungry Bear Is on the Prowl.","Business","Dow"
"36",6,"2008-10-08T05:48:46+0000","The markets gyrated throughout the day, with late selling pushing the Dow down 189 points.","For Dow, Final Swing Was Down","Business","Dow"
"37",7,"2008-10-11T23:52:42+0000","The third quarter brought investors some of what they hoped for early on and a lot more of what they feared after that.","It Couldn’t Get Worse, but It Did","SundayBusiness","Dow"
"38",8,"2008-10-11T01:38:22+0000","We find ourselves experiencing the same kind of financial panic that has dogged mankind at least since the Dutch tulip mania of the 1630s.","Swept Up by Insanity of Markets","Business","Dow"
"39",9,"2008-10-07T00:28:51+0000","The New York Times's chief financial correspondent Floyd Norris discusses the latest developments in the global financial crisis.","World Markets Plunge","Business","Dow"
"40",10,"2008-10-03T09:52:00+0000","Wall Street finally got what it had been demanding all week, a financial rescue package, but investors had already turned their attention to other problems in the economy.","Bailout Bill Fails to Reassure Investors","Business","Dow"
"41",1,"2008-10-02T07:04:56+0000","Declines in the stock market suggest that the problems of the tight credit market, once mostly contained to Wall Street, are spreading across the broader economy.","Persistent Anxiety Over Tight Credit Sends Stocks Plunging","Business","Dow"
"42",2,"2008-10-01T21:59:35+0000","To say that the fashion show audience has been spooked by the potential of a deep recession is an understatement when three editors from Vogue were glued to their BlackBerrys at the Yohji Yamamoto show as the Dow plunged 777 points.","In Paris, Frayed Nerves","Styles","Dow"
"43",3,"2008-10-01T08:30:12+0000","Despite signs that investors might be betting on a successful vote on the bailout package in the Senate, anxiety still lingered among investors, particularly about credit problems.","After Two Days of Whiplash, a Small Decline for Stocks","Business","Dow"
"44",4,"2008-09-27T19:04:28+0000","The stock market lost ground as investors awaited a financial rescue plan from Washington.","Stocks Slip as Investors Wait for a Plan","SundayBusiness","Dow"
"45",5,"2008-09-22T05:13:27+0000","The Dow Jones industrial average fell more than 3 percent amid uncertainty about the government bailout plan and a sharp decline in the value of the dollar.","Anxious Investors Push Dow Down 372 Points","Business","Dow"
"46",6,"2008-09-27T00:11:34+0000","Whether they are hopeful or fearful, analysts and fund managers contend that the best course of action is to hold back and wait to see what develops next.","What Should Investors Do Now? Perhaps Wait","Business","Dow"
"47",7,"2008-09-18T08:42:56+0000","The Dow industrials closed up more than 400 points, but there was little relief from the paralysis that has gripped the credit markets.","Investors, Hungry for Hope, Send Dow Up 410","Business","Dow"
"48",8,"2008-09-26T11:30:31+0000","Stocks were mixed as the Dow broke through into positive territory despite the collapse of a deal on the government’s financial bailout package.","Wall Street Climbs Back From Early Losses","Business","Dow"
"49",9,"2008-09-25T19:23:47+0000","A run on the Bank of East Asia stopped as quickly as it started, thanks to cooperation among regulators, the bank and Li Ka-shing, a tycoon nicknamed Superman by the local media.","Quick Action Stops Run on Hong Kong Bank","Business","Dow"
"50",10,"2008-09-25T09:05:43+0000","While stocks rose as investors waited for lawmakers in Washington to determine the final structure of the government’s plan, the anxiety gripping the credit markets barely abated.","As Stocks Rally, Credit Markets Appear Frozen","Business","Dow"
"51",1,"2008-09-24T06:43:55+0000","A new bout of anxiety gripped the credit markets on Wednesday as banks hoarded cash and investors once again rushed for the safest of investments, like Treasury bills.","Stress Rises in Markets for Credit; Yields Fall","Business","Dow"
"52",2,"2008-09-23T08:41:40+0000","Stocks swung wildly on Tuesday as the government’s $700 billion bailout plan for the financial system met with some resistance on Capitol Hill.","Skeptics in Washington, Sellers on Wall Street","Business","Dow"
"53",3,"2008-09-23T02:21:37+0000","The Dow Jones industrials closed down 372 points, or 3.3 percent, at 11,015.69 after spending the day deep in negative territory.","With Bailout Picture Unclear, Markets Tumble","Business","Dow"
"54",4,"2008-09-20T21:31:54+0000","The stock market last week was a stretch of extraordinary drama and heightened volatility.","Back Where They Started, but What a Trip","SundayBusiness","Dow"
"55",5,"2008-09-15T05:54:11+0000","Investors, nervous over the fates of A.I.G., Merrill Lynch and Lehman Brothers, sent the Dow Jones average down 4.4 percent or 504.48 points.","Wall St.’s Turmoil Sends Stocks Reeling","Business","Dow"
"56",6,"2008-09-19T21:21:26+0000","As the market went up and down all week, so did the glasses at Harry’s, a restaurant three blocks from the New York Stock Exchange.","It’s Bottoms Up Amid the Crash","Styles","Dow"
"57",7,"2008-09-18T01:53:56+0000","A volatile week on Wall Street has affected the lives of New Yorkers off the Street as well.","Wall Street Is Down, and So Are They","Metro","Dow"
"58",8,"2008-09-16T08:29:30+0000","After an initial drop, stocks rose, overcoming an initial drop after the Federal Reserve decided to keep interest rates steady.","The Fed Holds Rates Steady, and Wall Street Turns a Bad Start Around","Business","Dow"
"59",9,"2008-09-16T01:52:02+0000","Investors suffered their worst losses since the terrorist attacks of 2001, and government officials raced to prevent the financial crisis from spreading.","Wall St. in Worst Loss Since ’01 Despite Reassurances by Bush","Business","Dow"
"60",10,"2008-09-15T01:48:12+0000","Wall Street and the federal government faced off over the weekend, raising worries of a sell-off when markets open on Monday.","Jittery Road Ahead","Business","Dow"
"61",1,"2008-09-13T20:17:45+0000","Wall Street’s computer scientists keep trying to find quicker ways to react to the news. All this can go horribly wrong, as United Airlines learned last week.","I Got the News Instantaneously, Oh Boy","WeekInReview","Dow"
"62",2,"2008-09-11T14:43:31+0000","Stocks staged a strong comeback Thursday afternoon after an initial plunge at the opening bell, as a drop in oil prices helped placate fears about problems at some of the nation’s biggest banks.","Market Climbs After a Bleak Beginning","Business","Dow"
"63",3,"2008-10-02T01:51:43+0000","The Securities and Exchange Commission said its temporary emergency action to prohibit short-selling would remain in place to give Congress time to work on a financial rescue package.","S.E.C. Extends Ban on Short-Selling","Business","Dow"
"64",4,"2008-10-02T05:00:00+0000","","SEC extends ban on short-selling","IHT News","Dow"
"65",5,"2008-09-06T22:21:08+0000","It was the worst week for the stock market in months but a much better one for bonds.","Bonds Gain, Stocks Lose and Jobs Vanish","SundayBusiness","Dow"
"66",6,"2008-09-04T17:00:00+0000","Investors pushed the Dow Jones industrials down 345 points after the government and retailers added more bad economic news.","Bear Returns to Wall St. as Major Indexes Plunge","Business","Dow"
"67",7,"2008-09-04T01:33:23+0000","The first issue of WSJ., the new magazine from The Wall Street Journal, has 51 advertisers, mostly luxury brands.","A Magazine for the Rich (and Lucrative Ads)","Business","Dow"
"68",8,"2008-09-02T14:34:09+0000","The Dow responded by soaring more than 200 points in morning trading, but the markets gave up their gains.","Oil Prices Plunge to Five-Month Low","Business","Dow"
"69",9,"2008-08-30T19:31:26+0000","The major stock indexes zigzagged through the week but ultimately ended lower.","Stocks Waffle, Then Dip on Spending News","SundayBusiness","Dow"
"70",10,"2008-08-27T12:41:28+0000","Durable goods orders rose a surprising 1.3 percent, and a gauge of business investment also rose unexpectedly.","Orders for Manufactured Goods Beat Forecasts","Business","Dow"
"71",1,"2008-08-06T01:55:59+0000","Oil prices touched a three-month low, sending stocks soaring, while the Fed decided to keep its key rate steady.","Lower Oil Prices Ignite Big Rally; Dow Is Up by 331","Business","Dow"
"72",2,"2008-08-18T19:23:52+0000","Stocks fell sharply on an otherwise quiet Monday as jitters about the mortgage industry prevailed in low-volume trading, sending shares of Fannie Mae and Freddie Mac to 17-year lows.","Investors Can’t Shake Mortgage Worries","Business","Dow"
"73",3,"2008-08-16T21:56:59+0000","The price of oil fell during the week while inflation in July rose to a 5.6 percent annual rate, a 17-year high. There was no clear direction for the stock market.","Stocks Lack Direction Even as Oil Declines","SundayBusiness","Dow"
"74",4,"2008-08-11T19:49:26+0000","On Monday, oil traded below $113 a barrel, its lowest level since early May, and the euro, so strong for so long, tumbled below $1.49, its weakest level since February.","Stocks Gain as Oil’s Fall Continues","Business","Dow"
"75",5,"2008-08-05T04:00:00+0000","Rupert Murdoch announced the News Corporation would invest $100 million in six regional television channels in India, and he unveiled a new Dow Jones index to track Indian stock markets.","Six New TV Channels in India to Increase Murdoch’s Profile","Business","Dow"
"76",6,"2008-07-11T04:00:00+0000","The deal for Rohm & Haas will create one of the nation’s largest specialty chemical companies.","Dow Chemical Buying a Rival for $15.3 Billion","Business","Dow"
"77",7,"2008-08-04T04:00:00+0000","The weak economy and tight credit market have slowed buying in all sorts of media, but the drop-off is especially pronounced in newspapers.","Newspapers Could Be Bargains, but Few Are Buying","Business","Dow"
"78",8,"2008-08-21T01:00:03+0000","JDS Uniphase said that its fiscal fourth-quarter loss had widened on a write-down related to acquisitions and patent and litigation charges.","JDS Uniphase Reports a Wider Loss","Business","Dow"
"79",9,"2008-08-03T04:00:00+0000","Despite gloomy economic data, the stock market was little changed for the week.","Weak Reports Leave Stocks Little Changed","SundayBusiness","Dow"
"80",10,"2008-08-20T01:26:46+0000","De Beers, the world’s largest producer of rough diamonds, said prices had increased an average of 16 percent since the beginning of the year.","South Africa: Diamond Prices Up 16%","Business","Dow"
"81",1,"2008-08-03T04:00:00+0000","The rally that began three weeks ago is fully supported by investor sentiment and not by fundamentals, suggesting that the bottom of this bear market has not yet been reached.","The Stars Have Yet to Align for Stocks","SundayBusiness","Dow"
"82",2,"2008-08-02T04:00:00+0000","Americans have turned more negative on prospects for the stock market than at any time in the last 20 years, which may be good news for investors.","Could Bear Talk Be a Contrary Signal?","Business","Dow"
"83",3,"2008-07-31T04:00:00+0000","Wall Street stocks pushed sharply higher for a second day as investors applauded more support from the Fed in helping financial firms work through the financial crisis.","A Volatile Session Ends on an Up Note","Business","Dow"
"84",4,"2008-07-29T04:00:00+0000","Wall Street stocks headed steadily downward as shares of investment and commercial banks fell again, giving back some of their gains from last week.","Bank Shares Retreat, Giving Up Gains","Business","Dow"
"85",5,"2008-07-27T04:00:00+0000","The stock market, buoyed Tuesday and Wednesday by optimistic earnings reports and a drop in oil prices, showed signs of moving beyond tepid gains.","A Midweek Flourish That Didn’t Last","SundayBusiness","Dow"
"86",6,"2008-08-12T00:45:48+0000","The S.E.C. charged WexTrust with fraud, alleging the company ran a Ponzi scheme that raised at least $255 million by targeting the Orthodox Jewish community.","WexTrust Capital Accused of Fraud","Business","Dow"
"87",7,"2008-06-25T04:00:00+0000","Dow said that it was raising prices for the second time in a month, as well as introducing freight surcharges and reducing production to offset ever-rising energy costs.","Dow Chemical Raises Prices for Second Time in a Month","Business","Dow"
"88",8,"2008-07-26T04:00:00+0000","Unexpected increases in consumer confidence and business spending reported on Friday buoyed investors’ spirits after a bumpy week.","Stocks Higher After Spate of Hopeful Economic Reports","Business","Dow"
"89",9,"2008-07-25T04:00:00+0000","Disappointing June home sales and new worries about banks dragged the Dow Jones industrial average down 283.10 points, or 2.43 percent, its worst loss in a month.","Home Sales and Bank Worries Send Stocks Down","Business","Dow"
"90",10,"2008-07-23T04:00:00+0000","A modest rally on Wall Street accelerated in late trading on Tuesday, as another steep drop in oil prices sent the Dow Jones industrial average surging 135 points to its highest close in a month.","Stocks Surge as Investors Cheer Drop in Oil Prices","Business","Dow"
"91",1,"2008-06-21T04:00:00+0000","The Dow Jones industrials fell below 12,000 as a host of options and futures contracts hit their expiration dates.","Stocks Decline as Price of Oil Rises Sharply","Business","Dow"
"92",2,"2008-06-28T04:00:00+0000","The Dow briefly fell 20 percent below its October peak, the figure that is regarded as the start of a bear market.","Battered by Oil, Dow Touches Bear Territory","Business","Dow"
"93",3,"2008-10-01T01:07:14+0000","Times reporter Peter Goodman discusses the Dow's 778 point-plunge after Congress's rejection of the $700 billion bailout plan.","The Dow's Plunge","Business","Dow"
"94",4,"2008-07-11T16:15:37+0000","","Dow’s Surprise","Business","Dow"
"95",5,"2008-10-15T20:21:46+0000","","Holy Dow!","OpEd","Dow"
"96",6,"2008-07-02T20:04:29+0000","","Dow 10,000!","OpEd","Dow"
"97",7,"2008-07-13T04:00:00+0000","Concern about the stability of Fannie Mae and Freddie Mac, the two mortgage-lending giants, weighed on the markets and sent stocks down again last week.","Fannie and Freddie Skid, and Markets Slide","SundayBusiness","Dow"
"98",8,"2008-10-09T19:22:32+0000","","Dow 9,000!","OpEd","Dow"
"99",9,"2008-10-06T15:54:30+0000","","Dow 10,000!","OpEd","Dow"
"100",10,"2008-06-10T04:00:00+0000","The Dow recovered some of its big losses on Monday after oil prices retreated, but the broader stock market remained mixed as financial stocks continued to tumble.","Stocks Are Steadier, but Analysts Are Cautious","Business","Dow"
"101",1,"2008-09-29T17:26:06+0000","It isn’t describing what’s really happening with stocks.","Don’t Be Fooled by the Dow","Business","Dow"
"102",2,"2008-05-25T04:00:00+0000","Rising energy costs and further declines in the troubled housing market led to steep losses in stocks last week.","Dow Falls 507 Points as Oil Prices Soar","SundayBusiness","Dow"
"103",3,"2008-01-30T05:00:00+0000","GRAND RAPIDS, Mich. (AP) — The nation’s largest chemical company, Dow Chemical, said on Tuesday that its fourth-quarter earnings fell 52 percent because of an overhaul effort and a $1.7 billion jump in spending on materials and energy.","Profit Drops at Dow Chemical","Business","Dow"
"104",4,"2008-07-10T04:00:00+0000","Widespread fear about the health of the mortgage industry took hold Wednesday afternoon, and investors could not shake the jitters.","Sharp Fall for Stocks Amid Angst in Lending","Business","Dow"
"105",5,"2008-02-06T05:00:00+0000","Stocks plummeted after a business survey provided another strong signal that the United States might be in the early stages of a recession.","Dow Plunges on Survey of Business","Business","Dow"
"106",6,"2008-10-23T11:46:13+0000","CNBC interviews Andrew Liveris, chief executive of Dow Chemical, on the company's quarterly results and outlook.","Dow Chemical Chief on Earnings","","Dow"
"107",7,"2008-01-22T16:30:21+0000","","Davos Keeps Tabs on the Dow","","Dow"
"108",8,"2008-01-26T22:03:27+0000","","How Now, Down Dow?","","Dow"
"109",9,"2008-12-30T21:54:40+0000","Dow Chemical‘s deal to buy Rohm and Haas isn’t likely to become a redux of Huntsman‘s saga with Hexion, The Deal Professor says.","Why Dow-Rohm Is No Huntsman-Hexion","Business","Dow"
"110",10,"2008-02-06T05:00:00+0000","Asian markets plunged after a new signal of U.S. recession prompted steep declines on Wall Street.","Asian Markets Follow Dow’s Decline","Business","Dow"
"111",1,"2008-12-29T00:29:56+0000","The multibillion-dollar joint venture fell victim to the financial crisis and the collapse of oil prices.","Kuwait Scuttles Venture With Dow Chemical","Business","Dow"
"112",2,"2008-12-31T15:52:11+0000","Stocks were higher on the last trading day of the year.","Oil Prices Rise on Inventory Report","Business","Dow"
"113",3,"2008-12-26T18:26:34+0000","Michael Wolff attacks Rupert Murdoch with casual delight in this portrait of the media titan and his quest to buy The Wall Street Journal.","Plowing Through the Door","BookReview","Dow"
"114",4,"2008-12-16T03:57:06+0000","Though it may count as a corporate finance achievement, Rupert Murdoch’s gambit for Dow Jones has played out poorly for his investors.","Murdoch Investors Are Groaning","Business","Dow"
"115",5,"2008-12-19T14:59:59+0000","Shares rose after President Bush announced government loans for G.M. and Chrysler, but then gave back most of their gains, ending mixed.","Stocks Jump, Then Slide Back, After Auto Bailout","Business","Dow"
"116",6,"2008-12-08T08:20:53+0000","Wall Street extended a global rally amid redoubled efforts to try to revive the economy, including signs that the government will bail out Detroit’s troubled automakers.","Wall Street Surges on Stimulus Hopes","Business","Dow"
"117",7,"2008-11-26T10:28:04+0000","Wall Street held onto gains for a fourth day after weathering a series of discouraging economic reports.","Stocks Post Their Fourth Straight Increase","Business","Dow"
"118",8,"2008-12-05T15:47:06+0000","The market moved higher in the afternoon, led by financial stocks, as Wall Street looked past the worst job losses since 1974.","Shares Surge Despite Heavy Job Losses","Business","Dow"
"119",9,"2008-12-04T15:24:49+0000","Oil prices closed down $3 a barrel to $43.67 as the economy slowed and demand eased.","Energy Sector Suffers as Oil Falls to the Lowest Level in 4 Years","Business","Dow"
"120",10,"2008-11-24T05:03:58+0000","A rescue plan for Citigroup turned into a boon for Wall Street. The Dow rose nearly 400 points, and the S.&P. was up 6.47 percent.","Markets Surge for a Second Day; Dow Up Nearly 400","Business","Dow"
"121",1,"2008-12-02T04:57:51+0000","Wall Street mounted a modest recovery on Tuesday, gaining back nearly half of the enormous collapse that had seemed to bode badly for this week.","Wall St. Partially Recovers From Sell-Off","Business","Dow"
"122",2,"2008-12-01T13:25:45+0000","The announcement that the recession began in December 2007 came on a day when the Dow dropped more than 7 percent.","Cheer Fades as Stocks Plunge 9%","Business","Dow"
"123",3,"2008-11-25T02:25:43+0000","The Dow climbed in the last hour of trading after giving up early gains spurred by the announcement of new government moves to ease the credit crisis. The Nasdaq and S&P were flat.","Wall Street Mixed After Credit Moves","Business","Dow"
"124",4,"2008-11-22T17:39:10+0000","A look at the hyperactive state of the Dow Jones industrial average.","Tick Tick Tick Tick Tick Tick Tick Tick","WeekInReview","Dow"
"125",5,"2008-11-21T04:54:09+0000","Wall Street surged on Friday afternoon after news reports that Timothy F. Geithner would be chosen to be secretary of the Treasury.","Stocks Soar on News of Choice for Treasury","Business","Dow"
"126",6,"2008-11-19T13:06:14+0000","As the stock market tumbled to its lowest level in nearly six years, traders and many others were asking the same question: Where is the bottom?","Shares Near 6-Year Low, With More Losses Feared","Business","Dow"
"127",7,"2008-11-20T01:57:57+0000","As a new bout of fear gripped the financial markets, stocks fell sharply again, and the credit markets seized up as confidence in the nation’s financial system ebbed.","Stocks Drop Sharply and Credit Markets Seize Up","Business","Dow"
"128",8,"2008-11-17T13:54:29+0000","Wall Street started another decline in the last hour of trading after clawing back from early losses as buyers struggled with troubling news from disparate corners of the financial world.","Markets Move Lower in Late Trading","Business","Dow"
"129",9,"2008-11-14T12:39:35+0000","After creeping into positive territory, markets did a U-turn and slid back to close down 4 percent.","Stocks Slide in Final Minutes After Seesaw Day","Business","Dow"
"130",10,"2008-11-10T05:17:39+0000","Economic jitters returned to Wall Street as American markets shaved off early gains and headed into negative territory.","Markets Swing Lower in Afternoon Trading","Business","Dow"
"131",1,"2008-11-07T10:41:02+0000","Wall Street seemed to shake off a worse-than-expected jobs report as buyers returned after two days in which the Dow fell almost 1,000 points.","Stocks Are Higher After Jobs Report","Business","Dow"
"132",2,"2008-10-28T06:28:12+0000","Markets surged on bargain-hunting, raising the question of whether stocks have fallen enough to reflect the declines in profits that would accompany a potentially long recession.","Even as Dow Soars 11%, Skeptics Lurk","Business","Dow"
"133",3,"2008-11-04T07:55:37+0000","Wall Street had its largest Election Day rally in 24 years as millions of American voters went to the polls.","Strongest Election Day Stock Rally in 24 Years","Business","Dow"
"134",4,"2008-11-03T08:47:46+0000","A momentous week for Washington began quietly on Wall Street, where stocks were mixed amid downbeat reports on the construction, manufacturing and auto industries.","Wall Street Ends Flat After Economic Data","Business","Dow"
"135",5,"2008-11-01T01:24:42+0000","The wildest month in the history of Wall Street ended on Halloween with both scary and thrilling price movements.","A Monthlong Walk on the Wildest Side of the Stock Market","Business","Dow"
"136",6,"2008-10-31T12:31:55+0000","Shares rose on the last day of October, which is on track to be the worst month for U.S. stocks since 1987.","Stocks Higher on Last Day of Tumultuous Month","Business","Dow"
"137",7,"2008-10-22T03:47:37+0000","Worries about the corporate sector sent stocks on Wall Street sharply lower again, with the Dow tumbling by more than 500 points.","Dow Drops 5.7% Despite Signs of Thawing Credit","Business","Dow"
"138",8,"2008-10-27T02:00:59+0000","Just as financial analysts competed for attention on the way up, the pundit class seems compelled to out-gloom the next guy.","Forecasters Race to Call the Bottom to the Market","Business","Dow"
"139",9,"2008-10-27T05:16:51+0000","As the day ended, the Dow industrials were down about 200 points after trading in a nearly 400-point range.","Sense of Calm Is Swept Away in the Final Minutes","Business","Dow"
"140",10,"2008-10-16T08:37:26+0000","Stocks gained 400 points in the final minutes on Thursday, despite a rash of weak reports on the health of the economy.","Dow Gains 401 Points in Day of Wild Swings","Business","Dow"
"141",1,"2008-10-23T01:59:00+0000","The day’s gyrations underscored the market’s volatility amid continued concerns of a deep recession.","Volatile Till the Close, Markets End on Upswing","Business","Dow"
"142",2,"2008-10-22T01:07:38+0000","We cannot recover from the crisis of 2008 simply by watching the Dow creep upward. To heal our wounds, we must repair the broken moral balance that let this chaos loose.","A Matter of Life and Debt","OpEd","Dow"
"143",3,"2008-10-21T04:40:02+0000","Dimming confidence in the corporate sector sent stocks sharply lower as investors digested a discouraging batch of earnings results.","Earnings Reports Drive Down Shares","Business","Dow"
"144",4,"2008-10-17T01:02:33+0000","I’ve been buying American stocks. Why? A simple rule: Be fearful when others are greedy, and be greedy when others are fearful.","Buy American. I Am.","OpEd","Dow"
"145",5,"2008-10-15T07:29:43+0000","This time of the day has become Wall Street’s scariest hour, with stock market lurches and plunges, one of the worst bear markets in postwar history.","It’s 3 P.M. on Wall Street. The Hungry Bear Is on the Prowl.","Business","Dow"
"146",6,"2008-10-08T05:48:46+0000","The markets gyrated throughout the day, with late selling pushing the Dow down 189 points.","For Dow, Final Swing Was Down","Business","Dow"
"147",7,"2008-10-11T23:52:42+0000","The third quarter brought investors some of what they hoped for early on and a lot more of what they feared after that.","It Couldn’t Get Worse, but It Did","SundayBusiness","Dow"
"148",8,"2008-10-11T01:38:22+0000","We find ourselves experiencing the same kind of financial panic that has dogged mankind at least since the Dutch tulip mania of the 1630s.","Swept Up by Insanity of Markets","Business","Dow"
"149",9,"2008-10-07T00:28:51+0000","The New York Times's chief financial correspondent Floyd Norris discusses the latest developments in the global financial crisis.","World Markets Plunge","Business","Dow"
"150",10,"2008-10-03T09:52:00+0000","Wall Street finally got what it had been demanding all week, a financial rescue package, but investors had already turned their attention to other problems in the economy.","Bailout Bill Fails to Reassure Investors","Business","Dow"
