"","id","created_time","snippet","headline","news_desk","company_name"
"11",1,"2008-11-24T17:56:37+0000","Documents reveal that a renowned child psychiatrist pushed Johnson & Johnson to finance a research center whose goal was “to move forward the commercial goals of J&J.”","Research Center Tied to Drug Company","National","Johnson & Johnson"
"12",2,"2008-11-18T04:43:41+0000","A Chicago jury has ruled that subsidiaries of Johnson & Johnson must pay $16.6 million to the family of a woman who died of a drug overdose after using a defective Duragesic patch as a pain killer.","Jury Awards $16.6 Million","Business","Johnson & Johnson"
"13",3,"2008-11-07T21:57:38+0000","Three fanciful picture books about bears, and one sad one about global warming: “A Visitor for Bear,” “Bear’s Picture,” “Wonder Bear,” and “Ice Bears.”","Cuddly Creatures","BookReview","Johnson & Johnson"
"14",4,"2008-11-06T05:27:27+0000","Mr. Stoughton, the chief photographer for the Kennedy White House, documented its glittering public moments and its intimate private ones.","Cecil Stoughton Dies at 88; Documented White House","Culture","Johnson & Johnson"
"15",5,"2008-11-05T17:18:26+0000","Quarterback Brian Johnson has led No. 10 Utah to a 9-0 record, and if the Utes beat No. 11 Texas Christian University on Thursday they would be on the cusp of a berth in a B.C.S. bowl game.","Apprentice Hopes to Return Utah to B.C.S. Glory","Sports","Johnson & Johnson"
"16",6,"2008-11-01T18:06:03+0000","Jimmie Johnson has been so dominant lately that he could wrap up his third straight title in two more races, or as early as next Sunday","Chase May Be Over Before It’s Over","Sports","Johnson & Johnson"
"17",7,"2008-10-24T17:18:39+0000","In Diane Johnson’s Moroccan novel, wealthy Westerners coexist with an Islamic culture.","Expatriate Game","BookReview","Johnson & Johnson"
"18",8,"2008-10-14T23:10:20+0000","Johnson & Johnson showed resilience Tuesday in the face of an economic downturn, posting higher third-quarter sales and earnings.","Johnson & Johnson Posts Strong Results","Business","Johnson & Johnson"
"19",9,"2008-10-23T22:21:36+0000","In her ridiculous new novel, Diane Johnson attempts to use the war on terror as a backdrop for a social comedy about a clueless young American woman named Lulu.","A Goody-Two-Shoes Trips the Spy Fantastic","Weekend","Johnson & Johnson"
"20",10,"2008-10-14T14:31:31+0000","The company posted higher third-quarter sales and earnings despite generic competition for certain medications and it raised its guidance for the year.","Johnson & Johnson Posts Strong Results","Business","Johnson & Johnson"
"21",1,"2008-10-22T18:53:47+0000","South Dakotans have been inspired by Senator Tim Johnson’s gritty battle back after a brain hemorrhage.","In South Dakota Race, Gauging the Impact of a Senator’s Health","National","Johnson & Johnson"
"22",2,"2008-12-31T01:57:40+0000","Mr. Burris has never been a political star, but he is respected for breaking racial barriers in Illinois politics, and his selection makes some sense.","Roland W. Burris, a Low-Key Pioneer","National","Johnson & Johnson"
"23",3,"2008-12-31T02:57:09+0000","When the founder of the Jimmy John’s sandwich shop empire was honored by his prep school, he insisted he share the distinction with a former dean of discipline.","Troublesome Student Makes Good, and Honors Disciplinarian","National","Johnson & Johnson"
"24",4,"2008-12-27T02:33:52+0000","Fighters of the invasive tamarisk hope the tough economic times will be the catalyst for a new round of cleanup and conservation work to get rid of the trees.","War With Riverbank Invader, Waged by Muscle and Munching","National","Johnson & Johnson"
"25",5,"2008-10-14T04:51:10+0000","Magic Johnson joined ESPN and ABC as a part-time N.B.A. studio analyst.","Johnson Signs With ESPN","Sports","Johnson & Johnson"
"26",6,"2008-12-31T21:41:08+0000","The confounding photograph is the subject of an absorbing and thought-provoking exhibition at the Yale University Art Gallery.","In Photography, What Puzzles the Eye May Please the Mind","Culture","Johnson & Johnson"
"27",7,"2008-12-25T18:10:31+0000","David Burliuk, the subject of a curiously eclectic career survey at the Ukrainian Museum, was not a great painter, but he had an extraordinarily interesting life.","Showman Who Dabbled in Many Modernisms","Weekend","Johnson & Johnson"
"28",8,"2008-12-20T01:20:00+0000","The Chapel of Sacred Mirrors in Chelsea, a curious combination of art gallery, New Age temple and Coney Island sideshow, will close at the end of the month.","Turning On, Tuning In and Painting the Results","Culture","Johnson & Johnson"
"29",9,"2008-12-19T05:00:00+0000","","Expansion of biking in U.S. parks is proposed","IHT News","Johnson & Johnson"
"30",10,"2008-12-19T03:09:53+0000","An Interior Department proposal raised tensions between hikers and bikers, who face off on dirt byways all over the country.","Expansion of Biking in Parks Is Proposed","National","Johnson & Johnson"
"31",1,"2008-12-19T03:00:11+0000","The Minnesota Supreme Court ruled Thursday that counties could count additional absentee ballots, which was a boost for Al Franken.","Ruling Favors Democrat in Contest in Minnesota","National","Johnson & Johnson"
"32",2,"2008-12-16T20:27:54+0000","In picking Ken Salazar’s successor, Colorado’s governor will play close attention to the political center.","Handicapping the Colorado Senate Seat","National","Johnson & Johnson"
"33",3,"2008-12-17T02:24:26+0000","Four judges and the secretary of state began huddling in a basement room to try to sort out some 1,500 ballots in the deadlocked Senate race.","In Minnesota Recount, Scribbles, Mice and Other Ballot Puzzles","National","Johnson & Johnson"
"34",4,"2008-12-19T05:00:00+0000","The core of Franz West’s oeuvre, on display at the Baltimore Museum of Art, includes eccentrically shaped, modestly scaled abstract sculptures with crusty surfaces.","Sculpture That Asks You to Set a Spell","Weekend","Johnson & Johnson"
"35",5,"2008-12-15T06:51:55+0000","Mr. Brecht was a core member of Fluxus, the loosely affiliated international group of playful Conceptual artists that emerged in the early 1960s.","George Brecht, 82, Fluxus Conceptual Artist, Is Dead","Culture","Johnson & Johnson"
"36",6,"2008-12-13T06:10:34+0000","John T. Salazar, who is being considered for Agriculture secretary, is one of only a handful of people in Congress with genuine and up-to-date agricultural bona fides.","John T. Salazar","National","Johnson & Johnson"
"37",7,"2008-12-13T04:44:00+0000","The Senate election appeared to be entering the homestretch, hinging on 1,500 absentee ballots that were rejected and might be tallied by late next week.","Last Phase May Be Approaching in Minnesota Recount","National","Johnson & Johnson"
"38",8,"2008-12-10T05:00:00+0000","","Iowa Supreme Court looks at gay marriage","IHT News","Johnson & Johnson"
"39",9,"2008-12-10T01:47:08+0000","A case challenging the state’s law defining a “valid” marriage as only “between a male and a female” could make Iowa the first Midwestern state to legalize same-sex marriage.","Iowa Justices Hear Same-Sex Marriage Case","National","Johnson & Johnson"
"40",10,"2008-12-11T03:02:25+0000","After a short-lived burst of civic pride, Chicago residents are smarting as the arrest of Gov. Rod Blagojevich resurrects the corrupt image of Illinois.","For Chicagoans, a Slap After Euphoria","National","Johnson & Johnson"
"41",1,"2008-12-09T04:28:00+0000","Faced with plummeting demand for wood products, a bond with politicians, conservationists and businesses is giving Montana’s timber industry hope.","In New Era, Timber’s Struggles Stir Broad Concern and Support","National","Johnson & Johnson"
"42",2,"2008-10-18T15:23:52+0000","Jimmie Johnson has a good chance to win a third consecutive championship in the Sprint Cup series. Only Cale Yarborough has won three series titles in a row.","Channeling Yarborough With Finish Line in Sight","Sports","Johnson & Johnson"
"43",3,"2008-12-05T18:32:51+0000","Through dozens of short essays, each prompted by one of science’s visual creations, John D. Barrow conducts his own personal tour of the universe.","Far Out","BookReview","Johnson & Johnson"
"44",4,"2008-12-04T22:00:31+0000","Carlos Cruz-Diez at Americas Society, Irving Norman at Michael Rosenfeld, Kay Rosen at Yvon Lambert and more.","Art in Review","Weekend","Johnson & Johnson"
"45",5,"2008-12-04T22:43:50+0000","A five-decade retrospective of Barkley L. Hendricks’s suave portraits from the 1960s, ’70s and early ’80s, at the Studio Museum in Harlem.","Slick and Styling: Provocative Poses","Weekend","Johnson & Johnson"
"46",6,"2008-12-02T05:00:00+0000","","Gray wolf losing protected status in U.S.","IHT News","Johnson & Johnson"
"47",7,"2008-12-01T05:00:00+0000","","Roland Burris, a low-key groundbreaker","IHT News","Johnson & Johnson"
"48",8,"2008-11-28T05:00:00+0000","Andreas Gursky at Matthew Marks, Al Held at Paul Kasmin Gallery, Neil Jenney at Barbara Mathes and more.","Neil Jenney","Weekend","Johnson & Johnson"
"49",9,"2008-11-29T21:18:27+0000","Montana’s Yellowstone Club, a mountain retreat for the super-rich, filed for bankruptcy protection this month.","Economy Crashes the Gates at a Club for the Rich","National","Johnson & Johnson"
"50",10,"2008-11-28T02:17:07+0000","School officials and students at Wabash College have butted heads over the fairness of punishing an entire fraternity after a freshman died last month while drunk.","Rift on Indiana Campus After Student Dies","National","Johnson & Johnson"
"51",1,"2008-11-28T04:21:14+0000","The Times art and architecture critics pick their year-end favorite books.","Words Worth a Thousand Paintings","Weekend","Johnson & Johnson"
"52",2,"2008-10-14T02:24:57+0000","Lobbyists and executives say the swing reflects the fact that drug companies’ fortunes depend more than ever on Democrats in power.","Drug Industry, Having Long Smiled on G.O.P., Now Splits Donations Equally","National","Johnson & Johnson"
"53",3,"2008-11-26T23:17:48+0000","Watercolor was all the rage in early-19th-century England, and one of its liveliest practitioners is the subject of this expansive, engaging show.","Weathered but Not Broken: Painter’s Take on Man vs. Nature in Watercolor","Culture","Johnson & Johnson"
"54",4,"2008-11-22T23:23:35+0000","Famous as a literary powerhouse, the University of Iowa has been the gloomy setting of more trouble and tragedy lately than could fit in a single book.","Chain of Grief for a Flagship University","National","Johnson & Johnson"
"55",5,"2008-11-21T13:14:05+0000","This is your mother. This is your mother on computer games.","Online Mainline","Magazine","Johnson & Johnson"
"56",6,"2008-10-10T19:28:43+0000","“Rankefod,” performed on Thursday at Danspace Project, is the second in a series of works by Danish choreographer Kitt Johnson that concentrate on the body, anatomy and choreography.","Her Back Like a Fossil, a Dancer Evolves","Culture","Johnson & Johnson"
"57",7,"2008-11-15T17:22:01+0000","In a state that leads the nation in binge drinking and drunk driving, a new campaign assails lenient laws and a mindset that celebrates getting drunk.","Some See Big Problem in Wisconsin Drinking","National","Johnson & Johnson"
"58",8,"2008-11-15T05:00:00+0000","","George Brecht, Fluxus artist and provocateur, dies at 82","IHT News","Johnson & Johnson"
"59",9,"2008-11-15T03:04:20+0000","Mormons played an extraordinary role in the passage of a California ballot measure that once seemed close to defeat.","Mormons Tipped Scale in Ban on Gay Marriage","National","Johnson & Johnson"
"60",10,"2008-11-14T03:09:02+0000","From historic to spanking new, intimate to spectacular and minimalist to surrealistic, the art on view in the galleries of SoHo and the lower West Side covers a lot of territory.","SoHo: Provocations, Reflections and Abstractions","Weekend","Johnson & Johnson"
"61",1,"2008-11-11T04:13:35+0000","A sponsor of the proposal said part of the goal is to find a positive outlet for the tensions that arose in the state as a fight raged over a same-sex marriage ban in California.","Gay Leaders in Utah Plan 5-Bill Attack in Legislature","National","Johnson & Johnson"
"62",2,"2008-11-11T05:00:00+0000","","Scandal is a slap for Chicagoans after Obama euphoria","IHT News","Johnson & Johnson"
"63",3,"2008-11-07T05:00:00+0000","","On concerns over gun control, U.S. gun sales are up","IHT News","Johnson & Johnson"
"64",4,"2008-11-06T04:48:09+0000","Barack Obama’s vaunted ground game of intense organization and eager volunteers explains, in part, the significant inroads his campaign made in Republican areas of the West.","Fertile Ground With New Voters in Growing West","National","Johnson & Johnson"
"65",5,"2008-11-07T03:55:21+0000","“Chagall and the Artists of the Russian Jewish Theater, 1919-1949” at the Jewish Museum tells a fascinating tale of two vanguard theater companies that flourished in Moscow after the Bolshevik Revolution.","When Modernism and Judaism Converged on the Moscow Stage","Weekend","Johnson & Johnson"
"66",6,"2008-11-07T03:26:04+0000","Gun dealers say sales have surged on buyers’ concerns about gun control under an Obama administration.","On Concerns Over Gun Control, Gun Sales Are Up","National","Johnson & Johnson"
"67",7,"2008-10-03T00:07:01+0000","The conviction of a Yemeni cleric and his aide in a prominent terrorism case in 2005 had been hailed by the Bush administration as a significant blow to Al Qaeda.","Appeals Court Overturns 2 Terrorism Convictions","Metro","Johnson & Johnson"
"68",8,"2008-11-05T05:00:00+0000","","Democrats gain 7 of 11 governor's seats","IHT News","Johnson & Johnson"
"69",9,"2008-11-05T04:44:32+0000","Many of the early victories in the night went to Democrats, in a year in which the 11 governor’s contests drew little attention.","Democrat Wins Missouri Governor’s Race, but G.O.P. Keeps Indiana","National","Johnson & Johnson"
"70",10,"2008-11-05T00:30:06+0000","Jeffrey Scott Hawn pleaded guilty to one count of criminal mischief and one count of cruelty to animals and agreed to pay $157,000 in fines and restitution.","Software Executive Pleads Guilty in Killing of 32 Bison","National","Johnson & Johnson"
"71",1,"2008-11-04T05:00:00+0000","","History written in concrete","IHT News","Johnson & Johnson"
"72",2,"2008-11-03T22:18:43+0000","Business leaders say Denver’s expansion toward Wyoming, which has no income tax, sharpens the allure of Cheyenne as a commuting destination.","Cheyenne of Two Minds About Denver-Like Growth","National","Johnson & Johnson"
"73",3,"2008-11-01T18:13:13+0000","In Colorado a big piece of the election is already over, mandating, in a still-tight race, a pinpoint, surgical search for the votes still left.","Early Voting Changes Tactics","National","Johnson & Johnson"
"74",4,"2008-10-31T04:00:00+0000","Jan Lievens, the subject of an interesting exhibition at the National Gallery of Art, is not a household name now, but in his time he was famous for his portraits and his religious and history paintings.","A Forgotten Baroque Painter, Shown Free of Rembrandt’s Shadow","Weekend","Johnson & Johnson"
"75",5,"2008-10-30T05:00:00+0000","","Economy crashes a Montana playground for the rich","IHT News","Johnson & Johnson"
"76",6,"2008-09-29T03:26:16+0000","Two weeks after complaining that he was being phased out, Larry Johnson ran for 198 yards and 2 touchdowns on Sunday to lead Chiefs to victory.","First Loss for the Broncos Is a Rare Win for the Chiefs","Sports","Johnson & Johnson"
"77",7,"2008-09-29T17:11:57+0000","The problem may not have been that Cowboys’ receiver Terrel Owens didn’t get the ball enough, but that he and everyone else associated with the Dallas passing game got the ball too much.","Run the Ball. Stop the Run. Aw, Never Mind.","Sports","Johnson & Johnson"
"78",8,"2008-10-27T05:00:00+0000","","Want a good French meal?  Don't go to  France","IHT News","Johnson & Johnson"
"79",9,"2008-10-26T23:48:32+0000","The small exhibition of works by Mark Rothko and the 19th-century folk artist Ammi Phillips at the American Folk Art Museum reveals the artists’ parallel ways of dealing with surface, color and light.","Yankee Spirit in Disparate Masters","Culture","Johnson & Johnson"
"80",10,"2008-09-26T14:57:31+0000","On Robin Thicke’s playlist: music by Duffy, Jack Johnson, Marvin Sapp and Nas.","Songs of Strength, Sweetness, Soul and Blunt Truths","0","Johnson & Johnson"
"81",1,"2008-09-26T02:39:02+0000","Senator John McCain did warn two years ago that Congress should rein in Fannie Mae and Freddie Mac, but he overstates the role he has played, interviews and records suggest.","Taking On the Mortgage Giants","National","Johnson & Johnson"
"82",2,"2008-10-25T01:57:39+0000","State lawmakers, unlike their counterparts in Congress, are not expecting a broad wave of Democratic victories.","G.O.P. Senses Opportunities in Statehouse Races","National","Johnson & Johnson"
"83",3,"2008-10-24T00:15:10+0000","There’s a charming sloppiness about Mary Heilmann’s paintings, which are on display in an exhilarating retrospective at the New Museum.","Unabashedly Joyful Paintings That Look Fun and Easy, but Don’t Be Fooled","Weekend","Johnson & Johnson"
"84",4,"2008-10-22T05:37:51+0000","A man whose conviction in a murder case was thrown out earlier this year after he had served nine years in prison filed a federal lawsuit against the City of Fort Collins, the prosecutors and the police. The suit, in Federal District Court in Denv...","Colorado: Wrongly Convicted Man Sues","National","Johnson & Johnson"
"85",5,"2008-09-22T21:22:52+0000","For the season opening of the Fort Worth Symphony Orchestra on Friday evening, the tone at the Bass Performance Hall was casual chic.","A Quick-Paced Program of Works Old and New","Culture","Johnson & Johnson"
"86",6,"2008-10-19T05:00:00+0000","","Surviving boom and bust on the high plains","IHT News","Johnson & Johnson"
"87",7,"2008-10-18T17:40:20+0000","Marau’s, a Colorado parts supply shop founded in the age of Model A’s and 17-cent gas, is a story of survival writ small.","Through Boom and Bust, Hanging On in the High Plains","National","Johnson & Johnson"
"88",8,"2008-09-20T00:15:52+0000","“August 4, 1964,” an oratorio written by Steven Stucky for the Dallas Symphony Orchestra to commemorate Lyndon B. Johnson’s 100th birthday, is a complex tribute to a complex man.","All the Way Through Fateful Day for L.B.J.","Culture","Johnson & Johnson"
"89",9,"2008-10-17T05:00:00+0000","","Rise in voting by mail transforms race in Colorado","IHT News","Johnson & Johnson"
"90",10,"2008-10-16T18:12:34+0000","Nearly half of the state’s registered voters have requested ballots by mail, compelling the Obama and McCain campaigns to kick-start their get-out-the-vote efforts.","Rise in Voting by Mail Transforms Race in Colorado","National","Johnson & Johnson"
"91",1,"2008-10-17T00:49:08+0000","The beauty of Andrea Riccio’s Italian Renaissance sculptures, which are on display at the Frick Collection, is their nearly supernatural physical and psychological vitality.","Pint-Size Treasures Cast for Private Delectation","Weekend","Johnson & Johnson"
"92",2,"2008-09-18T02:04:00+0000","Over his career, some of Ocho Cinco’s activities have been unusual, even by the flamboyant standards of N.F.L. wide receivers.","Ocho Cinco Is Creative on Field and Off","Sports","Johnson & Johnson"
"93",3,"2008-10-15T05:00:00+0000","","Hot topic is secondary in a part of Colorado","IHT News","Johnson & Johnson"
"94",4,"2008-10-15T01:42:44+0000","White voters said race would not affect their votes, but suggested that might be different if they were familiar with black America.","Hot Topic Is Secondary in a Part of Colorado","National","Johnson & Johnson"
"95",5,"2008-10-14T05:00:00+0000","","The 88-tooth monster","IHT News","Johnson & Johnson"
"96",6,"2008-09-16T23:04:06+0000","Some lawmakers and medical groups are calling for restrictions on advertisements for medical devices like artificial knees and heart stents, claiming they mislead patients.","Consumer Ads for Medical Devices Subject of Senate Panel","Business","Johnson & Johnson"
"97",7,"2008-09-13T17:25:33+0000","Many drivers in the Chase say Jimmie Johnson is the favorite to win the title, even though he did not finish the 26-race regular season as the top driver in the series.","In Chase, the Driver in Third Is the Target","Sports","Johnson & Johnson"
"98",8,"2008-10-10T04:00:00+0000","An interesting but problematic exhibit at the Metropolitan Museum considers the impact of machine age idealism on a few progressive British printmakers.","A Century in Motion, Diving Into Modernity","Weekend","Johnson & Johnson"
"99",9,"2008-10-10T01:18:34+0000","George Tooker’s baleful visions of modern life are depicted in models and methods that Modernism had supposedly rendered obsolete, as seen at the National Academy Museum.","Baleful Visions of Modernity, Mystically Rendered","Weekend","Johnson & Johnson"
"100",10,"2008-10-09T02:22:27+0000","The photographs of Everett W. Kuntz, whom everybody called Scoop because of the camera he always carried as a teenager in the late 1930s, have finally been published.","Farm Boy’s Photos Tell Long-Ago Stories of an Iowa Town","National","Johnson & Johnson"
"101",1,"2008-09-12T19:58:00+0000","Steven Stucky’s composition “August 4, 1964” joins a genre of classical music rife with worthy intentions and inherent risks: compositions that address current or recent events.","Two Wars, Two Presidents, One Oratorio","Arts&Leisure","Johnson & Johnson"
"102",2,"2008-09-13T20:05:15+0000","In light of the enormous rescue costs, are Freddie Mac and Fannie Mae really needed anymore?","All Grown Up and, Some Say, Unneeded","WeekInReview","Johnson & Johnson"
"103",3,"2008-10-07T05:00:00+0000","","U.S. gun shops attribute rising sales to election","IHT News","Johnson & Johnson"
"104",4,"2008-09-11T03:25:56+0000","Dan Johnson was the improbable hero of Tuesday night’s Tampa Bay victory in Boston, a game that kept the Rays in first place.","Two Nights, Two Home Runs, Two Big Victories for the Rays","Sports","Johnson & Johnson"
"105",5,"2008-10-05T05:00:00+0000","","Missouri Democrat among victors in 11 governor's races","IHT News","Johnson & Johnson"
"106",6,"2008-10-05T05:00:00+0000","","Democrats gain 7 of 11 governor's seats","IHT News","Johnson & Johnson"
"107",7,"2008-09-10T16:21:38+0000","Mind-reeling strategies, collision-course physics, head-case players. It’s complex on the field. But the pigskin professoriate is here to help.","Preening Receivers, Hard Hitters and Those Rare Shut-Down Corners","Play","Johnson & Johnson"
"108",8,"2008-10-04T01:21:34+0000","The 11 races for governor, by and large, are being swung outside the national spotlight by local issues and personalities.","In Governors’ Races, the Emphasis Is Local, Not National","National","Johnson & Johnson"
"109",9,"2008-09-10T01:46:37+0000","Senators Obama and McCain each cite the mess at Fannie and Freddie as a consequence of lobbying, but each has ties of his own.","’08 Rivals Have Ties to Loan Giants","Business","Johnson & Johnson"
"110",10,"2008-08-28T03:17:11+0000","Barack Obama’s speech — and in a way his candidacy — might not have been possible had President Lyndon Johnson’s address to Congress in 1965 not been given.","Johnson’s Dream, Obama’s Speech","OpEd","Johnson & Johnson"
"111",1,"2008-12-06T02:08:56+0000","Experiencing Art Basel Miami Beach, which embraces more than 200 galleries and spawns numerous ancillary events in the Miami area, is by turns thrilling, numbing and totally mystifying.","The Art Fair as Outlet Mall","Culture","Johnson & Johnson"
"112",2,"2008-12-25T01:33:12+0000","The legend of Jack Johnson, who became the first black heavyweight champion 100 years ago Friday, has inspired an online comic-book biography.","Comic Book Takes Unflinching Look at a Boxing Champion","Sports","Johnson & Johnson"
"113",3,"2008-12-01T13:47:14+0000","Johnson & Johnson is acquiring Mentor Corporation, a maker of breast implants, for $1.07 billion in cash in a bid to strengthen its presence in aesthetic and reconstructive medicine.","Johnson & Johnson Buys Medical Device Maker","Business","Johnson & Johnson"
"114",4,"2008-12-25T01:53:41+0000","The ideologues who have been running the E.P.A. for the last half-dozen years have done little for the environment with the weapons Congress gave them.","E.P.A.’s Doctor No","Editorial","Johnson & Johnson"
"115",5,"2008-12-24T13:50:25+0000","An ongoing conversation about a disabled life.","Happy Nevertheless","Magazine","Johnson & Johnson"
"116",6,"2008-12-25T01:09:47+0000","More nonfiction reviewed.","Nonfiction Chronicle","BookReview","Johnson & Johnson"
"117",7,"2008-12-15T03:34:05+0000","A nondenominational worship series, called Harlem Hallelujah, began on Sunday, drawing more than 800 people.","At the Apollo, a Theater Gets Religion","Metro","Johnson & Johnson"
"118",8,"2008-12-06T22:03:45+0000","Jimmie Johnson has his sights set on four consecutive Nascar Cup championships, to match Jeff Gordon, his Hendrick Motorsports teammate.","Like a Rock in Nascar","Sports","Johnson & Johnson"
"119",9,"2008-12-04T01:59:51+0000","Chad Knaus has been Jimmie Johnson’s crew chief for all three of his championships, and Johnson probably would not have won the titles without him.","An Accomplished Ally Rides Shotgun","Sports","Johnson & Johnson"
"120",10,"2008-11-19T01:14:38+0000","It seems to be dawning on Johnson only now that by matching Cale Yarborough’s three straight Cup titles, he and his race team have become a sports powerhouse.","Johnson Hopes His Run Hasn’t Come to an End","Sports","Johnson & Johnson"
"121",1,"2008-11-24T17:56:37+0000","Documents reveal that a renowned child psychiatrist pushed Johnson & Johnson to finance a research center whose goal was “to move forward the commercial goals of J&J.”","Research Center Tied to Drug Company","National","Johnson & Johnson"
"122",2,"2008-11-18T04:43:41+0000","A Chicago jury has ruled that subsidiaries of Johnson & Johnson must pay $16.6 million to the family of a woman who died of a drug overdose after using a defective Duragesic patch as a pain killer.","Jury Awards $16.6 Million","Business","Johnson & Johnson"
"123",3,"2008-11-07T21:57:38+0000","Three fanciful picture books about bears, and one sad one about global warming: “A Visitor for Bear,” “Bear’s Picture,” “Wonder Bear,” and “Ice Bears.”","Cuddly Creatures","BookReview","Johnson & Johnson"
"124",4,"2008-11-06T05:27:27+0000","Mr. Stoughton, the chief photographer for the Kennedy White House, documented its glittering public moments and its intimate private ones.","Cecil Stoughton Dies at 88; Documented White House","Culture","Johnson & Johnson"
"125",5,"2008-11-05T17:18:26+0000","Quarterback Brian Johnson has led No. 10 Utah to a 9-0 record, and if the Utes beat No. 11 Texas Christian University on Thursday they would be on the cusp of a berth in a B.C.S. bowl game.","Apprentice Hopes to Return Utah to B.C.S. Glory","Sports","Johnson & Johnson"
"126",6,"2008-11-01T18:06:03+0000","Jimmie Johnson has been so dominant lately that he could wrap up his third straight title in two more races, or as early as next Sunday","Chase May Be Over Before It’s Over","Sports","Johnson & Johnson"
"127",7,"2008-10-24T17:18:39+0000","In Diane Johnson’s Moroccan novel, wealthy Westerners coexist with an Islamic culture.","Expatriate Game","BookReview","Johnson & Johnson"
"128",8,"2008-10-14T23:10:20+0000","Johnson & Johnson showed resilience Tuesday in the face of an economic downturn, posting higher third-quarter sales and earnings.","Johnson & Johnson Posts Strong Results","Business","Johnson & Johnson"
"129",9,"2008-10-23T22:21:36+0000","In her ridiculous new novel, Diane Johnson attempts to use the war on terror as a backdrop for a social comedy about a clueless young American woman named Lulu.","A Goody-Two-Shoes Trips the Spy Fantastic","Weekend","Johnson & Johnson"
"130",10,"2008-10-14T14:31:31+0000","The company posted higher third-quarter sales and earnings despite generic competition for certain medications and it raised its guidance for the year.","Johnson & Johnson Posts Strong Results","Business","Johnson & Johnson"
"131",1,"2008-10-22T18:53:47+0000","South Dakotans have been inspired by Senator Tim Johnson’s gritty battle back after a brain hemorrhage.","In South Dakota Race, Gauging the Impact of a Senator’s Health","National","Johnson & Johnson"
"132",2,"2008-12-31T01:57:40+0000","Mr. Burris has never been a political star, but he is respected for breaking racial barriers in Illinois politics, and his selection makes some sense.","Roland W. Burris, a Low-Key Pioneer","National","Johnson & Johnson"
"133",3,"2008-12-31T02:57:09+0000","When the founder of the Jimmy John’s sandwich shop empire was honored by his prep school, he insisted he share the distinction with a former dean of discipline.","Troublesome Student Makes Good, and Honors Disciplinarian","National","Johnson & Johnson"
"134",4,"2008-12-27T02:33:52+0000","Fighters of the invasive tamarisk hope the tough economic times will be the catalyst for a new round of cleanup and conservation work to get rid of the trees.","War With Riverbank Invader, Waged by Muscle and Munching","National","Johnson & Johnson"
"135",5,"2008-10-14T04:51:10+0000","Magic Johnson joined ESPN and ABC as a part-time N.B.A. studio analyst.","Johnson Signs With ESPN","Sports","Johnson & Johnson"
"136",6,"2008-12-31T21:41:08+0000","The confounding photograph is the subject of an absorbing and thought-provoking exhibition at the Yale University Art Gallery.","In Photography, What Puzzles the Eye May Please the Mind","Culture","Johnson & Johnson"
"137",7,"2008-12-25T18:10:31+0000","David Burliuk, the subject of a curiously eclectic career survey at the Ukrainian Museum, was not a great painter, but he had an extraordinarily interesting life.","Showman Who Dabbled in Many Modernisms","Weekend","Johnson & Johnson"
"138",8,"2008-12-20T01:20:00+0000","The Chapel of Sacred Mirrors in Chelsea, a curious combination of art gallery, New Age temple and Coney Island sideshow, will close at the end of the month.","Turning On, Tuning In and Painting the Results","Culture","Johnson & Johnson"
