"","id","created_time","snippet","headline","news_desk","company_name"
"47",6,"2009-03-28T22:03:24+0000","A chief executive had to face disappointment before rising to the top, then had to deal with a global recession.","Caterpillar, the World Tour","SundayBusiness","Caterpillar Inc."
"48",7,"2009-04-02T23:54:28+0000","French labor experts say anxiety and a sense of injustice have prompted workers to hold executives against their will.","Taking the Boss Hostage? In France, It’s a Labor Tactic","Business","Caterpillar Inc."
"49",8,"2009-01-26T05:00:00+0000","","Drug deal helps lift U.S. stocks","IHT News","Caterpillar Inc."
"50",9,"2009-02-06T05:00:00+0000","","Sprint Nextel  shedding up to 8,000 workers","IHT News","Caterpillar Inc."
"51",10,"2009-02-06T13:34:43+0000","The outside economic advisers, led by former Federal Reserve chairman Paul Volcker, will offer independent advice.","Panel to Advise Obama on Economy","Washington","Caterpillar Inc."
"52",1,"2009-06-20T20:23:55+0000","One reason for the myriad health problems in America is our industrialized agriculture system, and it should be under scrutiny — by the government as well as consumers.","Lettuce From the Garden, With Worms","Editorial","Caterpillar Inc."
"53",2,"2009-01-09T05:00:00+0000","","India hears calls for Satyam bailout","IHT News","Caterpillar Inc."
"54",3,"2009-07-17T18:28:50+0000","Other banks can make Small Business Administration loans, and more than a quarter have done so this year. But they lack CIT’s expertise, and few seem eager to expand in this economic climate.","Alternatives to CIT Are Scarce, for Now","Business","Caterpillar Inc."
"55",4,"2009-07-17T18:28:50+0000","Other banks can make Small Business Administration loans, and more than a quarter have done so this year. But they lack CIT's expertise, and few seem eager to expand in this economic climate.","Alternatives to CIT Are Scarce, for Now","None","Caterpillar Inc."
"56",5,"2009-05-28T21:03:03+0000","FOR CHILDREN.","Spare Times: For Children","Weekend","Caterpillar Inc."
"57",6,"2009-11-23T17:49:17+0000","A Chinese toy company is hoping that a brand character named Ripp will help it compete against rivals such as Hasbro and Mattel.","Neither Red State Nor Blue State, but Toy State","Business","Caterpillar Inc."
"58",7,"2009-01-26T16:36:58+0000","Monday’s toll included 20,000 cuts at Caterpillar, 8,000 at Sprint Nextel, 7,000 at Home Depot and 8,000 from the expected merger of Pfizer and Wyeth.","62,000 Jobs Are Cut by U.S. and Foreign Companies","Business","Caterpillar Inc."
"59",8,"2009-12-02T16:44:43+0000","Treasury Secretary Timothy F. Geithner returned to Capitol Hill on Wednesday to testify for transparency in the global, unregulated $600 trillion derivatives market as part of the Obama administration’s push to overhaul the financial system.","Geithner Calls for More Derivatives Restrictions","Business","Caterpillar Inc."
"60",9,"2009-05-07T20:21:50+0000","FOR CHILDREN.","Spare Times: For Children","Weekend","Caterpillar Inc."
"61",10,"2009-06-05T23:28:12+0000","“Once a year there was a knock at the door. Two times, then nothing.”","‘The Story Sisters’","BookReview","Caterpillar Inc."
"62",1,"2009-11-30T14:35:25+0000","Caterpillar plans to buy a subsidiary of a South Korean manufacturer of components for earthmoving and other machinery.","Caterpillar to Buy South Korean Equipment-Maker","Business","Caterpillar Inc."
"63",2,"2009-10-21T00:15:22+0000","The heavy equipment maker’s earnings fell to $404 million, from $868 million a year ago, but it beat expectations.","Caterpillar Raises Forecast for Year","Business","Caterpillar Inc."
"64",3,"2009-07-21T23:35:05+0000","Job cuts and a lower tax rate helped the maker of construction equipment, which said it saw signs of economic stabilization.","2nd-Quarter Earnings Top Expectations at Caterpillar","Business","Caterpillar Inc."
"65",4,"2009-03-31T13:37:39+0000","The incident at a Caterpillar plant in the Alps was at least the third time in the last few weeks that French workers have detained their bosses to protest job losses.","Caterpillar Workers Detain Bosses in France","Business","Caterpillar Inc."
"66",5,"2009-04-01T14:27:19+0000","Workers at the Grenoble plant released the managers after President Nicolas Sarkozy said he would meet with union members who are disputing severance packages.","Standoff Ends at Caterpillar Plant in France","Business","Caterpillar Inc."
"67",6,"2009-03-28T22:03:24+0000","A chief executive had to face disappointment before rising to the top, then had to deal with a global recession.","Caterpillar, the World Tour","SundayBusiness","Caterpillar Inc."
"68",7,"2009-04-02T23:54:28+0000","French labor experts say anxiety and a sense of injustice have prompted workers to hold executives against their will.","Taking the Boss Hostage? In France, It’s a Labor Tactic","Business","Caterpillar Inc."
"69",8,"2009-01-26T05:00:00+0000","","Drug deal helps lift U.S. stocks","IHT News","Caterpillar Inc."
"70",9,"2009-02-06T05:00:00+0000","","Sprint Nextel  shedding up to 8,000 workers","IHT News","Caterpillar Inc."
"71",10,"2009-02-06T13:34:43+0000","The outside economic advisers, led by former Federal Reserve chairman Paul Volcker, will offer independent advice.","Panel to Advise Obama on Economy","Washington","Caterpillar Inc."
"72",1,"2009-06-20T20:23:55+0000","One reason for the myriad health problems in America is our industrialized agriculture system, and it should be under scrutiny — by the government as well as consumers.","Lettuce From the Garden, With Worms","Editorial","Caterpillar Inc."
"73",2,"2009-01-09T05:00:00+0000","","India hears calls for Satyam bailout","IHT News","Caterpillar Inc."
"74",3,"2009-07-17T18:28:50+0000","Other banks can make Small Business Administration loans, and more than a quarter have done so this year. But they lack CIT’s expertise, and few seem eager to expand in this economic climate.","Alternatives to CIT Are Scarce, for Now","Business","Caterpillar Inc."
"75",4,"2009-07-17T18:28:50+0000","Other banks can make Small Business Administration loans, and more than a quarter have done so this year. But they lack CIT's expertise, and few seem eager to expand in this economic climate.","Alternatives to CIT Are Scarce, for Now","None","Caterpillar Inc."
"76",5,"2009-05-28T21:03:03+0000","FOR CHILDREN.","Spare Times: For Children","Weekend","Caterpillar Inc."
"77",6,"2009-11-23T17:49:17+0000","A Chinese toy company is hoping that a brand character named Ripp will help it compete against rivals such as Hasbro and Mattel.","Neither Red State Nor Blue State, but Toy State","Business","Caterpillar Inc."
"78",7,"2009-01-26T16:36:58+0000","Monday’s toll included 20,000 cuts at Caterpillar, 8,000 at Sprint Nextel, 7,000 at Home Depot and 8,000 from the expected merger of Pfizer and Wyeth.","62,000 Jobs Are Cut by U.S. and Foreign Companies","Business","Caterpillar Inc."
"79",8,"2009-05-07T20:21:50+0000","FOR CHILDREN.","Spare Times: For Children","Weekend","Caterpillar Inc."
"80",9,"2009-12-02T16:44:43+0000","Treasury Secretary Timothy F. Geithner returned to Capitol Hill on Wednesday to testify for transparency in the global, unregulated $600 trillion derivatives market as part of the Obama administration’s push to overhaul the financial system.","Geithner Calls for More Derivatives Restrictions","Business","Caterpillar Inc."
"81",10,"2009-06-05T23:28:12+0000","“Once a year there was a knock at the door. Two times, then nothing.”","‘The Story Sisters’","BookReview","Caterpillar Inc."
"82",1,"2010-11-16T00:41:57+0000","Caterpillar agreed to buy Bucyrus for $7.6 billion in cash at $92 a share. The purchase of Bucyrus will help Caterpillar expand its global footprint in the mining equipment industry.","Caterpillar Digs Into Mining","Business","Caterpillar Inc."
"83",2,"2010-11-16T00:46:40+0000","Caterpillar, the heavy equipment colossus, is making a big push into mining equipment with its deal for Bucyrus International.","Caterpillar Gets Bucyrus for $7.6 Billion","","Caterpillar Inc."
"84",3,"2010-10-25T13:24:37+0000","Morgan Stanley said on Monday that it has expanded its board by appointing the outgoing chairman of Caterpillar, James W. Owens, as a director.","Morgan Stanley Picks Caterpillar Chairman for Its Board","Business","Caterpillar Inc."
"85",4,"2010-10-22T10:38:45+0000","Caterpillar said Friday that it would buy MWM Holding, a German engine maker, from the British private-equity firm 3i for $810 million in cash.","Caterpillar to Buy Engine Maker From 3i","Business","Caterpillar Inc."
"86",5,"2010-08-03T08:05:33+0000","Caterpillar said that its rail-services unit completed the acquisition of locomotive maker Electro-Motive Diesel for $820 million plus a post-closing adjustment estimated at $108 million, The Associated Press reported.","Caterpillar Unit Acquires Locomotive Maker","Business","Caterpillar Inc."
"87",6,"2010-07-23T07:19:26+0000","Robust quarterly results from some of the nation’s bellwether companies galvanized Wall Street on Thursday.","Markets Sharply Higher on Earnings","Business","Caterpillar Inc."
"88",7,"2010-07-14T08:30:56+0000","Stock indexes in the United States rose for a sixth consecutive session on Tuesday, propelled by a strong start to the corporate earnings season.","6-Day Winning Streak for U.S. Indexes","Business","Caterpillar Inc."
"89",8,"2010-06-19T02:39:28+0000","Caterpillar, the world’s largest maker of construction equipment, said retail sales of machinery measured over three months rose for the first time in almost two years.","Machinery Sales Jump 11% at Caterpillar","Business","Caterpillar Inc."
"90",9,"2010-06-30T09:11:01+0000","Fears that the global economy will worsen gripped the financial markets again Tuesday, with downbeat economic news that investors might have shrugged off in calmer times sending the broad stock market tumbling to its lowest level this year.","U.S. Stocks Drop on New Jitters About Global Growth","Business","Caterpillar Inc."
"91",10,"2010-06-02T10:02:03+0000","Heavy equipment maker Caterpillar said its railroad service unit will spend $820 million cash to acquire locomotive maker Electro-Motive Diesel, The Associated Press reported.","Caterpillar Buys Locomotive Maker","Business","Caterpillar Inc."
"92",1,"2010-06-16T05:26:48+0000","Stocks in the United States closed higher on Tuesday, sustaining a broad-based rally that for once did not lose steam at the end of the session.","Markets Make a Run, Rising More Than 2%","Business","Caterpillar Inc."
"93",2,"2010-03-28T03:13:45+0000","Caterpillar Inc. of Peoria has jumped to the forefront of manufacturing companies complaining about the cost of the federal health care overhaul.","The Pulse: Scrutinizing the Numbers in Caterpillar’s Complaint","National","Caterpillar Inc."
"94",3,"2010-05-20T07:17:22+0000","Stocks on Wall Street declined on Wednesday as a German measure meant to thwart speculators in the European debt markets revived concerns about the debt crisis in Europe.","Shares Fall as Germany Moves to Restrict Trades","Business","Caterpillar Inc."
"95",4,"2010-01-21T19:29:08+0000","Officially, the D7E is not a hybrid bulldozer. Caterpillar engineers prefer to call it an electric tractor with a diesel-electric hybrid powertrain.","A New Heavyweight Among Hybrids","Automobiles","Caterpillar Inc."
"96",5,"2010-05-21T09:20:47+0000","Fears that the fragile economic recovery in the United States might be threatened by the financial and political crisis in Europe gripped Wall Street on Thursday, sending the stock market into a sharp decline and leaving anxious traders wondering ...","Asian Stocks Drop Sharply After Big Fall in U.S.","Business","Caterpillar Inc."
"97",6,"2010-02-17T02:53:25+0000","The corporations that are quitting the Climate Action Partnership cited concerns over the direction that climate change legislation has taken.","3 Companies Quit Group Over Moves on Climate","Business","Caterpillar Inc."
"98",7,"2010-02-16T22:49:12+0000","Three influential multinational corporations have decamped from the United States Climate Action Partnership, a 3-year-old lobbying group, citing mounting concerns over the direction of climate change legislation.","Three Firms Quit Climate Lobby","","Caterpillar Inc."
"99",8,"2010-03-30T00:28:49+0000","An association representing 300 large companies said a provision of the health overhaul would hurt profits.","Companies Push to Repeal Provision of Health Law","Business","Caterpillar Inc."
"100",9,"2010-12-24T05:48:53+0000","Over the last three presidential administrations, the United States has granted nearly 10,000 special licenses allowing nearly 4,000 American companies to bypass sanctions and embargo rules.","Companies With Permission to Bypass Sanctions","World","Caterpillar Inc."
"101",10,"2010-03-30T09:52:42+0000","A brighter outlook for the American consumer and signs that foreign debt troubles were easing helped propel Wall Street higher on Monday, The New York Times reported.","Optimism About Recovery Lifts Shares","Business","Caterpillar Inc."
"102",1,"2010-01-28T09:07:05+0000","Stocks reversed an early slide and ended higher on Wednesday after the Federal Reserve issued a more upbeat assessment of the U.S. economy.","Stocks Waver as Investors Remain Uneasy","Business","Caterpillar Inc."
"103",2,"2010-08-13T00:01:11+0000","Lee Jeans is using Mike Rowe of “Dirty Jobs” to promote a new line of inexpensive jeans.","A Regular-Guy Approach to Entice Men to Shop for Jeans","Business","Caterpillar Inc."
"104",3,"2010-02-27T04:38:28+0000","By fixing a tritium leak, Vermont Yankee hopes to reverse a vote in Vermont’s state Senate that it has to close by 2012.","As Clock Ticks, Nuclear Plant Searches for Leak","National","Caterpillar Inc."
"105",4,"2010-12-24T05:49:08+0000","Over the last three presidential administrations, the Office of Foreign Assets Control has granted nearly 10,000 special licenses allowing almost 4,000 American companies.","Licenses Granted to U.S. Companies Run the Gamut","World","Caterpillar Inc."
"106",5,"2010-07-15T03:26:47+0000","The Obama administration’s threat to curtail a major mountaintop mining project could signal a shift in policy.","Project’s Fate May Predict the Future of Mining","National","Caterpillar Inc."
"107",6,"2010-11-25T14:57:42+0000","While many manufacturers in Milwaukee are scrambling to cut labor costs, Bucyrus International, maker of giant coal mining machinery, stands out as an exception.","An Argument Against a Two-Tier Pay System","","Caterpillar Inc."
"108",7,"2010-03-06T17:54:58+0000","The New York Times identified 74 corporations that have done business both in Iran and with the U.S. government over the last decade.","Profiting From Iran, and the U.S.","World","Caterpillar Inc."
"109",8,"2010-06-04T20:50:47+0000","“You’ve asked me to explain what my best and worst qualities are. So let me begin by saying that it’s hard, ladies and gentlemen, for me to consider myself a bad person.”","‘The November Criminals’","BookReview","Caterpillar Inc."
"110",9,"2010-03-24T06:19:11+0000","Investors snapped up industrial and materials stocks on Tuesday, helping the Dow soar to a 18-month high. Better-than-expected data on home sales helped renew confidence about the economy, even though investors remained concerned that a recovery f...","Wall Street Gets a Little Momentum","Business","Caterpillar Inc."
"111",10,"2010-10-05T21:28:17+0000","“Idiots and Angels,” the new animated film by Bill Plympton, creates a dystopia that suggests Toulouse-Lautrec by way of Charles Bukowski.","Misanthrope Sprouts Wings and Humanity","Culture","Caterpillar Inc."
"112",1,"2010-11-16T00:41:57+0000","Caterpillar agreed to buy Bucyrus for $7.6 billion in cash at $92 a share. The purchase of Bucyrus will help Caterpillar expand its global footprint in the mining equipment industry.","Caterpillar Digs Into Mining","Business","Caterpillar Inc."
"113",2,"2010-11-16T00:46:40+0000","Caterpillar, the heavy equipment colossus, is making a big push into mining equipment with its deal for Bucyrus International.","Caterpillar Gets Bucyrus for $7.6 Billion","","Caterpillar Inc."
"114",3,"2010-10-25T13:24:37+0000","Morgan Stanley said on Monday that it has expanded its board by appointing the outgoing chairman of Caterpillar, James W. Owens, as a director.","Morgan Stanley Picks Caterpillar Chairman for Its Board","Business","Caterpillar Inc."
"115",4,"2010-10-22T10:38:45+0000","Caterpillar said Friday that it would buy MWM Holding, a German engine maker, from the British private-equity firm 3i for $810 million in cash.","Caterpillar to Buy Engine Maker From 3i","Business","Caterpillar Inc."
"116",5,"2010-08-03T08:05:33+0000","Caterpillar said that its rail-services unit completed the acquisition of locomotive maker Electro-Motive Diesel for $820 million plus a post-closing adjustment estimated at $108 million, The Associated Press reported.","Caterpillar Unit Acquires Locomotive Maker","Business","Caterpillar Inc."
"117",6,"2010-07-23T07:19:26+0000","Robust quarterly results from some of the nation’s bellwether companies galvanized Wall Street on Thursday.","Markets Sharply Higher on Earnings","Business","Caterpillar Inc."
"118",7,"2010-07-14T08:30:56+0000","Stock indexes in the United States rose for a sixth consecutive session on Tuesday, propelled by a strong start to the corporate earnings season.","6-Day Winning Streak for U.S. Indexes","Business","Caterpillar Inc."
"119",8,"2010-06-19T02:39:28+0000","Caterpillar, the world’s largest maker of construction equipment, said retail sales of machinery measured over three months rose for the first time in almost two years.","Machinery Sales Jump 11% at Caterpillar","Business","Caterpillar Inc."
"120",9,"2010-06-30T09:11:01+0000","Fears that the global economy will worsen gripped the financial markets again Tuesday, with downbeat economic news that investors might have shrugged off in calmer times sending the broad stock market tumbling to its lowest level this year.","U.S. Stocks Drop on New Jitters About Global Growth","Business","Caterpillar Inc."
"121",10,"2010-06-02T10:02:03+0000","Heavy equipment maker Caterpillar said its railroad service unit will spend $820 million cash to acquire locomotive maker Electro-Motive Diesel, The Associated Press reported.","Caterpillar Buys Locomotive Maker","Business","Caterpillar Inc."
"122",1,"2010-06-16T05:26:48+0000","Stocks in the United States closed higher on Tuesday, sustaining a broad-based rally that for once did not lose steam at the end of the session.","Markets Make a Run, Rising More Than 2%","Business","Caterpillar Inc."
"123",2,"2010-03-28T03:13:45+0000","Caterpillar Inc. of Peoria has jumped to the forefront of manufacturing companies complaining about the cost of the federal health care overhaul.","The Pulse: Scrutinizing the Numbers in Caterpillar’s Complaint","National","Caterpillar Inc."
"124",3,"2010-05-20T07:17:22+0000","Stocks on Wall Street declined on Wednesday as a German measure meant to thwart speculators in the European debt markets revived concerns about the debt crisis in Europe.","Shares Fall as Germany Moves to Restrict Trades","Business","Caterpillar Inc."
"125",4,"2010-01-21T19:29:08+0000","Officially, the D7E is not a hybrid bulldozer. Caterpillar engineers prefer to call it an electric tractor with a diesel-electric hybrid powertrain.","A New Heavyweight Among Hybrids","Automobiles","Caterpillar Inc."
"126",5,"2010-05-21T09:20:47+0000","Fears that the fragile economic recovery in the United States might be threatened by the financial and political crisis in Europe gripped Wall Street on Thursday, sending the stock market into a sharp decline and leaving anxious traders wondering ...","Asian Stocks Drop Sharply After Big Fall in U.S.","Business","Caterpillar Inc."
"127",6,"2010-02-17T02:53:25+0000","The corporations that are quitting the Climate Action Partnership cited concerns over the direction that climate change legislation has taken.","3 Companies Quit Group Over Moves on Climate","Business","Caterpillar Inc."
"128",7,"2010-02-16T22:49:12+0000","Three influential multinational corporations have decamped from the United States Climate Action Partnership, a 3-year-old lobbying group, citing mounting concerns over the direction of climate change legislation.","Three Firms Quit Climate Lobby","","Caterpillar Inc."
"129",8,"2010-03-30T00:28:49+0000","An association representing 300 large companies said a provision of the health overhaul would hurt profits.","Companies Push to Repeal Provision of Health Law","Business","Caterpillar Inc."
"130",9,"2010-12-24T05:48:53+0000","Over the last three presidential administrations, the United States has granted nearly 10,000 special licenses allowing nearly 4,000 American companies to bypass sanctions and embargo rules.","Companies With Permission to Bypass Sanctions","World","Caterpillar Inc."
"131",10,"2010-03-30T09:52:42+0000","A brighter outlook for the American consumer and signs that foreign debt troubles were easing helped propel Wall Street higher on Monday, The New York Times reported.","Optimism About Recovery Lifts Shares","Business","Caterpillar Inc."
"132",1,"2010-01-28T09:07:05+0000","Stocks reversed an early slide and ended higher on Wednesday after the Federal Reserve issued a more upbeat assessment of the U.S. economy.","Stocks Waver as Investors Remain Uneasy","Business","Caterpillar Inc."
"133",2,"2010-08-13T00:01:11+0000","Lee Jeans is using Mike Rowe of “Dirty Jobs” to promote a new line of inexpensive jeans.","A Regular-Guy Approach to Entice Men to Shop for Jeans","Business","Caterpillar Inc."
"134",3,"2010-02-27T04:38:28+0000","By fixing a tritium leak, Vermont Yankee hopes to reverse a vote in Vermont’s state Senate that it has to close by 2012.","As Clock Ticks, Nuclear Plant Searches for Leak","National","Caterpillar Inc."
"135",4,"2010-12-24T05:49:08+0000","Over the last three presidential administrations, the Office of Foreign Assets Control has granted nearly 10,000 special licenses allowing almost 4,000 American companies.","Licenses Granted to U.S. Companies Run the Gamut","World","Caterpillar Inc."
"136",5,"2010-07-15T03:26:47+0000","The Obama administration’s threat to curtail a major mountaintop mining project could signal a shift in policy.","Project’s Fate May Predict the Future of Mining","National","Caterpillar Inc."
"137",6,"2010-11-25T14:57:42+0000","While many manufacturers in Milwaukee are scrambling to cut labor costs, Bucyrus International, maker of giant coal mining machinery, stands out as an exception.","An Argument Against a Two-Tier Pay System","","Caterpillar Inc."
"138",7,"2010-03-06T17:54:58+0000","The New York Times identified 74 corporations that have done business both in Iran and with the U.S. government over the last decade.","Profiting From Iran, and the U.S.","World","Caterpillar Inc."
"139",8,"2010-06-04T20:50:47+0000","“You’ve asked me to explain what my best and worst qualities are. So let me begin by saying that it’s hard, ladies and gentlemen, for me to consider myself a bad person.”","‘The November Criminals’","BookReview","Caterpillar Inc."
"140",9,"2010-03-24T06:19:11+0000","Investors snapped up industrial and materials stocks on Tuesday, helping the Dow soar to a 18-month high. Better-than-expected data on home sales helped renew confidence about the economy, even though investors remained concerned that a recovery f...","Wall Street Gets a Little Momentum","Business","Caterpillar Inc."
"141",10,"2010-10-05T21:28:17+0000","“Idiots and Angels,” the new animated film by Bill Plympton, creates a dystopia that suggests Toulouse-Lautrec by way of Charles Bukowski.","Misanthrope Sprouts Wings and Humanity","Culture","Caterpillar Inc."
