"","id","created_time","snippet","headline","news_desk","company_name"
"12",2,"2008-06-24T05:00:00+0000","","Home Depot to recycle old compact fluorescents in all its stores","IHT News","The Home Depot"
"13",3,"2008-03-16T05:00:00+0000","","Munitions depot explodes in Albania","IHT News","The Home Depot"
"14",4,"2008-05-02T04:00:00+0000","Store closings and delayed openings are expected to ripple through the economy, depriving many communities of sales tax revenue.","Big Retailers Scaling Back Expansion Plans and Shutting Stores","Business","The Home Depot"
"15",5,"2008-05-02T05:00:00+0000","","Big retailers unwind ambitious plans","IHT News","The Home Depot"
"16",6,"2008-08-19T05:00:00+0000","","Slumping U.S. economy taking its toll on retailers","IHT News","The Home Depot"
"17",7,"2008-05-20T05:00:00+0000","","Profit slides at major U.S. retailers","IHT News","The Home Depot"
"18",8,"2008-10-19T18:49:06+0000","With less work to go around, the lives of day laborers have become a test of wits, patience and hope.","With Economy, Day Laborer Jobs Dwindle","Metro","The Home Depot"
"19",9,"2008-05-21T04:00:00+0000","Small businesses are trying to provide information to consumers about why their products are considered “green.” Nonetheless, there are few definite rules or standards.","The Goal Is to Do the Right Thing","SpecialSections","The Home Depot"
"20",10,"2008-05-03T21:12:16+0000","","‘They’re Closing 15 Stores …’","","The Home Depot"
"21",1,"2008-06-11T04:00:00+0000","Urban big-box retailing is no longer a novelty as more shopping centers try to squeeze into densely populated neighborhoods.","Squeezing Big-Box Retailing Into Small City Spaces","Business","The Home Depot"
"22",2,"2008-10-20T05:00:00+0000","","Market for day laborers sours with the U.S. economy","IHT News","The Home Depot"
"23",3,"2008-08-14T15:46:38+0000","","Big Boxes and Day Laborers","","The Home Depot"
"24",4,"2008-08-03T04:00:00+0000","Converting from propane to natural gas sounded easy, but it turns out that barbecue dreams are going to have to wait.","A Slow Burn Over a New Gas Grill","Regionals","The Home Depot"
"25",5,"2008-07-11T16:59:51+0000","","Fire Jeff Immelt! (Just Kidding.)","","The Home Depot"
"26",6,"2008-07-22T05:00:00+0000","","Slide in price of oil sends U.S. stocks higher","IHT News","The Home Depot"
"27",7,"2008-05-19T04:00:00+0000","Highlights of the week’s reports include the Conference Board’s leading economic indicators, the Producer Price Index for April and existing home sales for April.","This Week’s Major Economic Reports","Business","The Home Depot"
"28",8,"2008-02-25T05:00:00+0000","Housing will lead off this week’s economic data, with existing-home sales for January (Monday) and new-home sales for January.","Economic Reports Scheduled for the Week","Business","The Home Depot"
"29",9,"2008-07-07T20:14:07+0000","Starbucks isn’t the only company closing stores in this harsh economic climate.","Greeting the Store-Closing Rush","","The Home Depot"
"30",10,"2008-07-11T04:00:00+0000","While our houses are at the mercy of Mother Nature, we are not without tools for making sure those homes weather the storm.","Weathering the Storm","Escapes","The Home Depot"
"31",1,"2008-06-13T05:00:00+0000","","Corrections","IHT News","The Home Depot"
"32",2,"2008-09-10T22:41:30+0000","Barbara Buchan, at 52 the oldest member of the U.S. Paralympic team, broke the world record and won the gold medal in the individual 3000-meter cycling pursuit.","From Death’s Door to the Medal Podium","Sports","The Home Depot"
"33",3,"2008-09-11T05:00:00+0000","","From death's door to the medal podium","IHT News","The Home Depot"
"34",4,"2008-07-11T04:00:00+0000","While our houses are at the mercy of Mother Nature, we are not without tools for making sure those homes weather the storm.","Weathering the Storm","Escapes","The Home Depot"
"35",5,"2008-06-13T15:30:33+0000","","Bradley: ‘Our Responsibility to Attack’","","The Home Depot"
"36",6,"2008-05-10T04:00:00+0000","Retailers are pushing consumers to spend their windfall, but some offers require hundreds of dollars.","As Stimulus Rebates Go Out, Stores Want the Whole Check","Business","The Home Depot"
"37",7,"2008-03-01T05:00:00+0000","","Comments from bond insurer lift U.S. stocks","IHT News","The Home Depot"
"38",8,"2008-01-01T05:00:00+0000","","In 2007, some U.S. business giants went smaller","IHT News","The Home Depot"
"39",9,"2008-10-01T23:28:23+0000","Building the table, kitchen island and much of the cabinetry in his small apartment was not difficult for Michael Kolendowicz.","Custom Cabinetry for $50 or Less","Home","The Home Depot"
"40",10,"2008-01-01T05:00:00+0000","","Some big conglomerates shrank to a smaller size in 2007","IHT News","The Home Depot"
"41",1,"2008-01-01T05:00:00+0000","","Some big conglomerates shrank to a smaller size in 2007","IHT News","The Home Depot"
"42",2,"2008-01-01T05:00:00+0000","","Some big conglomerates shrank to a smaller size in 2007","IHT News","The Home Depot"
"43",3,"2008-09-06T02:31:11+0000","After a decade of overcrowding, the Briarcliff Manor Library can now look ahead to a brighter future.","Library’s Size Will More Than Triple","Regionals","The Home Depot"
"44",4,"2008-02-13T05:00:00+0000","","Stocks up in U.S. on strong retail sales report","IHT News","The Home Depot"
"45",5,"2008-10-10T17:00:44+0000","","‘Things Are Really Getting Nasty’","","The Home Depot"
"46",6,"2008-11-28T21:01:19+0000","Incorporated in 1853, Hempstead Village, L.I., is described in the census as being the oldest and most populous village in New York.","Economical Homes, Bustling Transit","RealEstate","The Home Depot"
"47",7,"2008-08-10T06:30:15+0000","Some Track and field athletes said they are adjusting to the humidity, but the pollution has not been an issue.","For Some, Pollution Isn’t a Problem","","The Home Depot"
"48",8,"2008-05-02T11:28:49+0000","","In Tougher Times, Carlyle Looks Abroad","Business","The Home Depot"
"49",9,"2008-08-17T21:02:19+0000","Reports will include housing starts, the Producer Price Index for July, and the Conference Board’s index of leading economic indicators for July.","The Week’s Major Economic Reports","Business","The Home Depot"
"50",10,"2008-11-20T20:12:25+0000","Bayern Munich Coach Jurgen Klinsmann wants Landon Donovan for a three month loan with an eye on bringing the Galaxy forward to Germany for longer, if a deal can be done.","Bayern Munich Wants to Borrow Donovan","","The Home Depot"
"51",1,"2008-08-10T06:30:15+0000","Some Track and field athletes said they are adjusting to the humidity, but the pollution has not been an issue.","For Some, Pollution Isn’t a Problem","","The Home Depot"
"52",2,"2008-04-17T04:00:00+0000","Faced with an economic slump, a growing number of national retailers are abandoning the tradition of reporting monthly store sales and forecasting profits.","Retailers Get Stingy With Data","Business","The Home Depot"
"53",3,"2008-09-05T18:16:02+0000","David D’Atri, who had a mechanical excavator fall on him while he was working on the yard in his new house, feels like he has a second chance at life. His architect, Edwin William de Cossy, has a similar feeling.","A Home That Offered a Second Chance","RealEstate","The Home Depot"
"54",4,"2008-05-02T11:28:49+0000","","In Tougher Times, Carlyle Looks Abroad","Business","The Home Depot"
"55",5,"2008-08-17T21:02:19+0000","Reports will include housing starts, the Producer Price Index for July, and the Conference Board’s index of leading economic indicators for July.","The Week’s Major Economic Reports","Business","The Home Depot"
"56",6,"2008-05-16T04:00:00+0000","On the long drive to a weekend place, the same grocery, restaurant or gas station is a comforting pull-off that says, “We’re almost there.”","When We Go, We Always Stop","Escapes","The Home Depot"
"57",7,"2008-11-20T20:12:25+0000","Bayern Munich Coach Jurgen Klinsmann wants Landon Donovan for a three month loan with an eye on bringing the Galaxy forward to Germany for longer, if a deal can be done.","Bayern Munich Wants to Borrow Donovan","","The Home Depot"
"58",8,"2008-11-11T20:33:13+0000","Building your own smoker is a good way to get ready for winter.","Do-It-Yourself Smoking","","The Home Depot"
"59",9,"2008-05-07T04:00:00+0000","As a child Steve Sokalsky always preferred airplanes to trains. But that hasn’t stopped him and his family from making their home in a former railroad station.","In England, at Home in a Railroad Station","RealEstate","The Home Depot"
"60",10,"2008-04-17T05:00:00+0000","","U.S. retailers backing away from public sales reports","IHT News","The Home Depot"
"61",1,"2008-05-16T04:00:00+0000","On the long drive to a weekend place, the same grocery, restaurant or gas station is a comforting pull-off that says, “We’re almost there.”","When We Go, We Always Stop","Escapes","The Home Depot"
"62",2,"2008-01-23T05:00:00+0000","A Manhattan-based developer will give the old Queens Family Court building in downtown Jamaica a makeover.","A Neighbor Joins the Revival of Jamaica Avenue","Business","The Home Depot"
"63",3,"2008-06-18T15:18:26+0000","","‘Carnivals Are Closing Down’","","The Home Depot"
"64",4,"2008-10-29T22:11:46+0000","As long as vinyl holds a place in the heart, it deserves a place in the house.","Just Call Them the Basement Albums","Regionals","The Home Depot"
"65",5,"2008-11-20T21:47:59+0000","Bayern Munich Coach Jurgen Klinsmann wants to bring Landon Donovan to Germany on a three-month loan deal similar to the one that sent Donovan’s Galaxy teammate David Beckham to Milan.","Bayern Munich Wants to Borrow Donovan","None","The Home Depot"
"66",6,"2008-04-17T11:25:17+0000","","Retailers Get Stingy With Data","Business","The Home Depot"
"67",7,"2008-10-18T05:00:00+0000","","U.S. markets end volatile session higher","IHT News","The Home Depot"
"68",8,"2008-03-23T04:00:00+0000","A bargaining culture once confined to car showrooms and jewelry stores is taking root in some major chains.","Even at Megastores, Hagglers Find No Price Is Set in Stone","Business","The Home Depot"
"69",9,"2008-03-16T04:00:00+0000","Three-fourths of America’s cobblestone buildings are within a 75-mile radius of Rochester, including the Dillenbeck’s stately home in Chili, N.Y.","Cobblestone Houses That No Wolf Could Blow Down","Metro","The Home Depot"
"70",10,"2008-05-14T21:43:52+0000","Four M.L.S. teams will participate in the inaugural Concacaf Champions League tournament and the United States soccer officials have announced the locations for future men’s national team World Cup qualifiers.","Champions League (Concacaf) and World Cup Qualifying","","The Home Depot"
"71",1,"2008-05-02T16:01:48+0000","","‘Her Favorite Antique’","","The Home Depot"
"72",2,"2008-06-20T21:19:00+0000","The United States has announced an 18-man roster for the second leg of its home-and-home World Cup qualifying series against Barbados.","U.S. Roster for Barbados Game","","The Home Depot"
"73",3,"2008-07-12T04:00:00+0000","A tournament that pits four M.L.S. teams against four Mexican first division clubs capitalizes on the popularity of the United States-Mexico national team rivalry.","In Los Angeles, Home Team Isn’t the Only Team","Sports","The Home Depot"
"74",4,"2008-10-27T22:48:45+0000","M.L.S. Commissioner Don Garber says any potential loan deal for David Beckham to go to A.C. Milan would be for a short time, not a permanent transfer, and only on the league’s terms.","Garber: Beckham Loan Only on M.L.S. Terms","","The Home Depot"
"75",5,"2008-01-08T05:00:00+0000","","Manning the ramparts against activist shareholders","IHT News","The Home Depot"
"76",6,"2008-05-25T04:00:00+0000","Some W.N.B.A. fans go to great lengths to root for their favorite teams.","In W.N.B.A., a Little Traveling Music","Sports","The Home Depot"
"77",7,"2008-09-11T19:00:23+0000","The most sought after invitation in Moscow this month is the opening of The Garage Center for Contemporary Culture, the non-profit art space that is the project of Darya Zhukova, girlfriend of Russian billionaire Roman Abramovich. But don’t count ...","A New “It” Gallery for the “It” Set in Moscow","","The Home Depot"
"78",8,"2008-11-14T16:07:28+0000","For the first time in franchise history, the Columbus Crew will play in the M.L.S. Cup final.","M.L.S. Cup Virgins","","The Home Depot"
"79",9,"2008-08-19T13:53:16+0000","CCMP Capital, a private equity firm spun off from JPMorgan Chase, said on Tuesday that it has appointed Gregory Brenneman, a corporate executive known as a turnaround expert, as its new chairman.","CCMP Names Quizno’s Chief Executive as Its Chairman","Business","The Home Depot"
"80",10,"2008-01-20T05:00:00+0000","Max Apple’s quirky, authentic short stories take readers to places they’ve never been.","Surrounded by Gentiles","BookReview","The Home Depot"
"81",1,"2008-04-16T04:00:00+0000","Kenneth G. Langone, a billionaire financier and a founder of Home Depot, is matching the donation that he made anonymously in 1999.","N.Y.U. Medical Center Gets Another $100 Million Gift","Metro","The Home Depot"
"82",2,"2008-11-14T16:07:28+0000","For the first time in franchise history, the Columbus Crew will play in the M.L.S. Cup final.","M.L.S. Cup Virgins","","The Home Depot"
"83",3,"2008-08-19T13:53:16+0000","CCMP Capital, a private equity firm spun off from JPMorgan Chase, said on Tuesday that it has appointed Gregory Brenneman, a corporate executive known as a turnaround expert, as its new chairman.","CCMP Names Quizno’s Chief Executive as Its Chairman","Business","The Home Depot"
"84",4,"2008-02-16T14:03:26+0000","Latest blog entry","Jozy Altidore: Some Welcome Time Off","","The Home Depot"
"85",5,"2008-09-10T05:00:00+0000","","An American interior with a Portuguese facade","IHT News","The Home Depot"
"86",6,"2008-01-20T05:00:00+0000","Max Apple’s quirky, authentic short stories take readers to places they’ve never been.","Surrounded by Gentiles","BookReview","The Home Depot"
"87",7,"2008-10-11T01:42:02+0000","Home improvement complaints have ranked as the top consumer problem in Westchester for several years, and the vast majority involved unlicensed contractors.","Pitfalls of Using Unlicensed Contractors","Regionals","The Home Depot"
"88",8,"2008-05-30T05:00:00+0000","","Weak spending and higher oil hit U.S. stocks","IHT News","The Home Depot"
"89",9,"2008-05-21T04:00:00+0000","Several reports suggested that the worst may not yet be over in the financial markets or in the broader economy.","Investors Retreat on Gloomy Forecasts","Business","The Home Depot"
"90",10,"2008-09-08T17:02:12+0000","Stickball players return to Pleasant Avenue by 117th Street to renew neighborhood ties. But now the area has newly renovated buildings, and a shopping district is planned.","Stealing Home From the Old Neighborhood","Metro","The Home Depot"
"91",1,"2008-04-16T04:00:00+0000","Kenneth G. Langone, a billionaire financier and a founder of Home Depot, is matching the donation that he made anonymously in 1999.","N.Y.U. Medical Center Gets Another $100 Million Gift","Metro","The Home Depot"
"92",2,"2008-09-05T23:59:43+0000","","The Trials of Arthur Blank","","The Home Depot"
"93",3,"2008-02-16T14:03:26+0000","Latest blog entry","Jozy Altidore: Some Welcome Time Off","","The Home Depot"
"94",4,"2008-09-10T05:00:00+0000","","An American interior with a Portuguese facade","IHT News","The Home Depot"
"95",5,"2008-06-07T02:47:31+0000","Expect to see Landon Donovan to get some time against Argentina on Sunday. If not, you may not see him start next week’s World Cup qualifier against Barbados.","On the Verge of 100 Caps, Donovan Nears 100 Percent","","The Home Depot"
"96",6,"2008-09-09T19:45:30+0000","Julie Deffense, and her husband, Jacques, spent seven years designing and building their house north of Lisbon, incorporating many elements more common in Pennsylvania than Portugal.","An American Interior With a Portuguese Facade","RealEstate","The Home Depot"
"97",7,"2008-01-17T01:01:05+0000","Goalkeeper Brad Guzan could be the latest to leave M.L.S. for Craven Cottage, where four other U.S. players are playing for Fulham.","Brad Guzan’s Possible Move to ‘Fulhamerica’","","The Home Depot"
"98",8,"2008-01-08T13:22:49+0000","","Questioning an Adviser to the Imperial C.E.O.","Business","The Home Depot"
"99",9,"2008-10-02T04:00:00+0000","In the home of Galen Wolfe-Pauly, a third-year architecture student at the Cooper Union, most of the furnishings have been built from found materials.","Scouting Sidewalks and Building Sites","Home","The Home Depot"
"100",10,"2008-08-03T05:00:00+0000","","ESPN alienates skateboarders","IHT News","The Home Depot"
"101",1,"2008-08-03T05:00:00+0000","","ESPN alienates skateboarders","IHT News","The Home Depot"
"102",2,"2008-12-26T19:07:30+0000","With the cost of heating oil and natural gas prone to spikes, some are deciding coal is worth the trouble.","Burning Coal at Home Is Making a Comeback","Business","The Home Depot"
"103",3,"2008-08-10T04:50:48+0000","Strategic bombers and fighter aircraft pummeled Gori, leaving a sense of anger tinged with bewilderment, as many try to grapple with the ramifications of what could be a protracted conflict.","Fear and Anger Among Those Left in Besieged City","Foreign","The Home Depot"
"104",4,"2008-01-03T05:00:00+0000","As more people work at home, interior design calls for carving out a place, whether the area is large or small.","The Office, Housebroken","Home","The Home Depot"
"105",5,"2008-01-04T05:00:00+0000","","The office, housebroken","IHT News","The Home Depot"
"106",6,"2008-08-09T04:06:09+0000","It doesn’t look like much now, but the 118-year-old Centennial Firehouse will be ready for its second act next week.","A Peekskill Firehouse on the Move","Regionals","The Home Depot"
"107",7,"2008-01-20T03:50:21+0000","Nearly 92 years and 500 games after the United States first played Sweden, the Americans defeated the Swedes 2-0 Saturday.","U.S. Is .500 After Winning 500th Game","","The Home Depot"
"108",8,"2008-01-04T05:00:00+0000","","Wall Street reels after labor report disappoints","IHT News","The Home Depot"
"109",9,"2008-09-18T12:14:08+0000","","’70 Bald Men’","","The Home Depot"
"110",10,"2008-08-10T05:00:00+0000","","Fear and anger among those left in besieged city","IHT News","The Home Depot"
"111",1,"2008-11-18T12:01:46+0000","Saks said it lost more than expected in the third quarter amid job losses on Wall Street and stock market turmoil, while Home Depot said quarterly profit sank 31 percent on slow sales.","Rough Quarter for 2 Major Retailers","Business","The Home Depot"
"112",2,"2008-08-13T01:50:30+0000","Los Angeles’s proposed ordinance to require more orderly hiring sites for day laborers is a small measure that makes a huge amount of sense.","Day Laborers and Home Depot","Editorial","The Home Depot"
"113",3,"2008-09-06T00:13:14+0000","When you think about it, the sports business in this country is dominated by self-made men looking for mountains to conquer.","Leaving Boardroom for Skybox","Business","The Home Depot"
"114",4,"2008-08-20T01:37:22+0000","With the housing market in the doldrums and inflation running at a pace unseen in nearly two decades, consumers are not buying new homes. Instead they are focusing on repairs.","Home Repairs Become Focus as Consumers Feel Pinched","Business","The Home Depot"
"115",5,"2008-06-24T04:00:00+0000","Home Depot’s move will create the nation’s most widespread recycling program for the energy-saving bulbs, which have to be properly disposed of since they contain small amounts of mercury.","Home Depot Offers Recycling for Compact Fluorescent Bulbs","Business","The Home Depot"
"116",6,"2008-04-05T04:00:00+0000","Home Depot, the home improvement retailer, may cut as many as 1,000 jobs as it reduces human-resources departments in stores by half to shift more workers to the sales floor.","Home Depot Job Cuts","Business","The Home Depot"
"117",7,"2008-04-12T04:00:00+0000","Home Depot, the home improvement retailer that ousted its chief executive in early 2007, gave his successor compensation valued at $8.28 million last year, even as profit slid 24 percent.","Home Depot Chief’s Pay","Business","The Home Depot"
"118",8,"2008-01-31T05:00:00+0000","Battered by a downturn in the housing market, the company is laying off 500 workers at its headquarters in Atlanta, or about 10 percent of its work force there.","Home Depot Plans Layoffs at Headquarters","Business","The Home Depot"
"119",9,"2008-05-01T04:00:00+0000","The home improvement chain announced that it was dropping plans to open 50 stores and would close 15 poorly performing locations.","Slower Consumer Spending Hits Home Depot","Business","The Home Depot"
"120",10,"2008-02-01T05:00:00+0000","Battered by a downturn in the housing market, the company is laying off about 10% of its workforce at its headquarters in Atlanta.","Home Depot Will Lay Off 500 Workers","Business","The Home Depot"
"121",1,"2008-08-19T05:00:00+0000","","Home Depot posts 24% profit drop","IHT News","The Home Depot"
"122",2,"2008-06-24T05:00:00+0000","","Home Depot to recycle old compact fluorescents in all its stores","IHT News","The Home Depot"
"123",3,"2008-03-16T05:00:00+0000","","Munitions depot explodes in Albania","IHT News","The Home Depot"
"124",4,"2008-05-02T05:00:00+0000","","Big retailers unwind ambitious plans","IHT News","The Home Depot"
"125",5,"2008-05-02T04:00:00+0000","Store closings and delayed openings are expected to ripple through the economy, depriving many communities of sales tax revenue.","Big Retailers Scaling Back Expansion Plans and Shutting Stores","Business","The Home Depot"
"126",6,"2008-10-19T18:49:06+0000","With less work to go around, the lives of day laborers have become a test of wits, patience and hope.","With Economy, Day Laborer Jobs Dwindle","Metro","The Home Depot"
"127",7,"2008-08-19T05:00:00+0000","","Slumping U.S. economy taking its toll on retailers","IHT News","The Home Depot"
"128",8,"2008-05-20T05:00:00+0000","","Profit slides at major U.S. retailers","IHT News","The Home Depot"
"129",9,"2008-05-21T04:00:00+0000","Small businesses are trying to provide information to consumers about why their products are considered “green.” Nonetheless, there are few definite rules or standards.","The Goal Is to Do the Right Thing","SpecialSections","The Home Depot"
"130",10,"2008-05-03T21:12:16+0000","","‘They’re Closing 15 Stores …’","","The Home Depot"
"131",1,"2008-06-11T04:00:00+0000","Urban big-box retailing is no longer a novelty as more shopping centers try to squeeze into densely populated neighborhoods.","Squeezing Big-Box Retailing Into Small City Spaces","Business","The Home Depot"
"132",2,"2008-10-20T05:00:00+0000","","Market for day laborers sours with the U.S. economy","IHT News","The Home Depot"
"133",3,"2008-08-14T15:46:38+0000","","Big Boxes and Day Laborers","","The Home Depot"
"134",4,"2008-08-03T04:00:00+0000","Converting from propane to natural gas sounded easy, but it turns out that barbecue dreams are going to have to wait.","A Slow Burn Over a New Gas Grill","Regionals","The Home Depot"
"135",5,"2008-07-11T16:59:51+0000","","Fire Jeff Immelt! (Just Kidding.)","","The Home Depot"
"136",6,"2008-07-22T05:00:00+0000","","Slide in price of oil sends U.S. stocks higher","IHT News","The Home Depot"
"137",7,"2008-02-25T05:00:00+0000","Housing will lead off this week’s economic data, with existing-home sales for January (Monday) and new-home sales for January.","Economic Reports Scheduled for the Week","Business","The Home Depot"
"138",8,"2008-07-07T20:14:07+0000","Starbucks isn’t the only company closing stores in this harsh economic climate.","Greeting the Store-Closing Rush","","The Home Depot"
"139",9,"2008-05-19T04:00:00+0000","Highlights of the week’s reports include the Conference Board’s leading economic indicators, the Producer Price Index for April and existing home sales for April.","This Week’s Major Economic Reports","Business","The Home Depot"
"140",10,"2008-01-01T05:00:00+0000","Bigger is better, right? Not so fast. Corporate America appears to have had second thoughts in 2007.","In 2007, Some Giants Went Smaller","Business","The Home Depot"
"141",1,"2008-01-01T05:00:00+0000","Bigger is better, right? Not so fast. Corporate America appears to have had second thoughts in 2007.","In 2007, Some Giants Went Smaller","Business","The Home Depot"
"142",2,"2008-06-13T05:00:00+0000","","Corrections","IHT News","The Home Depot"
"143",3,"2008-09-11T05:00:00+0000","","From death's door to the medal podium","IHT News","The Home Depot"
"144",4,"2008-09-10T22:41:30+0000","Barbara Buchan, at 52 the oldest member of the U.S. Paralympic team, broke the world record and won the gold medal in the individual 3000-meter cycling pursuit.","From Death’s Door to the Medal Podium","Sports","The Home Depot"
"145",5,"2008-06-13T15:30:33+0000","","Bradley: ‘Our Responsibility to Attack’","","The Home Depot"
"146",6,"2008-05-10T04:00:00+0000","Retailers are pushing consumers to spend their windfall, but some offers require hundreds of dollars.","As Stimulus Rebates Go Out, Stores Want the Whole Check","Business","The Home Depot"
"147",7,"2008-03-01T05:00:00+0000","","Comments from bond insurer lift U.S. stocks","IHT News","The Home Depot"
"148",8,"2008-01-01T05:00:00+0000","","In 2007, some U.S. business giants went smaller","IHT News","The Home Depot"
"149",9,"2008-10-01T23:28:23+0000","Building the table, kitchen island and much of the cabinetry in his small apartment was not difficult for Michael Kolendowicz.","Custom Cabinetry for $50 or Less","Home","The Home Depot"
"150",10,"2008-01-01T05:00:00+0000","","Some big conglomerates shrank to a smaller size in 2007","IHT News","The Home Depot"
"151",1,"2008-01-01T05:00:00+0000","","Some big conglomerates shrank to a smaller size in 2007","IHT News","The Home Depot"
"152",2,"2008-05-23T04:00:00+0000","A renewed interest in midcentury modern American architecture has widened the pool of interested buyers in houses designed by Frank Lloyd Wright.","Paying a Premium for a Wright Design","Escapes","The Home Depot"
"153",3,"2008-02-13T05:00:00+0000","","Stocks up in U.S. on strong retail sales report","IHT News","The Home Depot"
"154",4,"2008-11-28T21:01:19+0000","Incorporated in 1853, Hempstead Village, L.I., is described in the census as being the oldest and most populous village in New York.","Economical Homes, Bustling Transit","RealEstate","The Home Depot"
"155",5,"2008-11-18T05:00:00+0000","","Unable to hold gains, markets slip","IHT News","The Home Depot"
"156",6,"2008-09-06T02:31:11+0000","After a decade of overcrowding, the Briarcliff Manor Library can now look ahead to a brighter future.","Library’s Size Will More Than Triple","Regionals","The Home Depot"
"157",7,"2008-03-25T05:00:00+0000","","Commodity producers help to lift U.S. shares","IHT News","The Home Depot"
"158",8,"2008-05-02T04:00:00+0000","The Carlyle Group is counting on its head start in international markets to help it weather recent turbulence.","In Tougher Times, Carlyle Looks Abroad","Business","The Home Depot"
"159",9,"2008-10-10T17:00:44+0000","","‘Things Are Really Getting Nasty’","","The Home Depot"
"160",10,"2008-02-03T01:15:37+0000","","New York Fashion Week | United Bamboo","TStyle","The Home Depot"
"161",1,"2008-05-02T11:28:49+0000","","In Tougher Times, Carlyle Looks Abroad","Business","The Home Depot"
"162",2,"2008-08-17T21:02:19+0000","Reports will include housing starts, the Producer Price Index for July, and the Conference Board’s index of leading economic indicators for July.","The Week’s Major Economic Reports","Business","The Home Depot"
"163",3,"2008-11-20T20:12:25+0000","Bayern Munich Coach Jurgen Klinsmann wants Landon Donovan for a three month loan with an eye on bringing the Galaxy forward to Germany for longer, if a deal can be done.","Bayern Munich Wants to Borrow Donovan","","The Home Depot"
"164",4,"2008-09-05T18:16:02+0000","David D’Atri, who had a mechanical excavator fall on him while he was working on the yard in his new house, feels like he has a second chance at life. His architect, Edwin William de Cossy, has a similar feeling.","A Home That Offered a Second Chance","RealEstate","The Home Depot"
"165",5,"2008-05-02T04:00:00+0000","The Carlyle Group is counting on its head start in international markets to help it weather recent turbulence.","In Tougher Times, Carlyle Looks Abroad","Business","The Home Depot"
"166",6,"2008-04-17T04:00:00+0000","Faced with an economic slump, a growing number of national retailers are abandoning the tradition of reporting monthly store sales and forecasting profits.","Retailers Get Stingy With Data","Business","The Home Depot"
"167",7,"2008-04-17T05:00:00+0000","","U.S. retailers backing away from public sales reports","IHT News","The Home Depot"
"168",8,"2008-05-16T04:00:00+0000","On the long drive to a weekend place, the same grocery, restaurant or gas station is a comforting pull-off that says, “We’re almost there.”","When We Go, We Always Stop","Escapes","The Home Depot"
"169",9,"2008-10-29T22:11:46+0000","As long as vinyl holds a place in the heart, it deserves a place in the house.","Just Call Them the Basement Albums","Regionals","The Home Depot"
"170",10,"2008-04-17T11:25:17+0000","","Retailers Get Stingy With Data","Business","The Home Depot"
"171",1,"2008-05-16T04:00:00+0000","On the long drive to a weekend place, the same grocery, restaurant or gas station is a comforting pull-off that says, “We’re almost there.”","When We Go, We Always Stop","Escapes","The Home Depot"
"172",2,"2008-01-23T05:00:00+0000","A Manhattan-based developer will give the old Queens Family Court building in downtown Jamaica a makeover.","A Neighbor Joins the Revival of Jamaica Avenue","Business","The Home Depot"
"173",3,"2008-06-18T15:18:26+0000","","‘Carnivals Are Closing Down’","","The Home Depot"
"174",4,"2008-10-29T22:11:46+0000","As long as vinyl holds a place in the heart, it deserves a place in the house.","Just Call Them the Basement Albums","Regionals","The Home Depot"
