"","id","created_time","snippet","headline","news_desk","company_name"
"41",1,"2008-09-17T22:59:45+0000","Apple introduces new iPods and Microsoft offers a Zune with more bells and whistles.","A New Zune for Serious Music Fans","Business","Microsoft"
"42",2,"2008-09-17T23:44:51+0000","I am having trouble getting file attachments with the Windows Mail program in Windows Vista. What might be the problem?","Attachment Woes in Vista Mail","Business","Microsoft"
"43",3,"2008-09-05T21:39:45+0000","Faced with Windows Vista’s image problem, Microsoft has been working for more than a year to change the experience of buying and using computers that run its software.","Microsoft Works to Perfect Windows Vista","Business","Microsoft"
"44",4,"2008-09-15T22:27:32+0000","More than a decade in development, Too Human, an action role-playing game created by Silicon Knights and published by Microsoft for the Xbox 360, is flawed but fun.","It’s the Gods of Norse Myth Against a Plague of Robots","Culture","Microsoft"
"45",5,"2008-09-01T22:54:13+0000","Google will release a free Web browser called Chrome that the company said would challenge Internet Explorer.","Microsoft Faces New Browser Foe in Google","Business","Microsoft"
"46",6,"2008-09-03T01:35:34+0000","Google fears that Microsoft could leverage its dominance of the browser market to promote its search business.","Search Giant Wants a Share of Browser Market","Business","Microsoft"
"47",7,"2008-09-03T23:58:07+0000","Creating a document in Microsoft Word and need to put in sample text to hold the space until the real copy arrives?","Tip of the Week: Faking Text in Word","Business","Microsoft"
"48",8,"2008-09-03T01:57:48+0000","Google’s minimalist Chrome browser is built for a future that blurs the lines of Web and desktop.","Serious Potential in Google’s Browser","Business","Microsoft"
"49",9,"2008-08-21T16:54:20+0000","David Pogue looks a technology that turns a series of overlapping photos into a 3-D panorama.","Photosynth","","Microsoft"
"50",10,"2008-08-21T04:07:18+0000","Photosynth, a sophisticated technology from Microsoft, turns a bunch of overlapping photos into a 3-D panorama.","From Snapshots, a 3-D View","Business","Microsoft"
"51",1,"2008-08-21T00:16:56+0000","Windows Vista is designed to thwart malicious programs, but it often annoys users with constant alerts about updating software or changing settings.","Tip of the Week: Deactivating Pesky Alerts in Vista","Business","Microsoft"
"52",2,"2008-08-04T04:00:00+0000","Deserved or not, the Windows Vista operating system from Microsoft gets a bad rap. But the company’s effort to repair Vista’s reputation did not win rave reviews either.","Blog Posts Poke Holes in ‘Taste Test’ by Microsoft","Business","Microsoft"
"53",3,"2008-07-25T04:00:00+0000","It failed in its pursuit of Yahoo. It is paying people to use its search engine. Now Microsoft thinks it has found a source of users for its foundering search service: Facebook.","Microsoft Seeks an Ad Friend in Facebook","Business","Microsoft"
"54",4,"2008-07-24T04:00:00+0000","Kevin Johnson’s exit comes as Steven A. Ballmer, Microsoft’s chief executive, is shaking up top-level staff in a bid to improve Microsoft’s Internet search and ad business.","Head of Microsoft’s Online Efforts Departs","Business","Microsoft"
"55",5,"2008-08-09T22:27:37+0000","Microsoft is broadcasting the entire Olympics online in an effort to persuade people to download the software maker’s Silverlight browser plug-in.","Olympics Online, With a Hook","SundayBusiness","Microsoft"
"56",6,"2008-08-10T21:35:32+0000","As advertisers grow more sophisticated about behavioral targeting, and as online privacy standards vary, regulators and privacy advocates are becoming concerned.","Web Privacy on the Radar in Congress","Business","Microsoft"
"57",7,"2008-08-08T19:12:25+0000","Are Zune buyers motivated by what the device is — or by what it isn’t?","AntiPod","Magazine","Microsoft"
"58",8,"2008-07-18T04:00:00+0000","The company’s profits rose for the quarter based on strong PC sales in developing markets and rising demand from corporate customers.","Microsoft Profits Are Hurt by Big Expenses","Business","Microsoft"
"59",9,"2008-07-15T04:00:00+0000","In a significant shift, Microsoft unveiled a strategy for its gaming unit that is meant to help the company’s Xbox 360 console appeal to the mainstream.","Microsoft Wants Games to Appeal to the Masses","ContinuousNews","Microsoft"
"60",10,"2008-07-13T04:00:00+0000","Yahoo’s decision is another broadside between the company and Microsoft, two months after the software giant withdrew its $47.5 billion takeover offer.","Yahoo Again Spurns a Microsoft Offer","National","Microsoft"
"61",1,"2008-07-16T04:00:00+0000","In a significant shift, Microsoft introduced a new strategy on Monday to help its Xbox 360 console appeal to the broad mainstream.","Microsoft Goes Mainstream, and Other News of the Gamer World","Culture","Microsoft"
"62",2,"2008-08-06T04:06:42+0000","A group, including Microsoft, has launched an initiative to distribute free software to personal computer owners to help them save on energy costs.","An Energy Diet for Power-Hungry Household PCs","Business","Microsoft"
"63",3,"2008-07-14T04:00:00+0000","Shareholders searching for détente in the battle between Yahoo and Microsoft are unlikely to find it in Microsoft’s new proposal to buy Yahoo’s search business.","In Bid for Yahoo, Microsoft Turns More Aggressive","Business","Microsoft"
"64",4,"2008-07-08T04:00:00+0000","Microsoft said on Monday that it was still interested in a deal, as long as Yahoo replaces its board.","Microsoft Is Icahn’s Ally in Pursuit of Yahoo","Business","Microsoft"
"65",5,"2008-07-02T04:00:00+0000","Microsoft said on Tuesday that it would buy Powerset Inc., an Internet search company, the latest in a string of acquisitions aimed at bolstering its position online.","Microsoft Buys Online Concern","Business","Microsoft"
"66",6,"2008-06-27T04:00:00+0000","As Bill Gates moves on, it will be up to successors to master the Internet’s challenges or see Microsoft’s stature erode.","Microsoft Seeks Path Beyond Gates’s Legacy","Business","Microsoft"
"67",7,"2008-07-28T04:00:00+0000","Because there are usually lower fees, buying off exchanges tends to be cheaper -- though more labor-intensive -- than buying through networks.","Leftover Ad Space? Exchanges Handle the Remnants","Business","Microsoft"
"68",8,"2008-07-28T04:00:00+0000","Aviv Nevo took a modest inheritance and parlayed it into a fortune by investing in media and Internet companies.","A Media Powerhouse Everyone and Nobody Knows","Business","Microsoft"
"69",9,"2008-07-23T04:00:00+0000","Yahoo said that its revenue in the second quarter grew a sluggish 6 percent from the same period a year earlier as profits fell.","Yahoo’s Revenue Rises a Bit, but Profit Falls 18%","Business","Microsoft"
"70",10,"2008-06-11T04:00:00+0000","In a snub to Microsoft, the European Union’s competition commissioner recommended that businesses and governments use software based on open standards.","E.U. Snubs Microsoft on Office Systems","Business","Microsoft"
"71",1,"2008-07-24T04:00:00+0000","Call it junkware. Or bloatware or demoware or adware. It’s the software preinstalled on new Windows computers. In other words, marketers are using the computer you just bought as a billboard.","Exorcise the Demons That Come Preinstalled","Business","Microsoft"
"72",2,"2008-06-11T04:00:00+0000","The European Union’s competition commissioner recommended that businesses and governments use software based on open standards.","Harsh Words for Microsoft Technology","Business","Microsoft"
"73",3,"2008-07-22T04:00:00+0000","Yahoo’s board and management earned a reprieve after a weekend deal ended a bruising and acrimonious fight for control of the company with Carl C. Icahn.","Yahoo Deal Wards Off Proxy Fight","Business","Microsoft"
"74",4,"2008-06-13T04:00:00+0000","Unable to reach a deal with Microsoft, Yahoo turned to an alternative search advertising partnership with its rival Google, which was announced Thursday afternoon.","Microsoft Said to End Talks With Yahoo","Business","Microsoft"
"75",5,"2008-06-10T04:00:00+0000","Kaiser Permanente is endorsing the drive toward consumer-controlled personal health records in a partnership with Microsoft.","Kaiser Backs Microsoft Patient-Data Plan","Business","Microsoft"
"76",6,"2008-07-23T04:00:00+0000","The game industry is surging both financially and in cultural relevance, and over four days at E3 last week it was obvious why.","The World’s a Stage for Interactive Entertainment as Creativity Glows","Culture","Microsoft"
"77",7,"2008-07-19T04:00:00+0000","Yahoo got a show of support on Friday from one of its biggest shareholders for its efforts to defend itself against a proxy fight by the activist investor Carl C. Icahn.","Large Yahoo Shareholder Backs Board","Business","Microsoft"
"78",8,"2008-05-24T04:00:00+0000","The decision appears to be a sign that Microsoft is retrenching in some areas of Internet search in the face of competition from Google, the industry leader.","Microsoft Will Shut Down Book Search Program","Business","Microsoft"
"79",9,"2008-06-07T04:00:00+0000","Microsoft is closing Windows Live Expo, the classified advertising Web site that was initially seen as a potential competitor to Craigslist.","Microsoft Is Closing a Classified Ad Site","Business","Microsoft"
"80",10,"2008-06-14T04:00:00+0000","Microsoft disclosed the terms of its last offer to Yahoo, possible evidence that the company had not given up and might be campaigning to get the support of Yahoo shareholders.","Some Cling to Hope for a Deal After Microsoft Discloses Details","Business","Microsoft"
"81",1,"2008-05-04T04:00:00+0000","Microsoft said it was abandoning its bid after it raised its offer by $5 billion but Yahoo rejected it as still too low.","Microsoft Withdraws Bid for Yahoo","National","Microsoft"
"82",2,"2008-04-29T04:00:00+0000","The deadline that Microsoft imposed on Yahoo to reach a negotiated merger agreement passed April 26, and the two companies are still not talking.","No Break in the Standoff of Microsoft and Yahoo","Business","Microsoft"
"83",3,"2008-07-18T04:00:00+0000","Google and Microsoft issued quarterly results on Thursday that disappointed investors.","In Surprise, 2 Tech Titans Disappoint","Business","Microsoft"
"84",4,"2008-07-17T04:00:00+0000","Amid all the maneuvering over the fate of Yahoo, Time Warner is again exploring whether it can persuade either Microsoft or Yahoo to buy its AOL unit.","Little Interest in Buying AOL as the Unit Is Shopped Again","Business","Microsoft"
"85",5,"2008-05-20T04:00:00+0000","Under its latest proposal to Yahoo, Microsoft would buy its search business and take a stake in the company, people briefed on the negotiations said Monday.","Details of Microsoft Offer to Yahoo","Business","Microsoft"
"86",6,"2008-07-17T04:00:00+0000","The Japanese video game titans announced wide-ranging new games and services at the E3 convention on Tuesday but did not alter their overall strategies in the fast-growing game market.","Nintendo and Sony Unveil Games","Business","Microsoft"
"87",7,"2008-05-05T04:00:00+0000","Without a Yahoo deal, Microsoft faces a problem: its time-tested recipe for success isn’t working against Google.","Microsoft’s Failed Yahoo Bid Risks Online Growth","Business","Microsoft"
"88",8,"2008-07-15T04:00:00+0000","At a mogul retreat, there was sympathy for Yahoo’s founder and new questions about Microsoft’s judgment.","From the Inside, Jerry Yang Looks Out for Yahoo","Business","Microsoft"
"89",9,"2008-02-28T05:00:00+0000","Regulators issued the fine for failing to comply with a 2004 judgment that Microsoft had abused its dominance.","Europe Fines Microsoft $1.3 Billion","ContinuousNews","Microsoft"
"90",10,"2008-05-05T05:00:00+0000","","A step back for Microsoft","IHT News","Microsoft"
"91",1,"2008-05-19T04:00:00+0000","Fighting Google, Microsoft has approached Yahoo with a narrower aim: a collaboration on Internet advertising.","Pursuit of Yahoo Shows Microsoft Needs a Franchise","Business","Microsoft"
"92",2,"2008-10-24T22:52:36+0000","The mix of Windows sales had tipped more toward low-cost PCs, which come with lower-margin versions of Windows and often not Vista.","Microsoft's Vista Problem, by the Numbers","None","Microsoft"
"93",3,"2008-02-22T05:00:00+0000","Seeking to satisfy European antitrust officials, Microsoft said on Thursday that it would open up and share many more of its technical secrets with the rest of the software industry.","Microsoft to Share More Technical Secrets","Business","Microsoft"
"94",4,"2008-07-07T23:27:17+0000","Microsoft’s latest statement that it might or might not be interested in buying all or part of Yahoo if Yahoo’s shareholders replace the company’s board is either cunningly devious or deeply confused.","Microsoft: Machiavellian or Muddled?","Business","Microsoft"
"95",5,"2008-05-05T11:42:42+0000","","A Step Back for Microsoft","Business","Microsoft"
"96",6,"2008-05-19T04:00:00+0000","Microsoft has made a complex proposal that would involve collaboration in the online advertising business but would not involve a full takeover, the company said on Sunday.","In Reversal, Microsoft Proposes New Deal to Yahoo","Business","Microsoft"
"97",7,"2008-05-13T04:00:00+0000","A Microsoft executive has been named the new chief executive of the largest foundation in the world, the Bill & Melinda Gates Foundation.","Retiring Microsoft Official to Run Gates Foundation","National","Microsoft"
"98",8,"2008-05-10T04:00:00+0000","Microsoft asked Europe’s second-highest court to overturn or reduce a record fine of 899 million euros ($1.4 billion) from the European Union.","Microsoft Appeals $1.4 Billion Fine by Europe","Business","Microsoft"
"99",9,"2008-02-01T12:25:52+0000","","Microsoft’s Letter to Yahoo","Business","Microsoft"
"100",10,"2008-02-03T20:59:02+0000","Google has raised antitrust questions about Microsoft’s proposed acquisition of Yahoo. Google has long feared Microsoft, but that deal could well be a boon because it would further slow down its already poky rivals.","Google’s Microsoft Fixation","Business","Microsoft"
"101",1,"2008-03-05T17:55:37+0000","","Pondering Microsoft’s Options","Business","Microsoft"
"102",2,"2008-06-25T16:10:45+0000","Even Bill Gates gets mystifying technical advice sometimes.","Befuddled by Microsoft Products?","","Microsoft"
"103",3,"2008-02-21T23:07:46+0000","CNBC interviews Tom Robertson of Microsoft, who discusses his company's decision to open its vault of software secrets to outside developers.","Microsoft Open to Sharing","","Microsoft"
"104",4,"2008-04-07T04:00:00+0000","Responding to a letter from Microsoft that threatened to lower the price of its buyout offer, Yahoo called Microsoft’s bid too low.","Yahoo Rejects Microsoft Bid Again","Business","Microsoft"
"105",5,"2008-05-05T05:00:00+0000","","A step back for Microsoft","IHT News","Microsoft"
"106",6,"2008-05-04T01:27:29+0000","","Will Microsoft Really Walk?","Business","Microsoft"
"107",7,"2008-07-02T10:53:21+0000","","Microsoft Acquires Powerset","Business","Microsoft"
"108",8,"2008-01-07T18:33:14+0000","A look at Microsoft's presence at the Consumer Electronics Show, with Robbie Bach, president of Microsoft's entertainment devices division, and CNBC's Jim Goldman.","Microsoft's New Hardware","","Microsoft"
"109",9,"2008-04-25T17:40:27+0000","Microsoft keeps insisting that Windows Vista is a winner, but the questions keep mounting — and Thursday’s quarterly report only added to the doubts.","Microsoft’s Vista Problem","Business","Microsoft"
"110",10,"2008-04-08T04:00:00+0000","Yet Yahoo made it clear that the company remained open to a deal, as long as Microsoft sweetened its bid.","Yahoo Answers Microsoft With Yet Another No","Business","Microsoft"
"111",1,"2008-12-31T11:33:31+0000","Eleven people were convicted of roles in a counterfeiting ring that distributed pirated software around the world.","Chinese Court Convicts 11 in Microsoft Piracy Case","Business","Microsoft"
"112",2,"2008-12-08T23:28:32+0000","Microsoft said it would abide by a European privacy panel’s request to reduce the length of time it kept records of Web searches if its rivals, Yahoo and Google, did the same.","Microsoft Offers to Reduce Search Data in Europe","Business","Microsoft"
"113",3,"2008-12-05T01:18:25+0000","Microsoft named Qi Lu to run its struggling Internet unit on Thursday, filling an important position that had been vacant since the departure of Kevin Johnson in July.","Microsoft Names Ex-Yahoo Executive as Internet Unit Chief","Business","Microsoft"
"114",4,"2008-12-24T23:45:52+0000","I sometimes receive files with the extension “.wps.” I am told they are Microsoft Word files, but I am unable to open them with Word 2002. Is there some way these files can be opened?","Open the Works With Word","Business","Microsoft"
"115",5,"2008-12-31T23:27:10+0000","Ever since I increased the amount of memory inside the box, my Windows Vista PC has been crashing. Is there a way to tell if the new RAM chips are causing the problem as opposed to a virus?","Test Memory for Errors","Business","Microsoft"
"116",6,"2008-12-24T03:51:14+0000","Yahoo’s decision to remove personally identifiable search information after 90 days is an encouraging development for the cause of Internet privacy.","More Privacy Online","Editorial","Microsoft"
"117",7,"2008-12-24T23:46:56+0000","Wading through technical specifications when shopping for a new digital camera during year-end sales can be overwhelming.","Tip of the Week: Shopping for a New Digital Camera","Business","Microsoft"
"118",8,"2008-12-24T23:44:04+0000","My wife and I have a Windows Vista PC with iTunes and we recently got a Mac G4 from her brother. What’s the easiest way to switch her music to the Mac?","Transplanting the iTunes","Business","Microsoft"
"119",9,"2008-12-17T23:40:22+0000","Is there a better way to get the latest software updates than opening each application, one by one, and clicking “check for updates?”","Updating Automatically","Business","Microsoft"
"120",10,"2008-12-20T03:08:05+0000","Three years into the current generation of game systems, the video game industry has never been more reliable in producing high-quality entertainment for a variety of audiences and tastes.","The Zombies Look Better Every Year","0","Microsoft"
"121",1,"2008-12-11T01:47:41+0000","It largely retired the system this year, but Microsoft still offers its free collection of PowerToys for Windows XP.","Tip of the Week: Toys for Windows XP","Business","Microsoft"
"122",2,"2008-11-25T02:56:04+0000","A Microsoft study suggests that self-diagnosis by search engine leads Web searchers to conclude the worst about what ails them.","Microsoft Examines Causes of ‘Cyberchondria’","Business","Microsoft"
"123",3,"2008-11-19T23:23:02+0000","Steven A. Ballmer’s stance may force Yahoo’s next chief executive to find another way to revive the company’s profit.","Yahoo Bid Is Over, Microsoft Says","Business","Microsoft"
"124",4,"2008-11-26T23:18:35+0000","I still see laptops for sale that have Windows XP as the operating system, but I thought Microsoft discontinued it. What gives?","Windows XP: Still for Sale","Business","Microsoft"
"125",5,"2008-11-22T20:28:07+0000","New tools are being developed that let people at different computers search as a team in a shared Web space.","The Online Search Party: A Way to Share the Load","SundayBusiness","Microsoft"
"126",6,"2008-11-20T00:53:40+0000","I get a pop-up above the computer’s system tray that says: “Updates are ready for your computer. Click here to install these updates.” Who is providing these updates?","Updates for XP, Automatically","Business","Microsoft"
"127",7,"2008-11-20T00:51:39+0000","A little preventive maintenance on the computer can help stop lurking system problems like low disk space or damaged drivers from becoming real headaches.","Tip of the Week: Monitoring the Health of Your Computer","Business","Microsoft"
"128",8,"2008-11-03T05:51:56+0000","In the latest edition of its “Security Intelligence Report,” Microsoft said that the security 0f its Windows operating system has significantly improved.","On Security, Microsoft Reports Progress and Alarm","Business","Microsoft"
"129",9,"2008-11-15T01:36:57+0000","At the thrill-ride level, Gears of War 2, for the Xbox 360, is one of the most satisfying games of the year. But it suffers by taking itself far too seriously.","In a Complex Gaming Age, Faith in the Simple Virtues of Mayhem","Culture","Microsoft"
"130",10,"2008-11-13T00:43:27+0000","What’s the difference between file-based backup and image-based backup software?","Backing Up Is Not So Hard","Business","Microsoft"
"131",1,"2008-10-27T19:42:36+0000","The company said the system would manage the relationship between software inside the computer and on the Web.","Microsoft Plans ‘Cloud’ Operating System","Business","Microsoft"
"132",2,"2008-10-29T01:36:45+0000","Microsoft introduced what it said would be a slimmer and more responsive version of its Windows operating system.","Microsoft Introduces Windows 7, Ending Vista Brand","Business","Microsoft"
"133",3,"2008-11-05T22:43:12+0000","Is it possible to extract the content from a corrupted Microsoft Word 2003 file that won’t open?","Saving Words From Word","Business","Microsoft"
"134",4,"2008-10-27T01:03:46+0000","A nine-person team at Microsoft Research India assesses whether quirky ideas can make technology useful to those who have heretofore lived without it.","Microsoft Goes Far Afield to Study Emerging Markets","Business","Microsoft"
"135",5,"2008-10-23T21:52:40+0000","Sales and profit slightly surpassed Wall Street’s expectations but Microsoft delivered a cautious outlook for the months ahead.","Microsoft’s Profit Rises, but Outlook Is Cautious","Business","Microsoft"
"136",6,"2008-10-28T23:18:47+0000","LittleBigPlanet is the title the PlayStation 3 has been awaiting for two years.","The Look Is Tawdry, but the Possibilities Are Virtually Endless","Culture","Microsoft"
"137",7,"2008-10-25T18:42:54+0000","Matt Richtel and Ashlee Vance, technology reporters, demonstrate a new technology that allows users to access certain computer programs without having to boot-up a PC.","Great PC Boot-Off: Every Second Counts","","Microsoft"
"138",8,"2008-10-23T20:00:21+0000","Microsoft's Fable II, a fantasy adventure role-playing game for the Xbox 360, was released on Oct. 21.","Trailer: Fable II","","Microsoft"
"139",9,"2008-10-23T22:29:45+0000","Fable II, a new role-playing game from Microsoft for the Xbox 360, is a thoroughly insightful piece of entertainment wrapped in a colorful, almost deceptively simple package.","Date With Destiny of Your Choosing","Weekend","Microsoft"
"140",10,"2008-10-23T00:23:24+0000","Sometimes when I open PowerPoint on my Windows XP machine, I get a message about my “virtual memory” being too low. What does this mean and how can I fix it?","Fixing Warnings on Low Memory","Business","Microsoft"
"141",1,"2008-10-20T01:35:48+0000","The fight over the Google-Yahoo partnership shows how much Microsoft has learned about working in Washington, and how much Google has yet to learn.","Google Learns Lessons in the Ways of Washington","Business","Microsoft"
"142",2,"2008-10-02T19:39:40+0000","Microsoft described the move as a vote of confidence in the European economy and in the company’s ability to close the gap with Google.","Microsoft Unveils Plan for 3 Labs in Europe","Business","Microsoft"
"143",3,"2008-10-12T23:35:24+0000","Instead of having a big, loud and complex computer on your desk, what if you could have a quiet, thin machine that rarely needed an upgrade or a fix?","Revived Fervor for Smart Monitors Linked to a Server","Business","Microsoft"
"144",4,"2008-10-08T22:49:26+0000","Ways to make your Vista experience more livable, and perhaps even more lovable.","How I Stopped Worrying and Learned to Tolerate Vista","Business","Microsoft"
"145",5,"2008-09-23T01:46:35+0000","Microsoft said it would buy back $40 billion of its shares, H.P. would repurchase $8 billion in shares and Nike said it would take on $5 billion.","Microsoft, Hewlett-Packard and Nike Announce Buyback Plans for Shares","Business","Microsoft"
