"","id","created_time","snippet","headline","news_desk","company_name"
"70",10,"2008-01-10T05:00:00+0000","Andrew M. Cuomo issued a wide-ranging subpoena to Intel as part of an investigation into whether the company violated federal or state antitrust laws in the way it priced and sold microprocessors.","Intel Gets New York Subpoena in Antitrust Inquiry","Business","Intel"
"71",1,"2008-01-10T05:00:00+0000","Andrew M. Cuomo issued a wide-ranging subpoena to Intel as part of an investigation into whether the company violated federal or state antitrust laws in the way it priced and sold microprocessors.","Intel Gets New York Subpoena in Antitrust Inquiry","Business","Intel"
"72",2,"2008-08-20T20:58:08+0000","Intel and Yahoo announced a partnership Wednesday to use widget technology to bring interactive Internet applications to televisions.","Yahoo and Intel to Bring Interactive Applications to TV Sets","Business","Intel"
"73",3,"2008-10-15T05:00:00+0000","","Intel warns slowdown could hurt chip demand","IHT News","Intel"
"74",4,"2008-08-20T20:58:08+0000","Intel and Yahoo announced a partnership Wednesday to use widget technology to bring interactive Internet applications to televisions.","Yahoo and Intel to Bring Interactive Applications to TV Sets","None","Intel"
"75",5,"2008-06-05T05:00:00+0000","","Intel is fined by Seoul over chip sale tactic","IHT News","Intel"
"76",6,"2008-04-04T10:53:24+0000","","SpikeSource Gets $10 Million Patch from Intel","Business","Intel"
"77",7,"2008-03-20T18:27:38+0000","Intel is responding to rising competition in the market for low-cost notebooks. But the move is also a step in Intel’s strategy to reach new markets, in emerging and developed nations.","Intel Classmate PC Heads Toward a Bigger Market","Business","Intel"
"78",8,"2008-04-09T11:09:23+0000","","Intel Launches New $500 Million China Fund","Business","Intel"
"79",9,"2008-06-05T05:00:00+0000","","South Korean regulator says Intel broke antitrust rules","IHT News","Intel"
"80",10,"2008-10-07T05:00:00+0000","","To keep up with Intel, AMD will split itself in two","IHT News","Intel"
"81",1,"2008-08-13T05:00:00+0000","","Atom sales help Intel expand beyond PC market","IHT News","Intel"
"82",2,"2008-11-02T05:00:00+0000","","In deal with Hitachi, Intel will expand its flash memory business","IHT News","Intel"
"83",3,"2008-01-04T05:00:00+0000","","Intel pulls out of the One Laptop Per Child organization","IHT News","Intel"
"84",4,"2008-01-15T05:00:00+0000","The report comes amid rising investor concern about the impact of a possible slowdown in computer spending during the first half of the year.","Intel’s Big Quarter Fails to Meet Wall St. Forecast","Business","Intel"
"85",5,"2008-08-04T05:00:00+0000","","Intel's line of graphics chips could have broader uses","IHT News","Intel"
"86",6,"2008-06-05T05:00:00+0000","","South Korean regulator says Intel broke antitrust rules","IHT News","Intel"
"87",7,"2008-10-07T05:00:00+0000","","To keep up with Intel, AMD will split itself in two","IHT News","Intel"
"88",8,"2008-08-04T05:00:00+0000","","Intel's new graphics chips could have broader uses","IHT News","Intel"
"89",9,"2008-03-20T05:00:00+0000","","Intel to bring low-cost PC to the United States and Europe","IHT News","Intel"
"90",10,"2008-03-19T05:00:00+0000","","Intel and Microsoft  finance effort on new computing systems","IHT News","Intel"
"91",1,"2008-05-07T05:00:00+0000","","Sprint Nextel, Google and Intel plan U.S. wireless network","IHT News","Intel"
"92",2,"2008-10-02T11:00:21+0000","“Where is the public outrage that the U.S. education system is failing our kids?”","Intel’s Barrett: Teachers Matter More Than PCs","Business","Intel"
"93",3,"2008-06-25T21:08:37+0000","Intel, Microsoft’s long-time partner in the development of the personal computer, has decided that it won’t upgrade most of the computers used by its employees to Microsoft’s Vista operating system.","Et Tu, Intel? Chip Giant Won’t Embrace Microsoft’s Windows Vista","Business","Intel"
"94",4,"2008-03-12T04:00:00+0000","Shivani Sud, a high school senior in Durham, N.C., focused her research on colon cancer to won the Intel Science Talent Search.","North Carolina Student Wins $100,000 Intel Science Award","Metro","Intel"
"95",5,"2008-03-03T05:00:00+0000","","Intel's new chip its most compact and lowest-power processor yet","IHT News","Intel"
"96",6,"2008-06-19T04:00:00+0000","The MSI U100 Wind is the latest ultra-light laptop runs Windows XP and has Intel’s new 1.6-gigahertz Atom chip, which enables the machine to use less power.","The Latest Contender in the Lightweight Category","Business","Intel"
"97",7,"2008-06-14T04:00:00+0000","Some of the biggest technology companies have formed a group to fight information overload.","Lost in E-Mail, Tech Firms Face Self-Made Beast","Business","Intel"
"98",8,"2008-05-07T04:00:00+0000","A consortium plans to build the first of a new generation of nationwide wireless data networks in a $14.5 billion deal.","Technology Group Plans Wireless Network","Business","Intel"
"99",9,"2008-05-07T04:00:00+0000","The group, which includes Sprint Nextel and Google, will announce a $12 billion venture to build a new generation of nationwide wireless data networks.","A Technology Consortium Plans a Wireless Network","Business","Intel"
"100",10,"2008-04-30T04:00:00+0000","Three rival teams of computer researchers are working on new types of software needed to better use computer chips that can process many tasks at the same time.","Race Is On to Advance Software for Chips","Business","Intel"
"101",1,"2008-04-18T04:00:00+0000","The chip maker Advanced Micro Devices posted its sixth consecutive quarterly loss on Thursday.","Chip Maker Reports Sixth Loss in a Row","Business","Intel"
"102",2,"2008-03-05T23:46:58+0000","NAND flash chips account for only a fraction of Intel’s business, but the segment’s impact on Intel’s bottom line is more dramatic because lower price points mean the company sells even greater quantities, bringing down gross margins.","Sell More NAND, Watch Margins Drop","Business","Intel"
"103",3,"2008-06-04T05:00:00+0000","","U.S. firms turning to EU in antitrust cases","IHT News","Intel"
"104",4,"2008-08-26T05:00:00+0000","","LG Electronics to end patent fight with Quanta Computer","IHT News","Intel"
"105",5,"2008-06-09T05:00:00+0000","","U.S. Supreme Court ruling sets limits on patent royalties","IHT News","Intel"
"106",6,"2008-09-30T00:39:02+0000","With Intel encroaching on its mobile device business, ARM Holdings has turned to I.B.M. and Samsung.","I.B.M. Lends a Hand to ARM","Business","Intel"
"107",7,"2008-06-04T05:00:00+0000","","AMD to introduce new chip for laptops","IHT News","Intel"
"108",8,"2008-08-17T02:31:24+0000","","Has Any Penny Stock Become a Big Company?","Business","Intel"
"109",9,"2008-07-18T05:00:00+0000","","Another loss costs AMD chief his job","IHT News","Intel"
"110",10,"2008-04-08T04:00:00+0000","The layoffs may be one of the first signs in Silicon Valley of an economic slowdown that has already affected other industries in the United States.","A.M.D., Citing a Slowdown, to Cut 1,650 Jobs","Business","Intel"
"111",1,"2008-12-02T01:01:52+0000","Intel will announce a deal to become the sole supplier of flash memory for a coming Hitachi line of computer drives.","In Deal With Hitachi, Intel Will Expand Its Flash Memory Business","Business","Intel"
"112",2,"2008-12-11T01:18:22+0000","More consumers are eagerly eyeing a new wave of solid-state drives that are smaller and many times faster than traditional hard drives.","Computing Without a Whirring Drive","Business","Intel"
"113",3,"2008-11-17T03:42:18+0000","While Intel’s Core i7 microprocessor has received glowing reviews, there is good reason for caution.","Burned Once, Intel Prepares New Chip Fortified by Constant Tests","Business","Intel"
"114",4,"2008-11-12T22:55:26+0000","The forecasts suggest that the technology industry is about to enter a slump that will rival or possibly exceed the dot-com bust of 2001.","Led by Intel, Chip Makers Cut Outlook","Business","Intel"
"115",5,"2008-11-15T02:45:11+0000","In the span of a few weeks, orders for technology products have collapsed and workers have been laid off.","Tech Companies, Long Insulated, Now Feel Slump","Business","Intel"
"116",6,"2008-10-29T20:05:31+0000","I have seen some computers listed as having an “Atom” processor. What is this and can it run Windows?","A Chip for Tiny PCs","Business","Intel"
"117",7,"2008-10-14T20:38:52+0000","Intel reported solid third quarter results, while cautioning that worsening economic conditions could have an unpredictable effect on the coming month.","Profit Rises, but Intel Chief Offers a Gloomy Outlook","Business","Intel"
"118",8,"2008-10-07T03:10:24+0000","In a dramatic effort to maintain its position as the only real rival to Intel, Advanced Micro Devices plans to announce that it will become two companies.","A.M.D. to Split Into Two Operations","Business","Intel"
"119",9,"2008-09-23T03:13:01+0000","The graphics processing company helps organizations analyze a vast quantity of data and do it much faster than standard computers.","Nvidia Chip Speeds Up Imaging for Industrial Use","Business","Intel"
"120",10,"2008-08-21T01:25:15+0000","Intel has made progress in a technology that could lead to the wireless recharging of gadgets and the end of the power-cord spaghetti behind electronic devices.","Intel Moves to Free Gadgets of Their Recharging Cords","Business","Intel"
"121",1,"2008-08-04T04:00:00+0000","Intel said it would initially aim its new microprocessor family, code-named Larrabee, at the personal computer graphics market.","Intel’s Line of Graphics Chips Could Have Broader Uses","Business","Intel"
"122",2,"2008-07-16T04:00:00+0000","Intel reported a sharp rise in profit and said strong demand worldwide for computer chips would continue in the current quarter.","Profit Rises 25% at Intel on Strong Global Demand","Business","Intel"
"123",3,"2008-08-06T22:06:38+0000","Those of us who pay lip service to green living can now be more genuinely P.C. -- with the Dell Studio Hybrid PC, a computer with special power-saving features.","A Green PC That’s Easier on the Electric Bill. The Bamboo Case Is Optional.","Business","Intel"
"124",4,"2008-06-21T04:00:00+0000","Antitrust investigations are so maddening that the Federal Trade Commission is likely to have a hard time getting to the bottom of the case against Intel.","A.M.D. and Its War With Intel","Business","Intel"
"125",5,"2008-06-30T04:00:00+0000","Intel might do well to be alarmed by the computer chips being designed by Qualcomm, a maker of chips for cellphones.","Intel’s Dominance Is Challenged by a Low-Power Upstart","Business","Intel"
"126",6,"2008-06-15T04:00:00+0000","We are hopeful that in opening a formal antitrust investigation of Intel, the Federal Trade Commission is finally ready to do its job.","The Intel Investigation","Editorial","Intel"
"127",7,"2008-06-07T04:00:00+0000","The Federal Trade Commission’s decision to look into accusations about Intel’s pricing reversed a previous stance that had blocked the inquiry for many months.","In Turnabout, Antitrust Unit Looks at Intel","Business","Intel"
"128",8,"2008-04-15T04:00:00+0000","The semiconductor maker reported solid global demand for its chips, soothing investor concerns that economic softness would rattle the technology industry.","Intel’s Income Meets Expectations","Business","Intel"
"129",9,"2008-01-16T05:00:00+0000","The chip maker reported revenue of $10.71 billion, up 10.5 percent from the quarter a year earlier, but about $100 million short of analysts’ forecasts.","A Strong Intel Disappoints on Outlook","Business","Intel"
"130",10,"2008-07-01T00:58:13+0000","One of Intel’s chief advantages is that Microsoft’s MS-DOS operating system will be booting on the teraflop Intel microprocessor in every personal computer of the future. Intel beleives that because it has always believed in backward compatibility...","Intel Bets on the Past","Business","Intel"
"131",1,"2008-03-16T04:00:00+0000","Three students from New Jersey and Long Island finished among the top 10 winners in the annual Intel Science Talent Search.","3 Area Winners in Intel Contest","Regionals","Intel"
"132",2,"2008-01-24T22:17:21+0000","CNBC interviews Craig Barrett, chairman of Intel, on the outlook for tech sector.","Intel's Barrett on Tech's Outlook","","Intel"
"133",3,"2008-07-17T05:00:00+0000","","EU widens Intel inquiry","IHT News","Intel"
"134",4,"2008-06-05T11:06:01+0000","","Intel Funds Eight Start-Ups","Business","Intel"
"135",5,"2008-04-16T05:00:00+0000","","Intel report soothes investors' fears","IHT News","Intel"
"136",6,"2008-07-16T05:00:00+0000","","Global demand lifts Intel profit","IHT News","Intel"
"137",7,"2008-01-15T05:00:00+0000","","Intel's profit jumps, but sales disappoint","IHT News","Intel"
"138",8,"2008-01-07T21:32:47+0000","Paul Otellini, Intel CEO, discusses the challenges his company will face in 2008, with CNBC's Jim Goldman.","Intel C.E.O. on '08 Challenges","","Intel"
"139",9,"2008-01-25T15:09:07+0000","The chairman of Intel discusses the economy and information technology with Katrin Bennhold of the International Herald Tribune.","Intel's Craig Barrett at Davos","","Intel"
"140",10,"2008-02-12T05:00:00+0000","","EU antitrust officials raid Intel","IHT News","Intel"
"141",1,"2008-02-14T11:44:07+0000","","Intel Takes Up Bragster’s Dare","Business","Intel"
"142",2,"2008-03-28T04:00:00+0000","A campaign that is scheduled to begin on Monday presents the Intel Corporation as the problem-solver for the people who solve the computer network problems for others.","Helping the Help Desk, the Intel Way","Business","Intel"
"143",3,"2008-03-05T05:00:00+0000","","AMD says it's gaining on Intel","IHT News","Intel"
"144",4,"2008-06-06T05:00:00+0000","","U.S. opens antitrust investigation into Intel","IHT News","Intel"
"145",5,"2008-01-04T05:00:00+0000","Intel said that it had chosen to withdraw from the One Laptop Per Child educational computer organization due to what a spokesman called “philosophical” differences.","Intel Leaves Group Backing Education PCs","Business","Intel"
"146",6,"2008-01-04T05:00:00+0000","","Intel leaves group backing education PCs","IHT News","Intel"
"147",7,"2008-01-26T11:00:40+0000","","A Gloomy Outlook for Intel, or Just Average?","Business","Intel"
"148",8,"2008-07-15T05:00:00+0000","","Intel posts higher quarterly profit","IHT News","Intel"
"149",9,"2008-04-02T05:00:00+0000","","Intel competes for the post-PC market","IHT News","Intel"
"150",10,"2008-06-06T05:00:00+0000","","Intel said to be facing U.S. antitrust investigation","IHT News","Intel"
"151",1,"2008-02-12T05:00:00+0000","","Intel raided as part of EU antitrust inquiry","IHT News","Intel"
"152",2,"2008-04-16T04:00:00+0000","The computer chip maker reported that global demand for chips was “solid” during the first quarter, soothing fears that a soft economy was hitting the tech sector.","Intel Reports Strong Demand for Chips in Quarter","Business","Intel"
"153",3,"2008-03-04T05:00:00+0000","","Intel falls after cut in profit forecast","IHT News","Intel"
"154",4,"2008-07-09T05:00:00+0000","","DreamWorks to drop AMD for Intel chips","IHT News","Intel"
"155",5,"2008-01-10T05:00:00+0000","","New York investigates Intel sales practices","IHT News","Intel"
"156",6,"2008-03-03T05:00:00+0000","The Intel Atom chip family is designed specifically for devices that range in size from a hand-held gadget to lightweight notebook computers.","Intel Announces New Chip for Small Computers","Business","Intel"
"157",7,"2008-07-10T10:51:55+0000","","Intel Capital Invests $37.7 Million in Sulfurcell","Business","Intel"
"158",8,"2008-02-20T12:04:02+0000","","Intel Said to Invest in WiMax Venture","Business","Intel"
"159",9,"2008-08-21T05:00:00+0000","","Intel pursues technology for recharging without wires","IHT News","Intel"
"160",10,"2008-01-11T05:00:00+0000","The New York State attorney general issued a wide-ranging subpoena as part of an investigation into whether the Intel Corporation violated federal or state antitrust laws.","Cuomo Subpoenas Intel Over Antitrust Accusations","Business","Intel"
"161",1,"2008-08-21T05:00:00+0000","","Intel moves to free gadgets of their recharging cords","IHT News","Intel"
"162",2,"2008-01-04T05:00:00+0000","","Intel leaves group backing education PCs","IHT News","Intel"
"163",3,"2008-08-20T22:40:11+0000","The initiative would let people to do things like check their stock prices or peruse their photos all while watching TV.","Intel, Yahoo Partnering on Internet TV Concept","Media","Intel"
"164",4,"2008-01-05T05:00:00+0000","Intel and the One Laptop Per Child group had a rocky relationship from the start in their short-lived effort to get inexpensive laptops into the hands of the world’s poorest children.","Intel Quits Effort to Get Computers to Children","Business","Intel"
"165",5,"2008-06-02T02:43:11+0000","In a wide-ranging interview, Intel Chief Executive Paul Otellini talks about Intel’s move into processors for smaller machines, the company’s new chip plant in China, the challenges of programming many-core processors and the economic impact of th...","Intel’s Chief on Strategy, Globalization and the Price of Oil","Business","Intel"
"166",6,"2008-06-06T05:00:00+0000","","Intel said to be facing U.S. antitrust investigation","IHT News","Intel"
"167",7,"2008-01-07T05:00:00+0000","","Intel asks for hearing on EU antitrust claims","IHT News","Intel"
"168",8,"2008-03-04T05:00:00+0000","","Intel shares fall after profit downgrade","IHT News","Intel"
"169",9,"2008-02-12T05:00:00+0000","","Intel raided as part of EU antitrust inquiry","IHT News","Intel"
"170",10,"2008-02-10T05:00:00+0000","Ward Melville High School has produced a semifinalist for the national Intel Science Talent Search.","Out of Whiz-Kid Caldron, Intel Finalist","Regionals","Intel"
"171",1,"2008-08-21T05:00:00+0000","","Intel moves to free gadgets of their recharging cords","IHT News","Intel"
"172",2,"2008-08-20T20:58:08+0000","Intel and Yahoo announced a partnership Wednesday to use widget technology to bring interactive Internet applications to televisions.","Yahoo and Intel to Bring Interactive Applications to TV Sets","Business","Intel"
"173",3,"2008-01-10T05:00:00+0000","Andrew M. Cuomo issued a wide-ranging subpoena to Intel as part of an investigation into whether the company violated federal or state antitrust laws in the way it priced and sold microprocessors.","Intel Gets New York Subpoena in Antitrust Inquiry","Business","Intel"
"174",4,"2008-06-30T05:00:00+0000","","Qualcomm threatens Intel with low-power chip","IHT News","Intel"
"175",5,"2008-10-15T05:00:00+0000","","Intel warns slowdown could hurt chip demand","IHT News","Intel"
"176",6,"2008-08-20T20:58:08+0000","Intel and Yahoo announced a partnership Wednesday to use widget technology to bring interactive Internet applications to televisions.","Yahoo and Intel to Bring Interactive Applications to TV Sets","None","Intel"
"177",7,"2008-08-20T22:40:11+0000","The initiative would let people to do things like check their stock prices or peruse their photos all while watching TV.","Intel, Yahoo Partnering on Internet TV Concept","Media","Intel"
"178",8,"2008-06-02T02:43:11+0000","In a wide-ranging interview, Intel Chief Executive Paul Otellini talks about Intel’s move into processors for smaller machines, the company’s new chip plant in China, the challenges of programming many-core processors and the economic impact of th...","Intel’s Chief on Strategy, Globalization and the Price of Oil","Business","Intel"
"179",9,"2008-03-04T05:00:00+0000","","Intel warning hits U.S. and European markets","IHT News","Intel"
"180",10,"2008-02-10T05:00:00+0000","Ward Melville High School has produced a semifinalist for the national Intel Science Talent Search.","Out of Whiz-Kid Caldron, Intel Finalist","Regionals","Intel"
"181",1,"2008-06-05T05:00:00+0000","","Intel is fined by Seoul over chip sale tactic","IHT News","Intel"
"182",2,"2008-04-04T10:53:24+0000","","SpikeSource Gets $10 Million Patch from Intel","Business","Intel"
"183",3,"2008-01-10T05:00:00+0000","Andrew M. Cuomo issued a wide-ranging subpoena to Intel as part of an investigation into whether the company violated federal or state antitrust laws in the way it priced and sold microprocessors.","Intel Gets New York Subpoena in Antitrust Inquiry","Business","Intel"
"184",4,"2008-08-20T20:58:08+0000","Intel and Yahoo announced a partnership Wednesday to use widget technology to bring interactive Internet applications to televisions.","Yahoo and Intel to Bring Interactive Applications to TV Sets","Business","Intel"
"185",5,"2008-10-15T05:00:00+0000","","Intel warns slowdown could hurt chip demand","IHT News","Intel"
"186",6,"2008-08-20T20:58:08+0000","Intel and Yahoo announced a partnership Wednesday to use widget technology to bring interactive Internet applications to televisions.","Yahoo and Intel to Bring Interactive Applications to TV Sets","None","Intel"
"187",7,"2008-04-09T11:09:23+0000","","Intel Launches New $500 Million China Fund","Business","Intel"
