"","id","created_time","snippet","headline","news_desk","company_name"
"19",9,"2008-08-12T10:29:30+0000","JPMorgan Chase incurred losses of about $1.5 billion for the quarter to date, as it continued to be hurt by wider credit spreads, lower levels of liquidity, as well as the disruption in the credit and mortgage markets, the bank said in a regulator...","JPMorgan Has Taken $1.5 Billion Loss Since July","Business","JPMorgan Chase"
"20",10,"2008-10-15T11:17:30+0000","JPMorgan Chase reported $527 million in third-quarter profit, suffering a steep decline amid the turbulent markets, but avoiding a loss that many analysts had expected.","JPMorgan Reports Unexpected 3rd-Quarter Profit","None","JPMorgan Chase"
"21",1,"2008-08-12T10:29:30+0000","JPMorgan Chase incurred losses of about $1.5 billion for the quarter to date, as it continued to be hurt by wider credit spreads, lower levels of liquidity, as well as the disruption in the credit and mortgage markets, the bank said in a regulator...","JPMorgan Has Taken $1.5 Billion Loss Since July","Business","JPMorgan Chase"
"22",2,"2008-10-15T11:17:30+0000","","JPMorgan’s Surprise 3rd-Quarter Profit","Business","JPMorgan Chase"
"23",3,"2008-01-10T05:00:00+0000","Britain’s former prime minister, Tony Blair, will join the banking giant JPMorgan Chase & Company as a part-time adviser, a person with knowledge of the decision said Wednesday night.","Tony Blair Expected to Join JPMorgan","Business","JPMorgan Chase"
"24",4,"2008-01-28T19:00:45+0000","","Ex-JPMorgan Chief to Advise Buyout Firm","Business","JPMorgan Chase"
"25",5,"2008-09-26T11:15:06+0000","","WaMu Fails, and JPMorgan Steps In","Business","JPMorgan Chase"
"26",6,"2008-11-04T21:50:40+0000","","JPMorgan Reported to Be Closing Trading Group","Business","JPMorgan Chase"
"27",7,"2008-09-10T13:43:55+0000","","JPMorgan and Dow Move Beyond Buyout Flap","Business","JPMorgan Chase"
"28",8,"2008-12-02T01:52:16+0000","","JPMorgan to Lay Off 9,200 at Washington Mutual","Business","JPMorgan Chase"
"29",9,"2008-03-26T10:56:37+0000","","JPMorgan to Acquire ClimateCare","Business","JPMorgan Chase"
"30",10,"2008-05-14T13:32:05+0000","","JPMorgan Rides H.P. to Top of the Leagues","Business","JPMorgan Chase"
"31",1,"2008-05-14T13:32:05+0000","","JPMorgan Rides H.P. to Top of the Leagues","Business","JPMorgan Chase"
"32",2,"2008-06-05T11:50:59+0000","","Will JPMorgan Go Shopping Again?","Business","JPMorgan Chase"
"33",3,"2008-06-27T12:00:25+0000","","JPMorgan’s Jimmy Lee Honored","Business","JPMorgan Chase"
"34",4,"2008-09-19T12:21:40+0000","A cold war appears to have broken out between JPMorgan Chase and Citadel Investment Group, as the giant Chicago hedge fund poaches trading staff from the banking colossus amid the credit crisis.","JPMorgan Halts Trading With Citadel","Business","JPMorgan Chase"
"35",5,"2008-08-07T18:41:15+0000","","JPMorgan Said to Shop Fund Incubator","Business","JPMorgan Chase"
"36",6,"2008-04-02T10:09:22+0000","","Fed Approves JPMorgan’s Bear Deal","Business","JPMorgan Chase"
"37",7,"2008-08-08T16:43:57+0000","JPMorgan Chase on Friday named its head of restructuring, Norma Corio, as its new treasurer, filling in a spot that had been vacant since June.","JPMorgan Appoints New Treasurer","Business","JPMorgan Chase"
"38",8,"2008-01-09T12:14:40+0000","","In New Ads, JPMorgan Tries to Be Heard Above the Din","Business","JPMorgan Chase"
"39",9,"2008-06-16T11:52:24+0000","","J. P. Morgan’s Stately Old Logo Returns","Business","JPMorgan Chase"
"40",10,"2008-09-25T10:19:29+0000","","JPMorgan to Double Indian Equity Investments","Business","JPMorgan Chase"
"41",1,"2008-09-25T10:19:29+0000","","JPMorgan to Double Indian Equity Investments","Business","JPMorgan Chase"
"42",2,"2008-01-09T12:14:40+0000","","In New Ads, JPMorgan Tries to Be Heard Above the Din","Business","JPMorgan Chase"
"43",3,"2008-08-01T11:16:48+0000","","JPMorgan Chooses Canary Wharf for European HQ","Business","JPMorgan Chase"
"44",4,"2008-03-14T05:00:00+0000","","Bear Stearns gets a lifeline from Fed and JPMorgan","IHT News","JPMorgan Chase"
"45",5,"2008-09-26T15:36:20+0000","","From Chase-WaMu Deal, a Bank to Rival BofA","Business","JPMorgan Chase"
"46",6,"2008-04-04T10:59:47+0000","","JPMorgan’s Coyle Said to Take Post at Permira","Business","JPMorgan Chase"
"47",7,"2008-09-18T11:07:36+0000","","JPMorgan Questioned on Oil Bets","Business","JPMorgan Chase"
"48",8,"2008-05-14T11:25:22+0000","","JPMorgan May Cut 4,000 of Its Own","Business","JPMorgan Chase"
"49",9,"2008-08-15T11:19:20+0000","JPMorgan Chase on Thursday raised $1.6 billion in hybrid securities to bolster its balance sheet but had to pledge to pay a high interest rate to lure investors.","JPMorgan Raises $1.6 Billion in Hybrid Securities","Business","JPMorgan Chase"
"50",10,"2008-09-26T15:36:20+0000","The failure of Washington Mutual came 119 years to the day after its founding in 1889. It was no secret that the bank was having trouble. Banks and private equity firms had perused the bank's books for weeks, but a deal did not materialize until i...","From Chase-WaMu Deal, a Bank to Rival BofA","None","JPMorgan Chase"
"51",1,"2008-07-17T11:00:18+0000","","JPMorgan Profit Falls 53% Amid Higher Charges","Business","JPMorgan Chase"
"52",2,"2008-08-13T11:07:49+0000","JPMorgan Chase shares tumbled nearly 10 percent Tuesday as the bank’s disclosure about escalating losses in its mortgage portfolio set off new concerns about the health of the overall financial sector.","JPMorgan Shares Drop on Mortgage Losses","Business","JPMorgan Chase"
"53",3,"2008-09-26T15:36:20+0000","","From Chase-WaMu Deal, a Bank to Rival BofA","Business","JPMorgan Chase"
"54",4,"2008-04-16T11:08:13+0000","","JPMorgan’s 1st-Quarter Earnings Fall 50%","Business","JPMorgan Chase"
"55",5,"2008-03-17T03:26:36+0000","DealBook maps out JPMorgan’s footprint in the wake of the Bear Stearns deal.","JPMorgan’s Expanding Footprint","","JPMorgan Chase"
"56",6,"2008-05-13T10:58:40+0000","","JPMorgan May Face S.E.C. Civil Charges","Business","JPMorgan Chase"
"57",7,"2008-05-07T10:46:59+0000","","JPMorgan Hires Former Goldman Banker for Asia Post","Business","JPMorgan Chase"
"58",8,"2008-03-24T05:00:00+0000","","JPMorgan raises its Bear Stearns bid to $10 a share","IHT News","JPMorgan Chase"
"59",9,"2008-08-14T18:26:01+0000","JPMorgan Chase & Company and Morgan Stanley on Thursday became the latest banks to reach settlements with the New York attorney general, Andrew M. Cuomo, and other regulators as part of a investigation into the collapse of the auction-rate securit...","JPMorgan, Morgan Stanley to Buy Back $7 Billion in Securities","Business","JPMorgan Chase"
"60",10,"2008-03-14T11:14:47+0000","","Duration Capital Said to Cut All Ties With JPMorgan","Business","JPMorgan Chase"
"61",1,"2008-05-07T10:46:59+0000","","JPMorgan Hires Former Goldman Banker for Asia Post","Business","JPMorgan Chase"
"62",2,"2008-05-13T10:58:40+0000","","JPMorgan May Face S.E.C. Civil Charges","Business","JPMorgan Chase"
"63",3,"2008-10-15T05:00:00+0000","","Profit falls at JPMorgan as loan losses increase","IHT News","JPMorgan Chase"
"64",4,"2008-07-17T05:00:00+0000","","Loan losses sting JPMorgan as profit falls 55%","IHT News","JPMorgan Chase"
"65",5,"2008-07-28T11:36:00+0000","","JPMorgan Cazenove Picks Ex-Barclays Executive as New Chief","Business","JPMorgan Chase"
"66",6,"2008-04-01T11:38:41+0000","","Dimon’s Compensation Rose 5% at JPMorgan","Business","JPMorgan Chase"
"67",7,"2008-10-14T10:35:19+0000","","Citigroup Predicts 3Q Write-Downs for JPMorgan","Business","JPMorgan Chase"
"68",8,"2008-04-30T11:09:44+0000","","Officials Seek to Keep JPMorgan in Boston","Business","JPMorgan Chase"
"69",9,"2008-04-16T05:00:00+0000","","JPMorgan sets aside $5.1 billion","IHT News","JPMorgan Chase"
"70",10,"2008-06-18T11:08:14+0000","","JPMorgan’s Top Film Banker to Cede Post, Report Says","Business","JPMorgan Chase"
"71",1,"2008-06-18T11:08:14+0000","","JPMorgan’s Top Film Banker to Cede Post, Report Says","Business","JPMorgan Chase"
"72",2,"2008-09-25T23:11:00+0000","The federal government has arranged for Washington Mutual to sell its deposits and some branches to JPMorgan Chase, people briefed on the matter said.","Washington Mutual to Sell Deposits to J.P. Morgan","None","JPMorgan Chase"
"73",3,"2008-02-19T12:00:17+0000","","JPMorgan to Funnel $750 Million into Asia Private Equity Fund","Business","JPMorgan Chase"
"74",4,"2008-11-20T20:45:47+0000","","JPMorgan Set to Cut Investment Banking Staff","Business","JPMorgan Chase"
"75",5,"2008-06-24T11:11:49+0000","","JPMorgan Poised to Receive Tax Break for Boston Move, Report Says","Business","JPMorgan Chase"
"76",6,"2008-11-11T15:32:57+0000","","Amaranth Claim Against JPMorgan to Proceed","Business","JPMorgan Chase"
"77",7,"2008-06-26T11:49:05+0000","","JPMorgan Said to Draw Up Deal Wish List","Business","JPMorgan Chase"
"78",8,"2008-11-21T11:48:59+0000","","JPMorgan Leads in Deal Rankings","Business","JPMorgan Chase"
"79",9,"2008-05-08T11:28:50+0000","","JPMorgan Sees Bear Clients Returning","Business","JPMorgan Chase"
"80",10,"2008-01-07T13:01:06+0000","","JPMorgan Plans Asia Hiring Spree","Business","JPMorgan Chase"
"81",1,"2008-11-21T11:48:59+0000","","JPMorgan Leads in Deal Rankings","Business","JPMorgan Chase"
"82",2,"2008-03-24T13:02:46+0000","CNBC interviews Andrew Ross Sorkin of The New York Times about his report that JPMorgan Chase is likely to raise its bid for Bear Stearns.","Chase in Talks to Raise Bid for Bear","","JPMorgan Chase"
"83",3,"2008-02-29T12:25:21+0000","","Cazenove Boss Resigns Amid Reported Tensions With JPMorgan","Business","JPMorgan Chase"
"84",4,"2008-03-25T11:16:41+0000","","JPMorgan Reaps $1.36 Billion from Visa I.P.O.","Business","JPMorgan Chase"
"85",5,"2008-08-14T11:46:33+0000","JPMorgan Chase and Morgan Stanley are near an agreement to buy back billions in troubled auction-rate securities to settle with state and federal regulators, people briefed on the matter told DealBook.","JPMorgan, Morgan Stanley Reach Settlement on Securities","Business","JPMorgan Chase"
"86",6,"2008-03-19T14:44:45+0000","","Is JPMorgan’s Buying Spree Only Beginning?","Business","JPMorgan Chase"
"87",7,"2008-05-05T11:14:35+0000","","JPMorgan’s Dimon Remains Cautious on Outlook","Business","JPMorgan Chase"
"88",8,"2008-11-21T01:39:01+0000","For the first time in memory, a single bank, JPMorgan, is poised to nab a triple play at the top of the M.& A., debt and equities rankings.","JPMorgan Leads in Deal Rankings","Business","JPMorgan Chase"
"89",9,"2008-01-10T05:00:00+0000","","Blair joins JPMorgan as an adviser","IHT News","JPMorgan Chase"
"90",10,"2008-07-24T11:41:40+0000","","JPMorgan Predicts More Pain for European Banks","Business","JPMorgan Chase"
"91",1,"2008-04-30T10:02:41+0000","","Panorama Closes First Fund Since JPMorgan Spin-Off","Business","JPMorgan Chase"
"92",2,"2008-11-21T01:39:01+0000","For the first time in memory, a single bank, JPMorgan, is poised to nab a triple play at the top of the M.& A., debt and equities rankings.","JPMorgan Leads in Deal Rankings","Business","JPMorgan Chase"
"93",3,"2008-07-24T11:41:40+0000","","JPMorgan Predicts More Pain for European Banks","Business","JPMorgan Chase"
"94",4,"2008-04-17T12:15:47+0000","","JPMorgan to Sell $6 Billion of Preferred Shares, Report Says","Business","JPMorgan Chase"
"95",5,"2008-04-16T10:50:26+0000","","Citadel Said to Hire JPMorgan’s Fixed-Income Chief","Business","JPMorgan Chase"
"96",6,"2008-08-14T05:00:00+0000","","Morgan Stanley and JP Morgan settle securities case with  New York","IHT News","JPMorgan Chase"
"97",7,"2008-06-16T05:00:00+0000","","JPMorgan chief falling out of favor on Wall St.","IHT News","JPMorgan Chase"
"98",8,"2008-01-12T05:00:00+0000","Northern Rock, one of Europe’s biggest casualties of the credit crisis, sold some of its mortgage portfolio to JPMorgan Chase.","Chase Buys Some of Lender’s Assets","Business","JPMorgan Chase"
"99",9,"2008-12-01T12:07:56+0000","","JPMorgan Sues Parkcentral Over Collateral","Business","JPMorgan Chase"
"100",10,"2008-04-06T05:00:00+0000","","JPMorgan dominates management after Bear Stearns merger","IHT News","JPMorgan Chase"
"101",1,"2008-03-24T18:34:59+0000","","JPMorgan and Bear Test the Limits","Business","JPMorgan Chase"
"102",2,"2008-03-17T00:07:33+0000","","Recapping the JPMorgan Conference Call","","JPMorgan Chase"
"103",3,"2008-10-03T10:48:09+0000","","JPMorgan Poised to Sweep Out WaMu Executive Suite","Business","JPMorgan Chase"
"104",4,"2008-10-16T11:44:21+0000","","JPMorgan Grants WaMu Parent Acess to $4.4 Billion","Business","JPMorgan Chase"
"105",5,"2008-04-16T04:00:00+0000","JPMorgan reported a drop in earnings of 50 percent in the first quarter, but beat Wall Street’s expectations.","Reassuring Results From JPMorgan Help Drive Market","Business","JPMorgan Chase"
"106",6,"2008-07-17T05:00:00+0000","","JPMorgan earnings help sustain rally in bank shares","IHT News","JPMorgan Chase"
"107",7,"2008-07-31T14:38:06+0000","","Former Bear Chief to Leave JPMorgan","Business","JPMorgan Chase"
"108",8,"2008-12-11T23:07:38+0000","","Dimon Says JPMorgan Faces ‘Tough Quarter’","Business","JPMorgan Chase"
"109",9,"2008-06-09T04:00:00+0000","David H. Glaser is the latest Bear Stearns banker to find a place at Bank of America, which, like other firms, has been trying to pick off talent from Bear amid the transition.","More Executives Leave Bear Stearns","Business","JPMorgan Chase"
"110",10,"2008-09-09T17:05:39+0000","JPMorgan Chase is close to subleasing about 270,000 square feet of office space at 277 Park Ave. to France’s Natixis, as the banking giant moves its investment bank to Bear Stearns’s former headquarters, according to Real Estate Weekly.","Natixis Said Close to Subleasing JPMorgan Office Space","Business","JPMorgan Chase"
"111",1,"2008-09-23T01:31:30+0000","The joint surrender of Goldman Sachs and Morgan Stanley signals the start of a period of subdued activity in the city’s financial sector, experts said.","Experts See a More Subdued Period Ahead for New York’s Economy","Metro","JPMorgan Chase"
"112",2,"2008-04-16T05:00:00+0000","","JPMorgan Chase profit falls by 50%","IHT News","JPMorgan Chase"
"113",3,"2008-11-17T05:00:00+0000","","JPMorgan Chase to relocate European headquarters to Canary Wharf","IHT News","JPMorgan Chase"
"114",4,"2008-01-16T05:00:00+0000","","JPMorgan Chase quarterly profit falls 34 percent","IHT News","JPMorgan Chase"
"115",5,"2008-01-06T05:00:00+0000","","JPMorgan  Chase profit falls on  $1.3 billion write-down","IHT News","JPMorgan Chase"
"116",6,"2008-08-14T05:00:00+0000","","JPMorgan Chase and Morgan Stanley to buy back $7 billion in securities","IHT News","JPMorgan Chase"
"117",7,"2008-05-29T05:00:00+0000","","Bear Stearns becomes history as shareholders approve takeover by JPMorgan Chase","IHT News","JPMorgan Chase"
"118",8,"2008-06-16T04:00:00+0000","The move is part of an introduction of JPMorgan’s branding strategy, formally giving separate identities to the consumer and institutional businesses.","JPMorgan’s Stately Old Logo Returns for Institutional Business","Business","JPMorgan Chase"
"119",9,"2008-04-04T11:29:19+0000","","JPMorgan Hunts Bear on the Open Market","Business","JPMorgan Chase"
"120",10,"2008-03-24T14:12:55+0000","","JPMorgan Raises Bear Bid to $10 Per Share","","JPMorgan Chase"
"121",1,"2008-09-18T03:21:22+0000","A Senate subcommittee told JPMorgan Chase to immediately start turning over a year’s worth of internal documents about the bank’s view on oil speculation.","JPMorgan Questioned on Oil Bets","Business","JPMorgan Chase"
"122",2,"2008-03-28T11:46:30+0000","","JPMorgan Buys Nordea Bank Assets","Business","JPMorgan Chase"
"123",3,"2008-03-25T14:40:24+0000","","Will Bear Be JPMorgan’s Brokerage Breakthrough?","Business","JPMorgan Chase"
"124",4,"2008-04-04T05:00:00+0000","","JP Morgan Chase buys Bear shares on open market","IHT News","JPMorgan Chase"
"125",5,"2008-10-14T15:47:56+0000","","Bank Stock Rally Leaves JPMorgan Behind","Business","JPMorgan Chase"
"126",6,"2008-05-22T11:14:03+0000","","Bear’s Mayer Turns Down JPMorgan Offer","Business","JPMorgan Chase"
"127",7,"2008-05-19T11:39:52+0000","","JPMorgan Campaigns for Former Bear Staff","Business","JPMorgan Chase"
"128",8,"2008-10-15T11:17:30+0000","JPMorgan Chase reported $527 million in third-quarter profit, suffering a steep decline amid the turbulent markets, but avoiding a loss that many analysts had expected.","JPMorgan Reports Unexpected 3rd-Quarter Profit","None","JPMorgan Chase"
"129",9,"2008-03-24T04:00:00+0000","The offer is intended to win over angry shareholders in Bear who vowed to fight the original fire-sale deal.","JPMorgan Raises Bid for Bear Stearns to $10 a Share","Business","JPMorgan Chase"
"130",10,"2008-09-19T12:02:24+0000","","JPMorgan’s Prime Brokerage Is Said to Be Reaping Clients","Business","JPMorgan Chase"
"131",1,"2008-08-12T10:29:30+0000","JPMorgan Chase incurred losses of about $1.5 billion for the quarter to date, as it continued to be hurt by wider credit spreads, lower levels of liquidity, as well as the disruption in the credit and mortgage markets, the bank said in a regulator...","JPMorgan Has Taken $1.5 Billion Loss Since July","Business","JPMorgan Chase"
"132",2,"2008-01-10T05:00:00+0000","Britain’s former prime minister, Tony Blair, will join the banking giant JPMorgan Chase & Company as a part-time adviser, a person with knowledge of the decision said Wednesday night.","Tony Blair Expected to Join JPMorgan","Business","JPMorgan Chase"
"133",3,"2008-10-15T11:17:30+0000","","JPMorgan’s Surprise 3rd-Quarter Profit","Business","JPMorgan Chase"
"134",4,"2008-01-28T19:00:45+0000","","Ex-JPMorgan Chief to Advise Buyout Firm","Business","JPMorgan Chase"
"135",5,"2008-11-04T21:50:40+0000","","JPMorgan Reported to Be Closing Trading Group","Business","JPMorgan Chase"
"136",6,"2008-09-26T11:15:06+0000","","WaMu Fails, and JPMorgan Steps In","Business","JPMorgan Chase"
"137",7,"2008-09-10T13:43:55+0000","","JPMorgan and Dow Move Beyond Buyout Flap","Business","JPMorgan Chase"
"138",8,"2008-03-26T10:56:37+0000","","JPMorgan to Acquire ClimateCare","Business","JPMorgan Chase"
"139",9,"2008-12-02T01:52:16+0000","","JPMorgan to Lay Off 9,200 at Washington Mutual","Business","JPMorgan Chase"
"140",10,"2008-05-06T12:10:32+0000","","Target Bends to Ackman In Credit-Card Deal With JPMorgan","Business","JPMorgan Chase"
"141",1,"2008-05-14T13:32:05+0000","","JPMorgan Rides H.P. to Top of the Leagues","Business","JPMorgan Chase"
"142",2,"2008-06-05T11:50:59+0000","","Will JPMorgan Go Shopping Again?","Business","JPMorgan Chase"
"143",3,"2008-06-27T12:00:25+0000","","JPMorgan’s Jimmy Lee Honored","Business","JPMorgan Chase"
"144",4,"2008-09-19T12:21:40+0000","A cold war appears to have broken out between JPMorgan Chase and Citadel Investment Group, as the giant Chicago hedge fund poaches trading staff from the banking colossus amid the credit crisis.","JPMorgan Halts Trading With Citadel","Business","JPMorgan Chase"
"145",5,"2008-08-07T18:41:15+0000","","JPMorgan Said to Shop Fund Incubator","Business","JPMorgan Chase"
"146",6,"2008-04-02T10:09:22+0000","","Fed Approves JPMorgan’s Bear Deal","Business","JPMorgan Chase"
"147",7,"2008-08-08T16:43:57+0000","JPMorgan Chase on Friday named its head of restructuring, Norma Corio, as its new treasurer, filling in a spot that had been vacant since June.","JPMorgan Appoints New Treasurer","Business","JPMorgan Chase"
"148",8,"2008-01-09T12:14:40+0000","","In New Ads, JPMorgan Tries to Be Heard Above the Din","Business","JPMorgan Chase"
"149",9,"2008-06-16T11:52:24+0000","","J. P. Morgan’s Stately Old Logo Returns","Business","JPMorgan Chase"
"150",10,"2008-09-25T10:19:29+0000","","JPMorgan to Double Indian Equity Investments","Business","JPMorgan Chase"
"151",1,"2008-08-25T21:07:15+0000","JPMorgan Chase said the market value of its investments in Fannie Mae and Freddie Mac preferred stock has dropped by half to $600 million this quarter, casting a pall on Freddie’s successful $2 billion debt offering.","JPMorgan’s Warning Casts Pall on Freddie’s Good News","Business","JPMorgan Chase"
"152",2,"2008-08-01T11:16:48+0000","","JPMorgan Chooses Canary Wharf for European HQ","Business","JPMorgan Chase"
"153",3,"2008-04-04T10:59:47+0000","","JPMorgan’s Coyle Said to Take Post at Permira","Business","JPMorgan Chase"
"154",4,"2008-06-16T05:00:00+0000","","Old logo is new again at J.P. Morgan","IHT News","JPMorgan Chase"
"155",5,"2008-09-18T11:07:36+0000","","JPMorgan Questioned on Oil Bets","Business","JPMorgan Chase"
"156",6,"2008-05-14T11:25:22+0000","","JPMorgan May Cut 4,000 of Its Own","Business","JPMorgan Chase"
"157",7,"2008-09-04T05:00:00+0000","","JPMorgan to exit some swaps business","IHT News","JPMorgan Chase"
"158",8,"2008-03-14T05:00:00+0000","","Bear Stearns gets a lifeline from Fed and JPMorgan","IHT News","JPMorgan Chase"
"159",9,"2008-08-15T11:19:20+0000","JPMorgan Chase on Thursday raised $1.6 billion in hybrid securities to bolster its balance sheet but had to pledge to pay a high interest rate to lure investors.","JPMorgan Raises $1.6 Billion in Hybrid Securities","Business","JPMorgan Chase"
"160",10,"2008-09-26T15:36:20+0000","The failure of Washington Mutual came 119 years to the day after its founding in 1889. It was no secret that the bank was having trouble. Banks and private equity firms had perused the bank's books for weeks, but a deal did not materialize until i...","From Chase-WaMu Deal, a Bank to Rival BofA","None","JPMorgan Chase"
"161",1,"2008-09-26T15:36:20+0000","","From Chase-WaMu Deal, a Bank to Rival BofA","Business","JPMorgan Chase"
"162",2,"2008-09-26T15:36:20+0000","The failure of Washington Mutual came 119 years to the day after its founding in 1889. It was no secret that the bank was having trouble. Banks and private equity firms had perused the bank's books for weeks, but a deal did not materialize until i...","From Chase-WaMu Deal, a Bank to Rival BofA","None","JPMorgan Chase"
"163",3,"2008-04-16T11:08:13+0000","","JPMorgan’s 1st-Quarter Earnings Fall 50%","Business","JPMorgan Chase"
"164",4,"2008-08-13T11:07:49+0000","JPMorgan Chase shares tumbled nearly 10 percent Tuesday as the bank’s disclosure about escalating losses in its mortgage portfolio set off new concerns about the health of the overall financial sector.","JPMorgan Shares Drop on Mortgage Losses","Business","JPMorgan Chase"
"165",5,"2008-03-17T03:26:36+0000","DealBook maps out JPMorgan’s footprint in the wake of the Bear Stearns deal.","JPMorgan’s Expanding Footprint","","JPMorgan Chase"
"166",6,"2008-05-13T10:58:40+0000","","JPMorgan May Face S.E.C. Civil Charges","Business","JPMorgan Chase"
"167",7,"2008-05-07T10:46:59+0000","","JPMorgan Hires Former Goldman Banker for Asia Post","Business","JPMorgan Chase"
"168",8,"2008-08-14T18:26:01+0000","JPMorgan Chase & Company and Morgan Stanley on Thursday became the latest banks to reach settlements with the New York attorney general, Andrew M. Cuomo, and other regulators as part of a investigation into the collapse of the auction-rate securit...","JPMorgan, Morgan Stanley to Buy Back $7 Billion in Securities","Business","JPMorgan Chase"
"169",9,"2008-03-24T05:00:00+0000","","JPMorgan raises its Bear Stearns bid to $10 a share","IHT News","JPMorgan Chase"
"170",10,"2008-03-14T11:14:47+0000","","Duration Capital Said to Cut All Ties With JPMorgan","Business","JPMorgan Chase"
"171",1,"2008-05-13T10:58:40+0000","","JPMorgan May Face S.E.C. Civil Charges","Business","JPMorgan Chase"
"172",2,"2008-03-16T04:00:00+0000","Bear Stearns agreed to be bought by JPMorgan Chase for a bargain-basement price of less than $250 million, or about $2 a share.","JPMorgan Acts to Buy Ailing Bear Stearns at Huge Discount","ContinuousNews","JPMorgan Chase"
"173",3,"2008-10-15T05:00:00+0000","","Profit falls at JPMorgan as loan losses increase","IHT News","JPMorgan Chase"
"174",4,"2008-07-28T11:36:00+0000","","JPMorgan Cazenove Picks Ex-Barclays Executive as New Chief","Business","JPMorgan Chase"
"175",5,"2008-10-14T10:35:19+0000","","Citigroup Predicts 3Q Write-Downs for JPMorgan","Business","JPMorgan Chase"
"176",6,"2008-07-17T05:00:00+0000","","Loan losses sting JPMorgan as profit falls 55%","IHT News","JPMorgan Chase"
"177",7,"2008-04-16T05:00:00+0000","","JPMorgan sets aside $5.1 billion","IHT News","JPMorgan Chase"
"178",8,"2008-04-30T11:09:44+0000","","Officials Seek to Keep JPMorgan in Boston","Business","JPMorgan Chase"
"179",9,"2008-04-01T11:38:41+0000","","Dimon’s Compensation Rose 5% at JPMorgan","Business","JPMorgan Chase"
"180",10,"2008-06-18T11:08:14+0000","","JPMorgan’s Top Film Banker to Cede Post, Report Says","Business","JPMorgan Chase"
"181",1,"2008-04-30T11:09:44+0000","","Officials Seek to Keep JPMorgan in Boston","Business","JPMorgan Chase"
"182",2,"2008-11-20T20:45:47+0000","","JPMorgan Set to Cut Investment Banking Staff","Business","JPMorgan Chase"
"183",3,"2008-11-11T15:32:57+0000","","Amaranth Claim Against JPMorgan to Proceed","Business","JPMorgan Chase"
"184",4,"2008-06-18T11:08:14+0000","","JPMorgan’s Top Film Banker to Cede Post, Report Says","Business","JPMorgan Chase"
"185",5,"2008-04-16T05:00:00+0000","","JPMorgan sets aside $5.1 billion","IHT News","JPMorgan Chase"
"186",6,"2008-05-08T11:28:50+0000","","JPMorgan Sees Bear Clients Returning","Business","JPMorgan Chase"
"187",7,"2008-03-24T05:00:00+0000","","JPMorgan raises its Bear Stearns bid fivefold to $10 a share","IHT News","JPMorgan Chase"
"188",8,"2008-01-07T13:01:06+0000","","JPMorgan Plans Asia Hiring Spree","Business","JPMorgan Chase"
"189",9,"2008-11-21T11:48:59+0000","","JPMorgan Leads in Deal Rankings","Business","JPMorgan Chase"
"190",10,"2008-06-24T11:11:49+0000","","JPMorgan Poised to Receive Tax Break for Boston Move, Report Says","Business","JPMorgan Chase"
