"","id","created_time","snippet","headline","news_desk","company_name"
"46",6,"2008-08-20T02:13:12+0000","The 11-year-old contract with China, worth $1.2 billion, is Iraq’s largest oil deal since the invasion in 2003, an Oil Ministry official said.","Iraq Poised to Revive Oil Contract With China","Foreign","ExxonMobil"
"47",7,"2008-11-11T05:00:00+0000","","BRAZIL: Petrobras euphoria fades with oil price","IHT News","ExxonMobil"
"48",8,"2008-04-03T05:00:00+0000","","A series  of improbable events","IHT News","ExxonMobil"
"49",9,"2008-02-28T05:00:00+0000","The bill would extend more than $17 billion in incentives to encourage the production of energy from renewable sources.","House Passes Renewable Energy Credits","National","ExxonMobil"
"50",10,"2008-04-21T05:00:00+0000","","U.S. oil industry lobbying to exempt Libya from terror reparations","IHT News","ExxonMobil"
"51",1,"2008-01-11T05:00:00+0000","","Factoring in $100 oil","IHT News","ExxonMobil"
"52",2,"2008-08-29T01:35:26+0000","The contract was the first major oil deal the Iraq government has made with a foreign country since 2003.","Iraq Signs Oil Deal With China Worth Up to $3 Billion","Foreign","ExxonMobil"
"53",3,"2008-04-03T05:00:00+0000","","A series  of improbable events","IHT News","ExxonMobil"
"54",4,"2008-02-28T05:00:00+0000","The bill would extend more than $17 billion in incentives to encourage the production of energy from renewable sources.","House Passes Renewable Energy Credits","National","ExxonMobil"
"55",5,"2008-01-01T05:00:00+0000","","Factoring in $100 oil","IHT News","ExxonMobil"
"56",6,"2008-08-27T00:52:14+0000","The loss of billions of dollars in paper value is confronting the Kremlin with a dimension to its geopolitical posturing that never existed during the cold war.","Stocks Tumble in Moscow After Russia Recognizes Separatist Regions in Georgia","Foreign","ExxonMobil"
"57",7,"2008-08-27T05:00:00+0000","","Stocks tumble in Moscow after Russia recognizes separatist regions in Georgia","IHT News","ExxonMobil"
"58",8,"2008-11-03T05:22:24+0000","The bad news for liberals is that John McCain could still win the election. The good news? That wouldn't be so terrible for them.","Hey Liberals, Don’t Worry","Editorial","ExxonMobil"
"59",9,"2008-10-03T05:00:00+0000","","William Kristol: Hey, liberals, don't worry","IHT News","ExxonMobil"
"60",10,"2008-08-27T05:00:00+0000","","Stocks tumble in Moscow after Russia recognizes separatist regions in Georgia","IHT News","ExxonMobil"
"61",1,"2008-08-27T05:00:00+0000","","Stocks tumble in Moscow after Russia recognizes separatist regions in Georgia","IHT News","ExxonMobil"
"62",2,"2008-08-27T00:52:14+0000","The loss of billions of dollars in paper value is confronting the Kremlin with a dimension to its geopolitical posturing that never existed during the cold war.","Stocks Tumble in Moscow After Russia Recognizes Separatist Regions in Georgia","Foreign","ExxonMobil"
"63",3,"2008-04-15T05:00:00+0000","","McCain offers deeper look at economic policies","IHT News","ExxonMobil"
"64",4,"2008-05-26T05:00:00+0000","","Ukraine cancels contract awarded to Texas company for Black Sea drilling","IHT News","ExxonMobil"
"65",5,"2008-03-04T05:00:00+0000","","For Qatar, relations with West are a balancing act","IHT News","ExxonMobil"
"66",6,"2008-04-22T05:00:00+0000","","U.S. oil firms want Libya exempted from terrorism compensation law","IHT News","ExxonMobil"
"67",7,"2008-06-20T05:00:00+0000","","China faces tough decisions as it raises fuel prices","IHT News","ExxonMobil"
"68",8,"2008-08-27T02:00:33+0000","The following is a transcript of Governor Edward G. Rendell's speech at the Democratic National Convention in Denver, as provided by CQ Transcriptions. ","Governor Edward G. Rendell's Convention Speech","National","ExxonMobil"
"69",9,"2008-05-27T05:00:00+0000","","Brazilian ethanol industry feels winds of change","IHT News","ExxonMobil"
"70",10,"2008-06-20T05:00:00+0000","","China faces balancing act over fuel prices","IHT News","ExxonMobil"
"71",1,"2008-04-16T04:00:00+0000","In a speech on his economic policies, Senator John McCain called for suspending the federal gas tax and other cuts.","Tax Cuts at Center of McCain’s Economic Plan","ContinuousNews","ExxonMobil"
"72",2,"2008-04-09T05:00:00+0000","","BP and ConocoPhillips to build gas pipeline  to  United States and Canada","IHT News","ExxonMobil"
"73",3,"2008-08-24T22:11:54+0000","These are lonely times for Lebbeus Woods, the irreverent architect whose dark and moody renderings made him a cult figure among students and academics.","An Architect Unshackled by Limits of the Real World","Culture","ExxonMobil"
"74",4,"2008-04-25T05:00:00+0000","","Sludge at sea: Shipping slow to clean up","IHT News","ExxonMobil"
"75",5,"2008-08-07T17:12:39+0000","","The Stan O’Neal Resolution","Business","ExxonMobil"
"76",6,"2008-10-30T20:36:42+0000","Vacation-home seekers find that brokers’ blogs can provide a feel for an area before showing up for a serious search.","View From the Blog","Escapes","ExxonMobil"
"77",7,"2008-01-03T15:13:00+0000","The following is a transcript of John Edwards's address to supporters after the Iowa Caucuses, as provided by Congressional Quarterly via The Associated Press.","John Edwards’s Caucus Speech","National","ExxonMobil"
"78",8,"2008-02-13T05:00:00+0000","The Intrade Web site has become expert at predicting election results. Or has it?","Looking for Sure Political Bets at Online Prediction Market","Business","ExxonMobil"
"79",9,"2008-06-19T05:00:00+0000","","Deals with Iraq are set to bring oil giants back","IHT News","ExxonMobil"
"80",10,"2008-06-19T04:00:00+0000","Four Western oil companies are in talks with Iraq’s Oil Ministry for no-bid contracts to service the country’s largest fields.","Deals With Iraq Are Set to Bring Oil Giants Back","Foreign","ExxonMobil"
"81",1,"2008-06-19T04:00:00+0000","Four Western oil companies are in talks with Iraq’s Oil Ministry for no-bid contracts to service the country’s largest fields.","Deals With Iraq Are Set to Bring Oil Giants Back","Foreign","ExxonMobil"
"82",2,"2008-04-22T05:00:00+0000","","Oil industry works to soften terrorism victim law","IHT News","ExxonMobil"
"83",3,"2008-08-14T20:50:45+0000","","An Oil Crossroad in the Cross Hairs","","ExxonMobil"
"84",4,"2008-09-12T13:37:10+0000","Hurricane Ike made landfall at Galveston, Tex., as it threatened to devastate towns along the Gulf of Mexico with a wall of seawater 20 feet high.","Huge Storm Slams Into Coast of Texas","National","ExxonMobil"
"85",5,"2008-04-28T21:23:44+0000","Readers respond to Nicholas D. Kristof’s recent column on free trade with Colombia.","Readers Respond to Colombia and Free Trade","OpEd","ExxonMobil"
"86",6,"2008-06-23T23:34:17+0000","There has been much discussion over James Hansen’s assertion that the heads of oil and coal companies who knowingly delay action on curbing greenhouse gas emissions are committing a crime.","Are Big Oil and Big Coal Climate Criminals?","OpEd","ExxonMobil"
"87",7,"2008-10-03T05:00:00+0000","","The debate","IHT News","ExxonMobil"
"88",8,"2008-12-07T05:00:00+0000","","Debate transcript","IHT News","ExxonMobil"
"89",9,"2008-02-26T14:20:00+0000","The following is a transcript of the Democratic presidential debate on MSNBC in Cleveland, Ohio, as provided by the Federal News Service and CQ Transcriptions via The Associated Press.","The Democratic Debate in Cleveland","National","ExxonMobil"
"90",10,"2008-01-05T11:59:00+0000","The following is the transcript of the Democratic presidential debate at St. Anselm College in Manchester, N.H., as transcribed by Federal News Service.","The Democratic Debate in New Hampshire","National","ExxonMobil"
"91",1,"2008-05-27T15:56:33+0000","CNBC's Larry Kudlow discusses the Rockefellers' call for ExxonMobil to move into alternative energy with a panel of analysts and reporters.","Rockefellers Take on ExxonMobil","","ExxonMobil"
"92",2,"2008-06-03T17:56:09+0000","","ExxonMobil Resumes Its PBS Sponsorship","Media","ExxonMobil"
"93",3,"2008-05-27T12:49:34+0000","","Rockefellers Seek Change at ExxonMobil","Business","ExxonMobil"
"94",4,"2008-09-04T13:16:49+0000","","Tightening Up on How ExxonMobil Promotes Its Gas Business","","ExxonMobil"
"95",5,"2008-07-25T05:00:00+0000","","ExxonMobil and BHP approve $1.4 billion energy project in Australia","IHT News","ExxonMobil"
"96",6,"2008-05-22T05:00:00+0000","","ExxonMobil to begin engineering work on $11 billion LNG project","IHT News","ExxonMobil"
"97",7,"2008-07-27T04:00:00+0000","Environmentalists are protesting the advertising relationship between the Washington Nationals and ExxonMobil.","Baseball Team Clashes With Environmentalists Over Oil Company Advertising","National","ExxonMobil"
"98",8,"2008-11-03T05:00:00+0000","","Oil falls as market shrugs off Chávez threat","IHT News","ExxonMobil"
"99",9,"2008-02-27T05:00:00+0000","","Alaskan village files suit against energy companies","IHT News","ExxonMobil"
"100",10,"2008-06-05T04:00:00+0000","After a four-year absence,ExxonMobil will resume sponsorships of PBS programs this month, PBS announced. ExxonMobil will partly underwrite the news program “Nightly Business Report” and the science program “Nova” through the end of 2008. The compa...","PBS Gains Sponsors","Culture","ExxonMobil"
"101",1,"2008-03-24T10:58:07+0000","","Carlyle and K.K.R. Said to Eye U.K.’s Infineum","Business","ExxonMobil"
"102",2,"2008-03-05T23:11:36+0000","CNBC interviews Rex Tillerson, ExxonMobil's chief executive, about meeting the world's growing demand for energy.","Exxon Chief Discusses Oil Prices","","ExxonMobil"
"103",3,"2008-08-28T02:50:54+0000","The Environmental Protection Agency has agreed to develop a plan that could lead to Newtown Creek’s being named a federal Superfund site.","U.S. Officials Will Review Pollution in Waterway","Metro","ExxonMobil"
"104",4,"2008-06-25T18:45:02+0000","Supreme Court cuts Exxon Valdez punitive damages to $500 million.","What Does Exxon Owe Alaskans? 1994: $5 Billion; 2006: $2.5 Billion; Today: $0.5 Billion…","OpEd","ExxonMobil"
"105",5,"2008-12-03T11:24:13+0000","Philanthropy | Never mind ExxonMobil’s image-burnishing ads during the Olympics; when it comes to charity, Big Oil is a “big cheapskate,” a consultant says. “Annual donations by the Big Three oil companies as measured by a percent of pretax net in...","Cheap Oil","","ExxonMobil"
"106",6,"2008-11-03T05:00:00+0000","","Energy agency cuts 2008 demand forecast","IHT News","ExxonMobil"
"107",7,"2008-10-24T17:46:53+0000","","Falling Oil Prices Could Ignite Deal-Making","Business","ExxonMobil"
"108",8,"2008-04-21T10:51:33+0000","","Investors Pile on to Esso I.P.O.","Business","ExxonMobil"
"109",9,"2008-08-25T16:49:14+0000","A federal Superfund designation could accelerate long-stalled cleanup efforts in the polluted, oil-slicked estuary between Queens and Brooklyn.","E.P.A. to Conduct Newtown Creek Tests","None","ExxonMobil"
"110",10,"2008-08-25T16:49:14+0000","A federal Superfund designation could accelerate long-stalled cleanup efforts in the polluted, oil-slicked estuary between Queens and Brooklyn.","E.P.A. Will Review Pollution at Newtown Creek","Metro","ExxonMobil"
"111",1,"2008-03-06T05:00:00+0000","The Federal Court of Canada has ordered an environmental review panel to take a second look at the greenhouse gas implications of oil sands project in Alberta.","Court Questions Planned Oil Project in Canada","Business","ExxonMobil"
"112",2,"2008-07-31T18:17:10+0000","","Even Big Oil Feels the Price Pinch","Business","ExxonMobil"
"113",3,"2008-03-05T05:00:00+0000","","Oil hits $104 as OPEC rebuffs Bush","IHT News","ExxonMobil"
"114",4,"2008-03-05T05:00:00+0000","","Oil hits record as OPEC rebuffs Bush on output","IHT News","ExxonMobil"
"115",5,"2008-05-09T18:34:06+0000","","Duking It Out at the Yard","Business","ExxonMobil"
"116",6,"2008-03-05T05:00:00+0000","Oil prices reached a new record as OPEC refused to increase its production, blaming speculators and mismanagement of the U.S. economy for high prices.","Oil Hits $104 as OPEC Rebuffs Bush","Business","ExxonMobil"
"117",7,"2008-02-19T05:00:00+0000","","Wal-Mart report lifts U.S. stocks","IHT News","ExxonMobil"
"118",8,"2008-04-22T04:00:00+0000","A string of oil deals with Libya might be jeopardized by a recent law that allows victims of state-sponsored terrorism to seize U.S.-held assets of those countries.","Libya Seeks Exemption for Its Debt to Victims","Foreign","ExxonMobil"
"119",9,"2008-06-26T04:00:00+0000","The Supreme Court reduced what had once been a $5 billion punitive damages award against ExxonMobil to about $500 million.","Justices Cut Damages Award in Exxon Valdez Spill","ContinuousNews","ExxonMobil"
"120",10,"2008-06-25T05:00:00+0000","","U.S. Supreme Court cuts damages award in Exxon Valdez spill","IHT News","ExxonMobil"
"121",1,"2008-05-12T05:00:00+0000","","U.S. Supreme Court won't rule on apartheid case","IHT News","ExxonMobil"
"122",2,"2008-10-08T18:19:25+0000","Along with numerous organizations eager to promote market–based mechanisms like carbon trading, there also are conservation groups at the World Conservation Congress who are working closely with businesses to help them avoid grave environmental er...","User-Friendly Databases Make Conservation Easier for Business","","ExxonMobil"
"123",3,"2008-01-27T05:00:00+0000","FEDERAL approval for the liquefied natural gas plant that Broadwater Energy has proposed for Long Island Sound got closer this month when the Federal Energy Regulatory Commission staff concluded that the project, with 86 recommended changes, would...","Long Island Sound Proposal Awaits Crucial Ruling","Regionals","ExxonMobil"
"124",4,"2008-06-26T05:00:00+0000","","Justice and decency in the face of horror","IHT News","ExxonMobil"
"125",5,"2008-01-27T05:00:00+0000","FEDERAL approval for the liquefied natural gas plant that Broadwater Energy has proposed for Long Island Sound got closer this month when the Federal Energy Regulatory Commission staff concluded that the project, with 86 recommended changes, would...","Long Island Sound Proposal Awaits Crucial Ruling","Regionals","ExxonMobil"
"126",6,"2008-09-05T18:08:49+0000","","A Big Year for Small Energy Deals","Business","ExxonMobil"
"127",7,"2008-09-30T00:42:23+0000","As a gasoline shortage in Florida, Georgia and Tennessee has dragged into its second week, drivers have gone from mild annoyance to deep frustration.","Frustration in the South as a Gasoline Shortage Drags On","National","ExxonMobil"
"128",8,"2008-05-23T05:00:00+0000","","Halliburton in bidding war for oil drilling firm","IHT News","ExxonMobil"
"129",9,"2008-09-09T05:00:00+0000","","VENEZUELA: Nationalizations drive FDI fears","IHT News","ExxonMobil"
"130",10,"2008-09-09T10:38:28+0000","","BG Abandons Bid for Origin","Business","ExxonMobil"
"131",1,"2008-08-20T05:00:00+0000","","Iraq poised to revive oil contract with China","IHT News","ExxonMobil"
"132",2,"2008-05-12T05:00:00+0000","","Justices won't hear apartheid suit","IHT News","ExxonMobil"
"133",3,"2008-05-01T05:00:00+0000","","U.S. energy industry is hampered by labor shortage","IHT News","ExxonMobil"
"134",4,"2008-02-19T05:00:00+0000","Crude oil vaulted through a psychological barrier amid concern about whether production can keep up with rising global demand.","Oil Closes Above $100 for First Time","Business","ExxonMobil"
"135",5,"2008-11-11T05:00:00+0000","","BRAZIL: Petrobras euphoria fades with oil price","IHT News","ExxonMobil"
"136",6,"2008-08-20T02:13:12+0000","The 11-year-old contract with China, worth $1.2 billion, is Iraq’s largest oil deal since the invasion in 2003, an Oil Ministry official said.","Iraq Poised to Revive Oil Contract With China","Foreign","ExxonMobil"
"137",7,"2008-08-20T05:00:00+0000","","Iraq seeks to revive oil deal with China reached under Saddam","IHT News","ExxonMobil"
"138",8,"2008-04-21T05:00:00+0000","","U.S. oil industry lobbying to exempt Libya from terror reparations","IHT News","ExxonMobil"
"139",9,"2008-04-03T05:00:00+0000","","A series  of improbable events","IHT News","ExxonMobil"
"140",10,"2008-02-28T05:00:00+0000","The bill would extend more than $17 billion in incentives to encourage the production of energy from renewable sources.","House Passes Renewable Energy Credits","National","ExxonMobil"
"141",1,"2008-04-21T05:00:00+0000","","U.S. oil industry lobbying to exempt Libya from terror reparations","IHT News","ExxonMobil"
"142",2,"2008-01-11T05:00:00+0000","","Factoring in $100 oil","IHT News","ExxonMobil"
"143",3,"2008-08-29T01:35:26+0000","The contract was the first major oil deal the Iraq government has made with a foreign country since 2003.","Iraq Signs Oil Deal With China Worth Up to $3 Billion","Foreign","ExxonMobil"
"144",4,"2008-05-26T05:00:00+0000","","Eskimos, whales and luaus ... Oh my!","IHT News","ExxonMobil"
"145",5,"2008-01-01T05:00:00+0000","","Factoring in $100 oil","IHT News","ExxonMobil"
"146",6,"2008-08-27T00:52:14+0000","The loss of billions of dollars in paper value is confronting the Kremlin with a dimension to its geopolitical posturing that never existed during the cold war.","Stocks Tumble in Moscow After Russia Recognizes Separatist Regions in Georgia","Foreign","ExxonMobil"
"147",7,"2008-08-27T05:00:00+0000","","Stocks tumble in Moscow after Russia recognizes separatist regions in Georgia","IHT News","ExxonMobil"
"148",8,"2008-10-03T05:00:00+0000","","William Kristol: Hey, liberals, don't worry","IHT News","ExxonMobil"
"149",9,"2008-08-27T05:00:00+0000","","Stocks tumble in Moscow after Russia recognizes separatist regions in Georgia","IHT News","ExxonMobil"
"150",10,"2008-05-16T05:00:00+0000","","U.S. stocks little changed as high oil prices lifted energy shares","IHT News","ExxonMobil"
"151",1,"2008-05-07T04:00:00+0000","Congressional hearings on corporate espionage would be a good place to start figuring out how to regulate the practice.","Burger With a Side of Spies","OpEd","ExxonMobil"
"152",2,"2008-11-03T05:22:24+0000","The bad news for liberals is that John McCain could still win the election. The good news? That wouldn't be so terrible for them.","Hey Liberals, Don’t Worry","Editorial","ExxonMobil"
"153",3,"2008-04-15T05:00:00+0000","","McCain offers deeper look at economic policies","IHT News","ExxonMobil"
"154",4,"2008-04-22T05:00:00+0000","","U.S. oil firms want Libya exempted from terrorism compensation law","IHT News","ExxonMobil"
"155",5,"2008-05-26T05:00:00+0000","","Ukraine cancels contract awarded to Texas company for Black Sea drilling","IHT News","ExxonMobil"
"156",6,"2008-03-04T05:00:00+0000","","For Qatar, relations with West are a balancing act","IHT News","ExxonMobil"
"157",7,"2008-06-20T05:00:00+0000","","China faces tough decisions as it raises fuel prices","IHT News","ExxonMobil"
"158",8,"2008-06-20T05:00:00+0000","","China faces balancing act over fuel prices","IHT News","ExxonMobil"
"159",9,"2008-08-27T02:00:33+0000","The following is a transcript of Governor Edward G. Rendell's speech at the Democratic National Convention in Denver, as provided by CQ Transcriptions. ","Governor Edward G. Rendell's Convention Speech","National","ExxonMobil"
"160",10,"2008-05-27T05:00:00+0000","","Brazilian ethanol industry feels winds of change","IHT News","ExxonMobil"
"161",1,"2008-04-16T04:00:00+0000","In a speech on his economic policies, Senator John McCain called for suspending the federal gas tax and other cuts.","Tax Cuts at Center of McCain’s Economic Plan","ContinuousNews","ExxonMobil"
"162",2,"2008-04-09T05:00:00+0000","","BP and ConocoPhillips to build gas pipeline  to  United States and Canada","IHT News","ExxonMobil"
"163",3,"2008-08-24T22:11:54+0000","These are lonely times for Lebbeus Woods, the irreverent architect whose dark and moody renderings made him a cult figure among students and academics.","An Architect Unshackled by Limits of the Real World","Culture","ExxonMobil"
"164",4,"2008-04-25T05:00:00+0000","","Sludge at sea: Shipping slow to clean up","IHT News","ExxonMobil"
"165",5,"2008-08-07T17:12:39+0000","","The Stan O’Neal Resolution","Business","ExxonMobil"
"166",6,"2008-01-03T15:13:00+0000","The following is a transcript of John Edwards's address to supporters after the Iowa Caucuses, as provided by Congressional Quarterly via The Associated Press.","John Edwards’s Caucus Speech","National","ExxonMobil"
"167",7,"2008-02-13T05:00:00+0000","The Intrade Web site has become expert at predicting election results. Or has it?","Looking for Sure Political Bets at Online Prediction Market","Business","ExxonMobil"
"168",8,"2008-10-30T20:36:42+0000","Vacation-home seekers find that brokers’ blogs can provide a feel for an area before showing up for a serious search.","View From the Blog","Escapes","ExxonMobil"
"169",9,"2008-06-19T04:00:00+0000","Four Western oil companies are in talks with Iraq’s Oil Ministry for no-bid contracts to service the country’s largest fields.","Deals With Iraq Are Set to Bring Oil Giants Back","Foreign","ExxonMobil"
"170",10,"2008-04-22T05:00:00+0000","","Oil industry works to soften terrorism victim law","IHT News","ExxonMobil"
"171",1,"2008-06-13T04:00:00+0000","Hostility in Washington toward speculators is starting to worry people who know how commodity markets work.","A Bull Market Sees the Worst in Speculators","Business","ExxonMobil"
"172",2,"2008-06-19T05:00:00+0000","","Deals with Iraq are set to bring oil giants back","IHT News","ExxonMobil"
"173",3,"2008-08-14T20:50:45+0000","","An Oil Crossroad in the Cross Hairs","","ExxonMobil"
"174",4,"2008-09-12T13:37:10+0000","Hurricane Ike made landfall at Galveston, Tex., as it threatened to devastate towns along the Gulf of Mexico with a wall of seawater 20 feet high.","Huge Storm Slams Into Coast of Texas","National","ExxonMobil"
"175",5,"2008-04-28T21:23:44+0000","Readers respond to Nicholas D. Kristof’s recent column on free trade with Colombia.","Readers Respond to Colombia and Free Trade","OpEd","ExxonMobil"
"176",6,"2008-06-23T23:34:17+0000","There has been much discussion over James Hansen’s assertion that the heads of oil and coal companies who knowingly delay action on curbing greenhouse gas emissions are committing a crime.","Are Big Oil and Big Coal Climate Criminals?","OpEd","ExxonMobil"
"177",7,"2008-10-03T05:00:00+0000","","The debate","IHT News","ExxonMobil"
"178",8,"2008-12-07T05:00:00+0000","","Debate transcript","IHT News","ExxonMobil"
"179",9,"2008-02-26T14:20:00+0000","The following is a transcript of the Democratic presidential debate on MSNBC in Cleveland, Ohio, as provided by the Federal News Service and CQ Transcriptions via The Associated Press.","The Democratic Debate in Cleveland","National","ExxonMobil"
"180",10,"2008-01-05T11:59:00+0000","The following is the transcript of the Democratic presidential debate at St. Anselm College in Manchester, N.H., as transcribed by Federal News Service.","The Democratic Debate in New Hampshire","National","ExxonMobil"
